Date,Room,GPP,R_leaf,R_stem,R_root,R_leaf_se,R_stem_se,R_root_se,LA,LA_SE,Leafmass,Leafmass_SE,Stemmass,Stemmass_SE,Rootmass,Rootmass_SE
26/01/2016,6,0.073360256,0.042246004,0.040850936,0.058408015,0.000162468,0.00011249,0.000228414,0.016627269,0.000804825,0.32786848,0.016688003,0.190871365,0.011675203,0.101767491,0.004985058
24/02/2016,6,0.298582143,0.041574433,0.044570538,0.063726242,0.000162468,0.00011249,0.000228414,0.06858565,0.007675304,1.521646122,0.194805384,1.171551388,0.161764431,0.398187608,0.040578508
2/02/2016,6,0.160221713,0.041682312,0.042335972,0.060531296,0.000162468,0.00011249,0.000228414,0.02751702,0.001199835,0.563563959,0.026295933,0.366114789,0.020023309,0.166198702,0.007299166
11/02/2016,6,0.196622225,0.042273361,0.043455387,0.062131817,0.000162468,0.00011249,0.000228414,0.044675372,0.002615712,0.977241372,0.061929138,0.680604817,0.051922206,0.258734049,0.015434329
9/02/2016,6,0.180908978,0.042472628,0.043086081,0.06160379,0.000162468,0.00011249,0.000228414,0.040036187,0.001897161,0.852116542,0.043942391,0.585555964,0.035790639,0.236592339,0.011295255
18/02/2016,6,0.279415584,0.040625152,0.042608789,0.060921366,0.000162468,0.00011249,0.000228414,0.060912518,0.005130638,1.415178276,0.124882752,1.013275805,0.108382692,0.336230034,0.02992109
14/02/2016,6,0.228180376,0.040989999,0.044084307,0.063031038,0.000162468,0.00011249,0.000228414,0.051634149,0.003693537,1.164928617,0.088909258,0.823178098,0.076119557,0.291946614,0.021642941
12/02/2016,6,0.231515715,0.041398593,0.044384066,0.063459628,0.000162468,0.00011249,0.000228414,0.046994964,0.002974987,1.039803787,0.070922511,0.728129244,0.05998799,0.269804904,0.017503866
21/02/2016,6,0.233767477,0.041983338,0.041642495,0.059539774,0.000162468,0.00011249,0.000228414,0.063711062,0.007068463,1.432076125,0.177002707,1.06704269,0.148104801,0.364129968,0.038413755
19/02/2016,6,0.281757312,0.040634139,0.044061447,0.062998352,0.000162468,0.00011249,0.000228414,0.061845366,0.00577658,1.420810893,0.142256071,1.0311981,0.121623395,0.345530012,0.032751978
15/02/2016,6,0.250701794,0.0407644,0.044271864,0.063299203,0.000162468,0.00011249,0.000228414,0.053953741,0.004052813,1.227491032,0.097902632,0.870702525,0.084185341,0.303017469,0.023712478
13/02/2016,6,0.239715603,0.041132725,0.044642116,0.063828584,0.000162468,0.00011249,0.000228414,0.049314556,0.003334262,1.102366202,0.079915885,0.775653671,0.068053774,0.280875759,0.019573404
22/02/2016,6,0.281705405,0.041161668,0.043976661,0.062877126,0.000162468,0.00011249,0.000228414,0.06464391,0.007714405,1.437708741,0.194376025,1.084964985,0.161345505,0.373429946,0.041244643
20/02/2016,6,0.196929779,0.042103947,0.041099438,0.05876332,0.000162468,0.00011249,0.000228414,0.062778214,0.006422522,1.426443509,0.159629389,1.049120395,0.134864098,0.35482999,0.035582866
