"Room","Date","gCarbon","PARsum","PARmax","Tair","RH","VPD","PARsum_mol","PARFac","LA","Leafmass","Stemmass","Rootmass","cday","self_s.mean","GPP","R_leaf","R_root","R_stem","R_leaf_se","R_root_se","R_stem_se"
1,2016-01-28,5.744287354532,26362.0848952381,1512.99333333333,18.7042430555556,69.4839583333333,0.710357033431656,94.9035056228571,2,0.00721958109298355,0.152962289866612,0.0424477711793632,0.0796352522156272,0.0414713483774437,0.871551844419184,0.0361444301689116,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-06,4.32794642510142,15400.5362888889,905.581111111111,18.4398263888889,72.2810902777778,0.618074062650726,55.44193064,2,0.0150118837548458,0.311926255315692,0.0844831709302995,0.177659297130953,0.0649706286308229,0.871551844419184,0.0566252712162676,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-01-13,6.30535550759824,29678.7575555556,1600.2,19.0299930555556,73.6079305555556,0.631988702041582,106.8435272,3,0.00297758918940676,0.0644995001870565,0.0184163219950621,0.030095425437625,0.0187747583947909,0.871551844419184,0.0163631753075046,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-13,5.94108070490827,27129.7629111111,1524.85555555556,18.4228125,67.5707222222222,0.752490744476575,97.66714648,2,0.0246839764383704,0.508367219766681,0.149856118334012,0.284268999299181,0.146649496138413,0.871551844419184,0.127812638842578,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-01-22,1.80971869121939,6340.4442,484.346666666667,18.6142986111111,76.7834305555556,0.505942469985029,22.82559912,1,0.00455886822596962,0.0979469624868961,0.0281925447047747,0.0469396196642058,0.0082502690393434,0.871551844419184,0.00719053719819423,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-01-31,5.69932632364883,28432.0922222222,2036.55555555556,18.6649375,68.5134166666667,0.73073661491317,102.355532,3,0.00927101932429978,0.194968590654335,0.0528147307802559,0.106106454848317,0.0528385644820387,0.871551844419184,0.0460515483307828,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-01-29,4.54691315916066,16676.4478222222,1015.18888888889,18.6119375,71.3640138888889,0.641657369327261,60.03521216,2,0.00784499335726171,0.165791686690453,0.0456095858491486,0.0876759251525563,0.0356705035296612,0.871551844419184,0.0310886931426372,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-07,5.29543454108142,22854.0243777778,1716.82111111111,18.5389027777778,70.2996875,0.681657446845714,82.27448776,2,0.0161909388861257,0.33589759861485,0.0916649359942247,0.191586921901151,0.0857380570301283,0.871551844419184,0.0747251617415255,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-01-14,4.91844039158705,24394.9033555556,1751.75555555556,19.0288958333333,74.5633402777778,0.606474686889685,87.82165208,2,0.00306510302320656,0.0663777470649104,0.0190333758661355,0.0308890548968307,0.0150755265137147,0.871551844419184,0.0131391029386184,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-14,5.29376872695321,24362.2682555556,1501.69,18.4157569444444,67.7875625,0.748602304940169,87.70416572,2,0.0263469904603021,0.542111449115245,0.162415291714204,0.301027074859619,0.139474874148082,0.871551844419184,0.121559583813894,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-01-23,5.09176674214719,19933.3423555556,1551.78,18.7601666666667,71.2332777777778,0.66070695555322,71.76003248,2,0.00488759569805746,0.104800131274889,0.0300566794630561,0.0507839158963531,0.0248864972244306,0.871551844419184,0.0216898725570854,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-01,4.05461305379915,15844.8633333333,1229.68444444444,18.4816666666667,72.6894027777778,0.614368681065574,57.041508,2,0.0100733323332146,0.211351710856602,0.0569414188367009,0.116425972235486,0.040843464773509,0.871551844419184,0.0355971970558217,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-10,6.35475986158309,31433.2453111111,1778.38888888889,18.7205,67.6525069444444,0.756204590518328,113.15968312,3,0.0201265947358195,0.415854664288121,0.117299963003375,0.236118108735321,0.127899676377535,0.871551844419184,0.111471198847458,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-08,6.35449535944689,32000.2343333333,1833.3,18.6941666666667,67.3983402777778,0.763872903364789,115.2008436,3,0.0174357581569042,0.361195968622384,0.0995017567008619,0.205992804001444,0.110795444296486,0.871551844419184,0.0965639738298453,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-17,5.38357774104014,24275.9909444444,1478.35555555556,18.2359236111111,69.1472986111111,0.699960376247172,87.3935674,2,0.0317849116012272,0.652414879875099,0.205720846124574,0.353136458563241,0.171116542597295,0.871551844419184,0.149136938311307,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-15,5.77896140827078,28293.2064222222,1661.85555555556,18.4178402777778,68.3098472222222,0.729339458458312,101.85554312,3,0.028083997722761,0.577350773194882,0.175888343688893,0.318104732737829,0.1622963390298,0.871551844419184,0.141449673623904,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-04,3.13350715633984,10351.7113333333,519.448888888889,18.3961527777778,73.4951111111111,0.583388868288875,37.2661608,1,0.0128476672984721,0.267893422718054,0.0719180921403392,0.151379498324167,0.0402582574220356,0.871551844419184,0.0350871585092775,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-02,6.31759964590544,32893.4601777778,1885.68888888889,18.6092986111111,67.3116527777778,0.762343536722357,118.41645664,3,0.0109363115631633,0.228955018580569,0.0614730891504887,0.127434765067738,0.0690912380589521,0.871551844419184,0.0602165959634846,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-11,5.2729058347169,22643.2300555556,1417.03333333333,17.9707569444444,69.4858958333333,0.678805894557692,81.5156282,2,0.021575008484121,0.44526387093505,0.127334644654301,0.25179393201595,0.113762988119988,0.871551844419184,0.0991503421226134,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-09,5.14382029844501,19233.6982444444,1153.89111111111,18.5416527777778,70.6374444444444,0.664895243927599,69.24131368,2,0.0187472545960779,0.387840378044543,0.10803439724413,0.220844204656792,0.096432508731422,0.871551844419184,0.0840459308468399,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-18,5.61082420315802,26306.9224111111,1526.55222222222,18.3692708333333,68.3171597222222,0.73234169407088,94.70492068,2,0.0337512780332183,0.69228974963954,0.222152677936974,0.371049358068279,0.189372487676297,0.871551844419184,0.165047940916526,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-16,5.03195495437494,26302.9045111111,1734.88888888889,18.2692986111111,69.7297083333333,0.691080360369573,94.69045624,2,0.0298962281337387,0.614110235587523,0.190311464933781,0.335481388712731,0.15043647327469,0.871551844419184,0.131113185750473,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-05,4.19687047196128,14833.8853460317,949.008888888889,18.3492638888889,69.8790763888889,0.670109105336381,53.4019872457143,2,0.0138977431099871,0.289264132193798,0.0779147826115249,0.164245099376681,0.0583270276852081,0.871551844419184,0.0508350285585319,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-03,5.64248220201306,26054.0942,1547.63333333333,18.6632777777778,68.1354166666667,0.741764558147347,93.79473912,2,0.0118608066672233,0.247796320357348,0.066451420619181,0.139097663659242,0.0669243905213253,0.871551844419184,0.0583280759954908,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-12,5.96087451171166,26932.504,1438.32111111111,18.2514027777778,67.7580277777778,0.742048761488976,96.9570144,2,0.023093725748974,0.47609304156726,0.138174632872612,0.267851090277597,0.137658801197518,0.871551844419184,0.119976782084231,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-21,4.42892617493643,20123.4499888889,1628.75222222222,18.3501736111111,70.7415625,0.660611509589891,72.44441996,2,0.0401287741961253,0.821586147613365,0.277944783860857,0.42612919229974,0.177727378405333,0.871551844419184,0.154898624452954,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-19,5.74055928806526,27582.3668222222,1517.34222222222,18.5607291666667,65.7377777777778,0.804035406045549,99.29652056,2,0.0357965573377037,0.733759888462778,0.239643151046685,0.389199503006763,0.205492259705716,0.871551844419184,0.179097157960382,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-28,5.62654142729799,28566.906,1638.86666666667,18.4986666666667,61.8064444444444,0.89215877605549,102.8408616,3,0.0579580851589738,1.18291043653633,0.45066772890422,0.559830455479679,0.326103567193831,0.871551844419184,0.284216165459458,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-26,3.11433568769888,11195.4044,769.104444444444,18.3261319444444,69.0905763888889,0.679080184262972,40.30345584,1,0.0524263851702595,1.07082205475392,0.394758435898499,0.521164315141759,0.163273362312786,0.871551844419184,0.142301200068231,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-29,4.89770496423642,19637.2219650794,1103.98888888889,18.4143402777778,63.1706111111111,0.839122478605419,70.6939990742857,2,0.0608601381279541,1.24171066295372,0.480735102150753,0.579220922593122,0.298075000633395,0.871551844419184,0.259787816577285,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-24,5.80905440911453,28172.5583650794,1593.14555555556,18.2248680555556,62.7548263888889,0.839912035689393,101.421210114286,3,0.0472496937272615,0.965916143828488,0.344241809704544,0.482788461463005,0.274476041675659,0.871551844419184,0.239220100371298,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-22,5.67813269240668,27182.8885444444,1558.89777777778,18.5266458333333,65.6852777777778,0.80415787871975,97.85839876,2,0.042418171566045,0.867992355104576,0.298828324916725,0.444867568212071,0.240856006721275,0.871551844419184,0.209918496897367,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-20,3.47693345143167,12202.2030777778,729.574444444444,18.2927361111111,72.5598888888889,0.604464285674371,43.92793108,1,0.0379219794226755,0.776850339926743,0.258228456129411,0.407566309157611,0.131852198799204,0.871551844419184,0.114916027054171,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-23,5.77803475769917,27979.6850777778,1561.04777777778,18.5488888888889,64.5417777777778,0.832007927296521,100.72686628,3,0.0447914014404264,0.916094005982307,0.320915269972719,0.463760852673519,0.258806274368841,0.871551844419184,0.22556308577342,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-27,4.19965223055105,16818.4793444444,1355.77666666667,18.3786875,66.026625,0.765442741880484,60.54652564,2,0.0551472441424062,1.12595591499704,0.422020903712037,0.540471391588864,0.231599246871399,0.871551844419184,0.201850750776862,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-03-01,4.81245072458543,23152.6658777778,1547.31111111111,18.4054027777778,64.2789097222222,0.816837716460735,83.34959716,2,0.063854632957339,1.30238163783115,0.512259214127339,0.598622208708111,0.307297274643682,0.871551844419184,0.26782550650069,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
1,2016-02-25,5.68399684594922,29145.0393,1691.17777777778,18.4581875,61.4465555555556,0.89301875524737,104.92214148,3,0.0497942783345419,1.01748381222505,0.368844134787902,0.501929810359445,0.283030520999854,0.871551844419184,0.246675772604345,0.0366677247801874,0.0313763342104927,0.032731662511669,0.00314701878627351,0.00284070054596915,0.00236579890514226
2,2016-01-24,3.8366244676082,10308.4762666667,1125.10888888889,21.9839722222222,81.9197152777778,0.507719800065868,37.11051456,1,0.0060471343695839,0.130034074259948,0.0405276962679314,0.0588105882532972,0.0232005836812601,0.895147776113973,0.0207679508868261,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-08,6.7340308022275,20682.3143555556,1153.90955555556,22.3458958333333,76.5436111111111,0.690049977135722,74.45633168,2,0.00268623465573433,0.0583758308517685,0.0159771159151254,0.0278368629730191,0.018089186913726,0.895147776113973,0.0161924954375318,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-25,3.46149437761489,8628.93382222222,707.464444444444,21.9886875,82.2875347222222,0.49440630198852,31.06416176,1,0.00676772212024786,0.145046982993541,0.0457535128749561,0.0657996001833423,0.0234264320684979,0.895147776113973,0.020970118568401,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-15,5.67615923618016,16851.4815555556,1538.09555555556,22.5392916666667,73.2770277777778,0.789610076518863,60.6653336,2,0.00369972486316539,0.079520222021285,0.0238912059940907,0.0366285643575887,0.0210002274533816,0.895147776113973,0.0187983069027821,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-26,6.55945098033317,19336.5437069597,1180.56700854701,22.1317708333333,76.5369791666667,0.687552939759294,69.6115573450549,2,0.00763904759292342,0.163122293551026,0.0520631807893814,0.0742903301282614,0.0501079582222133,0.895147776113973,0.0448540273682261,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-13,8.67302790753002,29678.7575555556,1600.2,22.3878472222222,77.6893055555555,0.679509653287534,106.8435272,3,0.00355187288090404,0.0761580469252956,0.0229532116210763,0.035342821548559,0.0308054926200798,0.895147776113973,0.0275754682109598,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-11,9.18423643110293,31714.0244222222,1324.56222222222,22.7594791666667,77.1237986111111,0.702607581627304,114.17048792,3,0.00333455649287867,0.0715332250882352,0.0213336607154063,0.0334728273098779,0.0306253552234671,0.895147776113973,0.027414218620987,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-09,5.01577294420396,12212.2217111111,477.117777777778,22.8681111111111,84.0082291666667,0.49231753038444,43.96399816,1,0.00295995787312413,0.0638845227540499,0.0182785875888308,0.0302252095052067,0.0148464766159995,0.895147776113973,0.0132897905259401,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-18,9.07926333002617,31103.9678888889,1593.66666666667,22.8340972222222,72.0956666666667,0.838626549939802,111.9742844,3,0.00398335857004855,0.0860487208671289,0.0256695789979296,0.0391972086887772,0.0361659613953873,0.895147776113973,0.0323738799141047,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-16,6.12950123435156,17071.8169333333,1757.50222222222,22.7557013888889,67.4072430555556,0.951003739051798,61.45854096,2,0.00377504477274865,0.0812782025901449,0.0243402337584302,0.03730027026859,0.0231391415942952,0.895147776113973,0.0207129511393197,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-27,4.01124860251119,9291.40326666667,390.617777777778,22.0044305555556,78.9255069444445,0.604012518487923,33.44905176,1,0.00867728474221407,0.18458533341978,0.05956855885198,0.0844473385576365,0.0348067462957979,0.895147776113973,0.0311571815404467,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-14,6.86369769927678,24394.9033555556,1751.75555555556,22.6399930555556,81.4713611111111,0.573969417081436,87.82165208,2,0.0036289933086324,0.0778868882061708,0.0234602805186499,0.0360091386232591,0.024908313023151,0.895147776113973,0.0222966210094243,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-12,6.88588286802,17468.1133555556,679.413333333333,22.3000486111111,82.4008125,0.520861051497565,62.88520808,2,0.00345738635173468,0.0741135439591527,0.0222757535903389,0.0345304416164461,0.023807157447536,0.895147776113973,0.0213109240447571,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-10,7.67501984051868,23967.3468444444,1221.01777777778,22.8556041666667,82.3281527777778,0.543576750491965,86.28244864,2,0.00317240607609036,0.0681969360930366,0.0200326872852473,0.0320708071118122,0.0243482795761755,0.895147776113973,0.0217953083148148,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-19,9.04073317817723,32685.7094444444,1862.35555555556,22.8263888888889,72.4544027777778,0.834106255722648,117.668554,3,0.00413917303531611,0.0895190958922446,0.0267413234167756,0.0406316823908044,0.0374211589905989,0.895147776113973,0.033497467250042,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-17,7.60095992386862,21230.609,1022.69333333333,22.7346597222222,69.4393958333333,0.915489876873585,76.4301924,2,0.00386593026562782,0.0833809841322573,0.0249016095226994,0.0381234278733054,0.0293847810175078,0.895147776113973,0.0263037213794182,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-28,7.96451990456236,26362.0848952381,1512.99333333333,22.2982083333333,73.6538819444444,0.786390781333961,94.9035056228571,2,0.0098986075227233,0.209761430087178,0.0683815059035244,0.0964351859410499,0.0788376566421805,0.895147776113973,0.0705713530172848,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-02-06,5.91687464856547,15400.5362888889,905.581111111111,22.1189305555556,75.3263055555555,0.699472541229687,55.44193064,2,0.0289489310249146,0.59945099544029,0.21533883504446,0.278016144271153,0.171287196084388,0.895147776113973,0.153327352651738,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-02-15,8.05439431898119,28293.2064222222,1661.85555555556,22.4787152777778,72.2802777777778,0.831783976594246,101.85554312,3,0.059061485058291,1.21202028902138,0.501642575317578,0.528936057034982,0.475704489724091,0.895147776113973,0.425825816063953,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-02-13,8.28965194094943,27129.7629111111,1524.85555555556,22.5070416666667,70.945875,0.884168848817501,97.66714648,2,0.051611482692716,1.06070804519323,0.424517676449279,0.471125269952374,0.427841227678951,0.895147776113973,0.382981123486685,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-22,2.53632132485499,6340.4442,484.346666666667,22.0119097222222,84.3913888888889,0.414691406312862,22.82559912,1,0.00499347621587685,0.10789415231494,0.0328801816129935,0.0486794765595,0.0126650602114847,0.895147776113973,0.0113371004826601,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-31,7.94562503917144,28432.0922222222,2036.55555555556,22.1585694444444,69.1319236111111,0.918669981130845,102.355532,3,0.0147173055888268,0.308685709976862,0.10342670097167,0.143701592491586,0.11693819179572,0.895147776113973,0.104676962328728,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-01-29,6.22818309417194,16676.4478222222,1015.18888888889,22.1523055555556,76.9727916666667,0.648463964005813,60.03521216,2,0.0113152816072483,0.238896813789553,0.0786006345467174,0.110369255932537,0.0704736456120585,0.895147776113973,0.0630843271442785,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-02-07,7.31108953673972,22854.0243777778,1716.82111111111,22.2555347222222,74.9386319444444,0.740190648203339,82.27448776,2,0.0318315332512903,0.658215316867482,0.239789977710995,0.304036290008867,0.232723189691891,0.895147776113973,0.208321645702846,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-02-16,7.07457912992341,26302.9045111111,1734.88888888889,22.3228472222222,72.7289097222222,0.823842064612487,94.69045624,2,0.0629321398856014,1.29057956096694,0.543326391822163,0.55787420276867,0.445218403436096,0.895147776113973,0.398536263720835,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
2,2016-02-14,7.44312356103834,24362.2682555556,1501.69,22.5539861111111,71.0399930555556,0.889485149671171,87.70416572,2,0.0552868264577845,1.13537339369394,0.462054934594018,0.499992843097815,0.411506680622973,0.895147776113973,0.368359290015698,0.0366301340001806,0.030045840431941,0.034728269653715,0.00242865572389906,0.001976095396419,0.00254861897601767
