"chamber","Date","campaign","T_treatment","HHMMSS","FTime","Ebal","Code","Tofit","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","Curve","age_of_plant"
"C12",2013-07-05,1,"Elevated","14:23:13",8366.5,0,12,1,12.06013768,0.190160007,202.8239689,2.220850412,1.224545634,24.88866806,6,1.420000017,1,2.840000033,22.05448532,24.88866806,20.90730667,330.5524292,315.2330627,16.56887245,19.18397903,62.74331665,72.64624786,499.7683105,1799.558228,1375.12439,100.8178711,1.231403351,0.096411943,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832947184,0.00222085,298.0386681,295.2044853,287.92931,1.873490631,3.15863356,31.3300958,12.14611677,23.47157669,2.901215889,0.178226371,1.934087925,0.967127963,0.112405508,20.44828075,0.643409569,62.72321928,309.5002509,0.024441035,12,115.041666666667
"C12",2013-07-05,1,"Elevated","14:25:42",8515.5,0,12,1,15.42234341,0.187791158,254.7267504,2.196031469,1.22521096,24.85055351,6,1.420000017,1,2.840000033,22.04300499,24.85055351,20.90577698,419.6083374,400.0386353,16.52106094,19.10709572,62.60312271,72.40236664,499.7778931,1800.3302,1423.086182,100.8131332,0.659076691,0.110724688,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832963155,0.002196031,298.0005535,295.193005,288.0528256,1.891664223,3.151457146,31.2603829,12.15328718,23.44677925,2.896879841,0.176143882,1.926246186,0.970633655,0.111080289,25.67980182,0.636755373,62.59160063,392.7075918,0.024580863,12,115.041666666667
"C12",2013-07-05,1,"Elevated","14:28:11",8664.5,0,12,1,23.3342527,0.181308565,393.1352642,2.161598681,1.246463351,24.91309357,6,1.420000017,1,2.840000033,22.29251862,24.91309357,21.29534149,650.128479,620.5065308,16.46711159,19.01268387,61.45909882,70.9597702,499.8092346,1800.598755,1395.070923,100.8156815,-1.813213348,0.125619173,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833015391,0.002161599,298.0630936,295.4425186,288.0957943,1.934362491,3.163240032,31.37646828,12.36378441,23.60280609,2.924257126,0.170428248,1.916776681,1.007480446,0.107444518,39.63419956,0.633571517,62.00270443,609.4145446,0.023740601,12,115.041666666667
"C12",2013-07-05,1,"Elevated","14:31:20",8853.5,0,12,1,32.24169909,0.163186911,807.4598487,2.011130235,1.280783048,24.97623444,6,1.420000017,1,2.840000033,22.33840179,24.97623444,21.29635429,1200.981689,1159.480225,16.42241478,18.79117393,61.11970901,69.93557739,499.8411255,1801.046509,1296.021973,100.8128662,-10.45188522,0.131850481,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833068542,0.00201113,298.1262344,295.4884018,288.167435,2.011164244,3.175175152,31.49573335,12.70455941,23.65731812,2.933875284,0.154319675,1.894392104,1.03948318,0.097209104,81.4023417,0.69639812,60.87060356,1144.154065,0.017153037,12,115.041666666667
"C12",2013-07-05,1,"Elevated","14:33:58",9012,0,12,1,33.34110774,0.147275669,1051.269215,1.894763636,1.32982508,25.12374878,6,1.420000017,1,2.840000033,22.35226822,25.12374878,21.29494858,1499.866577,1456.5271,16.35156059,18.58397102,60.80093002,69.10182953,499.7875061,1799.504761,635.4707031,100.8066177,-8.179302216,0.112097979,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832979177,0.001894764,298.2737488,295.5022682,287.9207553,2.05048474,3.203212343,31.77581408,13.19184306,23.7380085,2.94816316,0.140014832,1.873387263,1.074775897,0.088133876,105.9748939,0.721764267,59.51190438,1440.678334,0.013772629,12,115.041666666667
"C12",2013-07-05,1,"Elevated","14:36:51",9184.5,0,12,1,34.23935218,0.137082963,1306.664691,1.771048275,1.33090539,25.09514236,6,1.420000017,1,2.840000033,22.4811058,25.09514236,21.49239349,1800.61377,1755.775635,16.43286133,18.51966476,60.62482452,68.32355499,499.7832642,1800.147583,630.5182495,100.8038254,-17.23289108,0.212201357,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832972107,0.001771048,298.2451424,295.6311058,288.0236068,2.137265774,3.197758443,31.7225902,13.20292543,23.78812408,2.957067744,0.130770832,1.866853053,1.090214691,0.082276367,131.7167994,0.744209377,59.27338886,1739.499887,0.011667046,12,115.041666666667
"C01",2013-08-21,2,"Ambient","10:52:47",452,0,1,1,19.45463266,0.184140268,209.157709,2.710043683,1.548396665,24.86599159,6,1.420000017,1,2.840000033,24.9247551,24.86599159,25.64791107,419.704071,395.093689,12.67399788,15.87182999,40.51245499,50.73433304,500.407196,1800.112305,207.8631744,101.1833878,1.715508938,0.177881479,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834011993,0.002710044,298.0159916,298.0747551,288.0179623,2.004602333,3.154362193,31.17470429,15.30287431,24.89537334,3.159897543,0.172927945,1.605965528,1.553932015,0.109034338,21.16328557,0.529387623,52.79095901,385.8458883,0.026617589,13,162.041666666667
"C01",2013-08-21,2,"Ambient","10:54:16",541.5,0,1,1,-0.503672204,0.181094847,52.29629722,2.680835205,1.556107272,24.83795166,6,1.420000017,1,2.840000033,24.98629189,24.83795166,25.85837173,48.41996002,48.86677551,12.57923031,15.7428503,40.06387711,50.13975906,500.4326477,1799.509521,215.4233246,101.1875381,1.913724422,0.168144464,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834054413,0.002680835,297.9879517,298.1362919,287.921517,2.030912924,3.149087538,31.12129809,15.37844778,24.91212177,3.163056646,0.170239397,1.592980266,1.570076381,0.107324424,5.29173357,1.070181052,52.43293853,49.10619716,-0.005377939,13,162.041666666667
"C01",2013-08-21,2,"Ambient","10:56:03",648,0,1,1,2.62044404,0.182928075,70.37778332,2.728257173,1.568653661,24.88117981,6,1.420000017,1,2.840000033,25.20649147,24.88117981,26.25301361,100.1228409,96.66485596,12.47986126,15.69955921,39.22860718,49.34925079,500.4366455,1799.571533,383.1730957,101.1855698,2.038678646,0.167978525,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834061076,0.002728257,298.0311798,298.3564915,287.9314389,2.030117238,3.157222505,31.20230002,15.5027408,25.04383564,3.187996985,0.17185845,1.588568844,1.599428141,0.108354084,7.121216103,0.728059672,52.2010526,95.41922236,0.014335679,13,162.041666666667
"C01",2013-08-21,2,"Ambient","10:57:32",737,0,1,1,5.314770297,0.185274462,90.403234,2.736878205,1.554951805,24.81096649,6,1.420000017,1,2.840000033,25.18049622,24.81096649,26.24692535,148.5987244,141.7614288,12.47499657,15.70483303,39.27316284,49.44117355,500.4394531,1801.060791,780.1248169,101.1832962,2.131482601,0.168565035,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834065755,0.002736878,297.9609665,298.3304962,288.1697201,2.034592426,3.144018577,31.07250599,15.36767296,24.99573135,3.178868475,0.173927847,1.589066772,1.589801702,0.109670395,9.147297203,0.637713902,52.45951263,139.2350416,0.020024432,13,162.041666666667
"C01",2013-08-21,2,"Ambient","10:59:01",826,0,1,1,9.906514408,0.185395756,121.9975067,2.722996683,1.546052352,24.79667664,6,1.420000017,1,2.840000033,25.37318802,24.79667664,26.64188004,229.055954,216.4707184,12.5530901,15.76663399,39.06768417,49.06886673,500.3941345,1799.725098,1139.282471,101.1810684,1.98205328,0.163571596,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833990224,0.002722997,297.9466766,298.523188,287.9560092,2.067436147,3.141337224,31.0466896,15.28005561,25.08493233,3.195813834,0.174034734,1.595284872,1.600528962,0.109738392,12.34383807,0.5635751,52.69227923,211.7616359,0.024650207,13,162.041666666667
"C01",2013-08-21,2,"Ambient","11:00:33",918,0,1,1,15.16707157,0.190183264,169.7970883,2.813539603,1.559145398,25.01840591,6,1.420000017,1,2.840000033,25.59329987,25.01840591,26.83844566,329.9616699,310.7263489,12.73115826,16.05075455,39.10694504,49.30391693,500.3705139,1799.421753,1147.505615,101.180481,1.87267828,0.159085512,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833950857,0.00281354,298.1684059,298.7432999,287.907474,2.018888006,3.183168463,31.46030176,15.40954721,25.30585289,3.238121997,0.1782468,1.624023065,1.614098932,0.11241851,17.18015106,0.546452172,52.97618596,303.5166494,0.026472802,13,162.041666666667
"C01",2013-08-21,2,"Ambient","11:02:02",1007,0,1,1,19.78983444,0.19429027,215.7495619,2.884358902,1.56626834,25.17003441,6,1.420000017,1,2.840000033,25.67878914,25.17003441,26.83572578,421.0548706,395.9578552,12.86434078,16.26638412,39.31480026,49.71181107,500.4241028,1798.830811,1263.404785,101.1771088,1.597867489,0.160554171,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834040171,0.002884359,298.3200344,298.8287891,287.8129233,1.971467581,3.212054055,31.74684565,15.48046153,25.42441177,3.261028176,0.181849566,1.645785716,1.61524246,0.114711848,21.82891689,0.544880115,53.237506,386.5507157,0.027255452,13,162.041666666667
"C01",2013-08-21,2,"Ambient","11:04:01",1126,0,1,1,28.74603495,0.188347282,343.1822705,2.747497717,1.536057912,25.08991623,6,1.420000017,1,2.840000033,25.44502258,25.08991623,26.44595718,649.5234375,613.0379028,13.17324829,16.4133873,40.82260132,50.8634758,500.4233398,1799.549805,1222.834961,101.1799088,0.769132137,0.169553041,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8340389,0.002747498,298.2399162,298.5950226,287.9279623,2.023589006,3.196762941,31.59483914,15.18145184,25.26746941,3.230736299,0.176633072,1.660705029,1.57003127,0.111391565,34.72315081,0.559805958,53.82979176,599.3734145,0.025816845,13,162.041666666667
"C01",2013-08-21,2,"Ambient","11:05:45",1230,0,1,1,35.53896186,0.18177596,605.6624363,2.665329728,1.540447527,25.16585159,6,1.420000017,1,2.840000033,25.47705078,25.16585159,26.4448185,1000.595459,954.9310303,13.37015152,16.51321411,41.35404968,51.0755806,500.4004517,1798.686035,1269.288818,101.1799774,-1.227571964,0.173190355,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834000753,0.00266533,298.3158516,298.6270508,287.7897592,2.058729655,3.211254157,31.73803987,15.22482576,25.32145119,3.241127613,0.170841165,1.670806631,1.570320982,0.107707107,61.28091163,0.634247309,53.80080642,938.0375099,0.020383245,13,162.041666666667
"C01",2013-08-21,2,"Ambient","11:07:43",1348,0,1,1,36.491532,0.171217587,770.7954548,2.497555148,1.527230683,25.08908463,6,1.420000017,1,2.840000033,24.90638351,25.08908463,25.46368217,1200.222656,1153.015137,13.55416775,16.49941444,43.37102127,52.79530716,500.4022827,1799.760864,1256.682861,101.1777649,-2.361605167,0.184651613,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834003805,0.002497555,298.2390846,298.0563835,287.9617318,2.081671738,3.196604558,31.59394321,15.09452877,24.99773407,3.179248064,0.161482169,1.669373875,1.509874189,0.101758087,77.98736131,0.668504194,53.82968027,1135.66881,0.017296658,13,162.041666666667
"C01",2013-08-21,2,"Ambient","11:09:53",1478,0,1,1,37.33535276,0.164400239,1038.907726,2.384937272,1.515430574,25.04724312,6,1.420000017,1,2.840000033,24.85742378,25.04724312,25.46297073,1499.516968,1450.602783,13.72509861,16.53740883,44.0463562,53.07157516,500.4063721,1799.716064,341.7145691,101.1775131,-4.185945988,0.193154573,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83401062,0.002384937,298.1972431,298.0074238,287.9545639,2.139588307,3.188644473,31.51534738,14.97793855,24.95233345,3.170652679,0.155404287,1.673213899,1.49743878,0.097897741,105.1141001,0.716190358,53.96878709,1432.855345,0.014062436,13,162.041666666667
"C01",2013-08-21,2,"Ambient","11:11:34",1579,0,1,1,37.29877531,0.158675794,1318.787466,2.317569506,1.523558715,24.80975342,6,1.420000017,1,2.840000033,24.727911,24.80975342,25.46009254,1800.044922,1750.459106,13.27987003,16.01416206,42.9473114,51.79005814,500.4122925,1799.240845,159.3280182,101.1749573,-6.731722355,0.206589937,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834020487,0.00231757,297.9597534,297.877911,287.8785287,2.189211754,3.143790878,31.07281646,15.0586544,24.76883221,3.136118228,0.150279419,1.620232163,1.515886066,0.094644558,133.4282655,0.753395187,52.99528031,1732.729055,0.011407779,13,162.041666666667
"C04",2013-08-21,2,"Elevated","11:36:51",3096,0,4,1,9.805316829,0.066609478,160.216199,1.084045972,1.645446505,24.82248878,6,1.420000017,1,2.840000033,22.78214264,24.82248878,21.45874977,420.3106384,408.0227661,13.56182384,14.84240341,49.27687073,53.92985916,500.3778687,1798.955811,275.4696655,101.1113586,2.070218563,0.241376162,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833963114,0.001084046,297.9724888,295.9321426,287.8329233,2.571478388,3.14618208,31.11601033,16.27360692,23.80231571,2.959593595,0.065083018,1.500735574,1.458858021,0.040811329,16.19967756,0.392664852,47.69685995,403.3617881,0.011594624,14,162.041666666667
"C04",2013-08-21,2,"Elevated","11:38:23",3188,0,4,1,-0.48879538,0.064774687,60.45558812,1.03805804,1.619005014,24.81782532,6,1.420000017,1,2.840000033,22.98663139,24.81782532,22.15237808,49.05995941,49.5843811,13.86964035,15.09564781,49.77357864,54.17331696,500.3499146,1800.287354,313.2563477,101.108696,2.469350338,0.237304926,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833916524,0.001038058,297.9678253,296.1366314,288.0459701,2.625772153,3.145306279,31.10816779,16.01251997,23.90222836,2.977429681,0.063330252,1.526301265,1.451128416,0.039708695,6.112585679,1.219246601,48.4840303,49.81673102,-0.004757191,14,162.041666666667
"C04",2013-08-21,2,"Elevated","11:40:14",3299.5,0,4,1,1.03032766,0.06534078,71.20148104,1.043147287,1.612484246,24.95048141,6,1.420000017,1,2.840000033,23.1505394,24.95048141,22.33200264,100.5061264,99.14665222,14.1778183,15.40937424,50.37094498,54.746418,500.3782654,1799.51123,182.5730743,101.0954895,2.54858923,0.231200457,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833963776,0.001043147,298.1004814,296.3005394,287.9217904,2.624989398,3.170302477,31.35948491,15.95011067,24.05051041,3.004073767,0.063871274,1.557818231,1.446255535,0.040049021,7.198148579,0.718143068,49.09125438,98.6568838,0.005126868,14,162.041666666667
"C04",2013-08-21,2,"Elevated","11:41:43",3388.5,0,4,1,2.426327304,0.06696053,85.05877647,1.075593892,1.623416148,24.93374062,6,1.420000017,1,2.840000033,23.14725113,24.93374062,22.33363342,150.350647,147.2510834,14.00026798,15.27041531,49.74849701,54.26183319,500.3368225,1800.514893,234.6277771,101.0923615,2.681539059,0.235192537,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833894704,0.001075594,298.0837406,296.2972511,288.0823764,2.611825654,3.167138492,31.32915728,16.05874197,24.04049587,3.002267762,0.065418125,1.543722344,1.458545418,0.041022161,8.598792576,0.577644487,48.72794442,146.0977236,0.008092525,14,162.041666666667
"C04",2013-08-21,2,"Elevated","11:43:12",3477,0,4,1,4.479253297,0.070334698,114.81214,1.117952733,1.608387784,24.86916924,6,1.420000017,1,2.840000033,23.11069489,24.86916924,22.32585907,228.9295197,223.2586365,13.97803879,15.29819012,49.78078842,54.48231888,500.3290405,1800.037842,219.3857422,101.0951385,2.698522091,0.239797831,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833881734,0.001117953,298.0191692,296.2606949,288.0060483,2.592891268,3.154960433,31.20783529,15.90964518,23.98993206,2.993163656,0.068634904,1.546572649,1.446591007,0.043046359,11.6069492,0.514256209,49.06806555,221.129414,0.009939351,14,162.041666666667
"C04",2013-08-21,2,"Elevated","11:44:43",3568.5,0,4,1,7.251165548,0.069970332,145.8287428,1.123230263,1.624190397,24.89400673,6,1.420000017,1,2.840000033,23.40712166,24.89400673,22.92624474,330.3908691,321.26297,13.86220837,15.18866444,48.49053192,53.1305275,500.3572693,1801.165649,273.3026733,101.0918045,2.482884884,0.211926699,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833928782,0.00112323,298.0440067,296.5571217,288.1864975,2.62824203,3.159639893,31.25515375,16.06648931,24.15056419,3.022169519,0.068287894,1.535449496,1.486720023,0.042827967,14.74209076,0.453923286,48.6390298,317.8161131,0.011097287,14,162.041666666667
"C04",2013-08-21,2,"Elevated","11:46:12",3657,0,4,1,9.566143918,0.070743805,179.2781891,1.153458618,1.650275806,24.9133625,6,1.420000017,1,2.840000033,23.42361641,24.9133625,22.91956329,420.1096802,408.0733032,13.6040554,14.96660328,47.54060745,52.30215836,500.3252869,1801.334106,283.3966675,101.0927429,2.114690304,0.214511156,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833875478,0.001153459,298.0633625,296.5736164,288.2134506,2.612277276,3.163290784,31.29097789,16.32437461,24.16848946,3.025421533,0.069024422,1.513014978,1.512406555,0.043291513,18.12372389,0.439328395,47.89319258,403.5260166,0.011353746,14,162.041666666667
"C04",2013-08-21,2,"Elevated","11:48:16",3781,0,4,1,14.76101785,0.067549442,262.5233869,1.153528041,1.725976534,25.23601723,6,1.420000017,1,2.840000033,23.60593224,25.23601723,22.92279625,650.3198853,631.7445068,13.46351242,14.82631874,46.53158188,51.24161148,500.3317566,1799.515869,317.4139099,101.085022,1.139104366,0.220670938,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833886261,0.001153528,298.3860172,296.7559322,287.9225326,2.588265958,3.22469529,31.90082197,17.07450323,24.42097473,3.071553708,0.065980105,1.498718756,1.572834952,0.041375746,26.53718233,0.415553098,46.46910367,624.7278259,0.010979682,14,162.041666666667
"C04",2013-08-21,2,"Elevated","11:50:05",3890,0,4,1,20.5664002,0.061043916,405.6112363,1.052143474,1.738630523,25.14701843,6,1.420000017,1,2.840000033,23.0837326,25.14701843,21.92662621,999.8561401,973.9634399,13.28860664,14.53203011,47.39970016,51.83491898,500.3220825,1800.932983,506.27005,101.0887146,-0.799799442,0.234250307,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833870138,0.001052143,298.2970184,296.2337326,288.1492709,2.586814779,3.207654767,31.73108669,17.19905659,24.11537552,3.015794452,0.059759426,1.469024244,1.546770208,0.037462959,41.0027185,0.416454273,45.68151642,964.1871583,0.009744004,14,162.041666666667
"C04",2013-08-21,2,"Elevated","11:52:07",4012,0,4,1,22.25856601,0.052942602,466.4615398,0.909023314,1.727189164,25.08510017,6,1.420000017,1,2.840000033,23.02478981,25.08510017,21.93572998,1200.730957,1172.759888,13.45467472,14.52894402,48.16167831,52.00708008,500.3305054,1800.401367,610.3872681,101.0848846,-2.084345341,0.23861146,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833884176,0.000909023,298.2351002,296.1747898,288.0642123,2.661358257,3.195845794,31.6154666,17.08652258,24.05494499,3.004873796,0.05197372,1.46865663,1.536217166,0.032569255,47.15221094,0.39774684,45.69120756,1162.179231,0.00875098,14,162.041666666667
"C04",2013-08-21,2,"Elevated","11:54:15",4140.5,0,4,1,24.35611212,0.048122603,619.155484,0.817738733,1.706426511,25.00145149,6,1.420000017,1,2.840000033,22.97014236,25.00145149,21.93447495,1500.15979,1469.512573,13.6124115,14.57869434,48.88245392,52.3523941,500.3610535,1800.397827,331.7882996,101.0739517,-4.365717411,0.242571115,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833935089,0.000817739,298.1514515,296.1201424,288.0636459,2.71342377,3.179952759,31.46164472,16.88295037,23.98579693,2.992420187,0.047320772,1.473526248,1.518893939,0.029646492,62.58049149,0.421333914,45.98877365,1457.934844,0.007682838,14,162.041666666667
"C04",2013-08-21,2,"Elevated","11:56:11",4256.5,0,4,1,25.72585971,0.042375882,749.5437842,0.718194648,1.698671164,24.91012383,6,1.420000017,1,2.840000033,22.92130661,24.91012383,21.94056702,1800.233276,1767.861938,13.6367712,14.48550987,49.11162186,52.16827774,500.3598328,1799.502686,565.2576904,101.0671005,-6.94750452,0.244321108,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833933055,0.000718195,298.0601238,296.0713066,287.9204233,2.769958162,3.162679647,31.29287009,16.80736021,23.91571522,2.979844498,0.041752884,1.464008482,1.515836015,0.026150819,75.75421698,0.423983213,45.84007956,1755.633097,0.006717095,14,162.041666666667
"C05",2013-08-21,2,"Ambient","12:12:12",5217,0,5,1,17.90397108,0.169153246,210.7666941,2.751573668,1.701098409,25.17864799,6,1.420000017,1,2.840000033,24.45724678,25.17864799,24.46995163,419.8555603,397.0683594,11.71616554,14.96740055,38.4647522,49.13871765,500.1895752,1799.015747,1038.924072,101.0598602,2.255589962,0.187093973,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833649292,0.002751574,298.328648,297.6072468,287.8425131,1.874631369,3.213701817,31.7999828,16.83258225,24.81794739,3.145329201,0.159644651,1.512603408,1.632725794,0.100590741,21.30005264,0.530807074,48.84666859,388.557669,0.022507582,15,162.041666666667
"C05",2013-08-21,2,"Ambient","12:13:41",5306,0,5,1,-0.484521018,0.173675775,52.78265875,2.800488788,1.689205714,25.02488518,6,1.420000017,1,2.840000033,24.18479729,25.02488518,24.0724926,49.05849457,49.47340393,11.48614883,14.79497242,38.33068466,49.37263489,500.3087463,1799.587402,326.066925,101.0608444,2.440179348,0.190811396,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833847911,0.002800489,298.1748852,297.3347973,287.9339779,1.834766706,3.18439812,31.50971217,16.71473975,24.60484123,3.105534195,0.163666976,1.495192406,1.610341789,0.103146345,5.334260064,1.066889572,48.82590669,49.70372202,-0.004759639,15,162.041666666667
"C05",2013-08-21,2,"Ambient","12:15:27",5412,0,5,1,2.39938452,0.175377459,72.24796712,2.789890771,1.667730368,24.85425186,6,1.420000017,1,2.840000033,24.08714867,24.85425186,24.08366203,100.7747116,97.57087708,11.39235878,14.68890953,38.23980713,49.30506897,500.3248291,1800.807251,964.5615234,101.0573654,2.571359158,0.191668749,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833874715,0.002789891,298.0042519,297.2371487,288.1291537,1.853021321,3.152152866,31.19171822,16.50280869,24.47070026,3.080711297,0.165177325,1.484422498,1.596288799,0.104106224,7.301189214,0.740466513,48.99953591,96.43032459,0.012192091,15,162.041666666667
"C05",2013-08-21,2,"Ambient","12:16:56",5501,0,5,1,5.079349431,0.182676379,92.66823376,2.914209948,1.676383598,24.90706444,6,1.420000017,1,2.840000033,24.09549713,24.90706444,24.0885601,149.3673859,142.7770844,11.25839043,14.7018261,37.77096939,49.32341003,500.3199158,1799.368408,766.677124,101.0567551,2.637567043,0.188709497,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833866526,0.00291421,298.0570644,297.2454971,287.8989389,1.77918218,3.162102437,31.29036188,16.58853579,24.50128078,3.086354933,0.171636276,1.485718839,1.600636094,0.108212779,9.364751002,0.649041365,49.01671014,140.3626049,0.017737844,15,162.041666666667
"C05",2013-08-21,2,"Ambient","12:18:40",5605,0,5,1,9.599293101,0.19410162,129.727599,3.082723927,1.675253044,24.89621735,6,1.420000017,1,2.840000033,24.09435081,24.89621735,24.08303261,230.4836121,218.1650848,11.05028915,14.69293499,37.07493591,49.29641342,500.311554,1799.730103,964.6011963,101.0556183,2.603814602,0.190204859,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83385259,0.003082724,298.0462173,297.2443508,287.95681,1.693153161,3.160056673,31.27046994,16.57753495,24.49528408,3.085247529,0.181684291,1.48480363,1.600443899,0.114606624,13.10970273,0.594630434,49.21083593,213.6020406,0.02211539,15,162.041666666667
"C05",2013-08-21,2,"Ambient","12:20:09",5694,0,5,1,14.80514796,0.201530404,180.7630534,3.226980613,1.692954377,24.98920631,6,1.420000017,1,2.840000033,24.15348053,24.98920631,24.08579636,331.1074524,312.1444702,10.87890625,14.6919899,36.36988831,49.11762619,500.3147278,1799.950073,965.5977173,101.0535431,2.544122219,0.191940546,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83385788,0.003226981,298.1392063,297.3034805,287.9920053,1.613342437,3.177632012,31.44503314,16.75304324,24.57134342,3.099319077,0.188177093,1.484677634,1.614641442,0.118741675,18.266747,0.579100611,49.07820281,305.1068119,0.02381494,15,162.041666666667
"C05",2013-08-21,2,"Ambient","12:21:38",5783,0,5,1,19.22887326,0.20462331,228.2414203,3.325688224,1.719840881,25.11162949,6,1.420000017,1,2.840000033,24.21372986,25.11162949,24.08091736,421.1378479,396.4967041,10.72723675,14.6570406,35.73138046,48.82117081,500.3216858,1798.588257,964.2805176,101.0476761,2.267297268,0.193961382,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833869476,0.003325688,298.2616295,297.3637299,287.7741147,1.550443596,3.200900771,31.67713396,17.02009336,24.66267967,3.116291071,0.190870969,1.481059891,1.63523118,0.120458121,23.06326511,0.575645189,48.69253647,387.3562187,0.024171617,15,162.041666666667
"C05",2013-08-21,2,"Ambient","12:23:42",5907,0,5,1,27.44520207,0.200375684,368.1680966,3.271321397,1.725604629,24.98592377,6,1.420000017,1,2.840000033,24.15373993,24.98592377,24.08025551,649.4874878,614.1625366,10.49691772,14.36390114,35.08945084,48.01613617,500.2864685,1801.010376,983.1102905,101.0453568,1.518762112,0.202874422,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833810781,0.003271321,298.1359238,297.3037399,288.1616537,1.592671842,3.177010144,31.44142637,17.07752523,24.56983185,3.099038879,0.187169943,1.451405515,1.647633364,0.118100074,37.20167666,0.599463619,48.07506564,601.116402,0.021949657,15,162.041666666667
"C05",2013-08-21,2,"Ambient","12:25:25",6010,0,5,1,32.90230232,0.190696549,642.7607098,3.170526076,1.752091554,24.96355438,6,1.420000017,1,2.840000033,24.1484108,24.96355438,24.08751297,1000.29834,957.1968384,10.31030941,14.05944538,34.47769165,47.01480865,500.2673035,1800.142456,947.5594482,101.0483398,-0.625708103,0.210355043,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833778839,0.003170526,298.1135544,297.2984108,288.0227865,1.646049996,3.172775169,31.39858778,17.3391424,24.55598259,3.096472696,0.1786976,1.420683615,1.675789081,0.11270542,64.94990264,0.671503168,47.04848626,941.5566596,0.016440896,15,162.041666666667
"C05",2013-08-21,2,"Ambient","12:27:32",6137,0,5,1,34.01852108,0.184307474,814.5502167,3.135130796,1.788778882,25.0576458,6,1.420000017,1,2.840000033,24.18671608,25.0576458,24.07752228,1199.700439,1154.565552,10.16588974,13.87330723,33.91595459,46.28482437,500.3433533,1801.465576,935.3925781,101.0460587,-1.942846775,0.213841677,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833905589,0.003135131,298.2076458,297.3367161,288.2344857,1.659245831,3.190621898,31.57591638,17.70260915,24.62218094,3.108755647,0.1730754,1.401843016,1.706912631,0.109128133,82.30708897,0.705503655,46.12878712,1138.394776,0.013784613,15,162.041666666667
