Date,Room,Prov,Pot,W_treatment,Code,Height,D1,D2,Comment
18/01/2016,2,B,23,w,B-23,12,1.18,1.23,
18/01/2016,2,B,24,w,B-24,19,1.3,1.35,
18/01/2016,2,B,25,w,B-25,11.7,0.77,0.79,
18/01/2016,2,B,26,w,B-26,16.6,1.6,1.6,
18/01/2016,2,B,27,w,B-27,16.3,1.22,1.23,
18/01/2016,2,B,28,w,B-28,15.9,1.16,1.18,
18/01/2016,2,B,29,w,B-29,19.1,1.51,1.58,
18/01/2016,2,B,30,w,B-30,17.5,1.04,1.06,
18/01/2016,2,B,16,d,B-16,13.7,0.92,0.98,
18/01/2016,2,B,17,d,B-17,16,1.39,1.4,
18/01/2016,2,B,18,d,B-18,16,1.1,1.16,
18/01/2016,2,B,19,d,B-19,16.2,1.19,1.2,
18/01/2016,2,B,20,d,B-20,14.6,0.84,0.84,
18/01/2016,2,B,21,d,B-21,16,0.92,0.97,
18/01/2016,2,B,22,d,B-22,12.3,0.9,0.95,
18/01/2016,2,B,23,d,B-23,14.1,1.1,1.2,
18/01/2016,2,B,24,d,B-24,15.7,1.17,1.2,
18/01/2016,2,B,25,d,B-25,13.2,1.29,1.3,
18/01/2016,2,B,26,d,B-26,16.7,1.19,1.17,
18/01/2016,2,B,27,d,B-27,16.2,1.17,1.16,
18/01/2016,2,B,28,d,B-28,14.2,1.03,1.03,
18/01/2016,2,B,29,d,B-29,13.2,1.08,1.07,
18/01/2016,2,B,30,d,B-30,16.3,1.29,1.28,
18/01/2016,2,C,16,w,C-16,11.4,1.01,1.07,
18/01/2016,2,C,17,w,C-17,11.5,0.91,0.87,
18/01/2016,2,C,18,w,C-18,16.8,1.13,1.18,
18/01/2016,2,C,19,w,C-19,15.5,1.36,1.35,
18/01/2016,2,C,20,w,C-20,15.5,1.34,1.35,
18/01/2016,2,C,21,w,C-21,10.6,0.85,0.98,
18/01/2016,2,C,22,w,C-22,17.5,1,1.08,
18/01/2016,2,C,23,w,C-23,13.7,1.22,1.27,
18/01/2016,2,C,24,w,C-24,15.7,0.99,1,
18/01/2016,2,C,25,w,C-25,16.5,0.87,0.88,
18/01/2016,2,C,26,w,C-26,19.7,1.5,1.59,
18/01/2016,2,C,27,w,C-27,15.2,1.14,1,
18/01/2016,2,C,28,w,C-28,17.2,1.24,1.2,
18/01/2016,2,C,29,w,C-29,17.4,1.18,1.12,
18/01/2016,2,C,30,w,C-30,13.1,1.22,1.24,
18/01/2016,3,A,31,w,A-31,16.5,1.27,1.28,
18/01/2016,3,A,32,w,A-32,12.5,1.05,1.06,
18/01/2016,3,A,33,w,A-33,19,1.3,1.36,
18/01/2016,3,A,34,w,A-34,20.5,1.42,1.49,
18/01/2016,3,A,35,w,A-35,23.7,1.9,2.01,
18/01/2016,3,A,36,w,A-36,18.6,1.08,1.07,
18/01/2016,3,A,37,w,A-37,14.5,1.64,1.59,
18/01/2016,3,A,38,w,A-38,16.5,1.13,1.19,
18/01/2016,3,A,39,w,A-39,11.6,1.29,1.28,
18/01/2016,3,A,40,w,A-40,21.3,1.37,1.37,
18/01/2016,3,A,41,w,A-41,14,1.12,1.15,
18/01/2016,3,A,42,w,A-42,16,1.12,1.18,
18/01/2016,3,A,43,w,A-43,18.5,1.32,1.33,
18/01/2016,3,A,44,w,A-44,14.5,1.29,1.21,
18/01/2016,3,A,45,w,A-45,20,1.32,1.39,
18/01/2016,3,B,31,w,B-31,15,1.03,1.09,
18/01/2016,3,B,32,w,B-32,16.4,1.08,1.06,
18/01/2016,3,B,33,w,B-33,16.8,1.21,1.22,
18/01/2016,3,B,34,w,B-34,21.4,1.59,1.58,
18/01/2016,3,B,35,w,B-35,17.8,1.23,1.26,
18/01/2016,3,B,36,w,B-36,18.8,1.03,1.09,
18/01/2016,3,B,37,w,B-37,21,1.77,1.79,
18/01/2016,3,B,38,w,B-38,15.7,1.4,1.35,
18/01/2016,3,B,39,w,B-39,15.3,1.23,1.27,
18/01/2016,3,B,40,w,B-40,14,1.05,1.01,
18/01/2016,3,B,41,w,B-41,15.7,1.09,1.02,
18/01/2016,3,B,42,w,B-42,17.5,1.04,1.09,
18/01/2016,3,B,43,w,B-43,17.4,1.45,1.56,
18/01/2016,3,B,44,w,B-44,23.5,1.37,1.35,
18/01/2016,3,B,45,w,B-45,15,0.99,1.07,
18/01/2016,3,B,31,d,B-31,17,1.38,1.39,
18/01/2016,3,B,32,d,B-32,16.5,1.19,1.17,
18/01/2016,3,B,33,d,B-33,21.7,1.38,1.39,
18/01/2016,3,B,34,d,B-34,14.1,1.27,1.27,
18/01/2016,3,B,35,d,B-35,19.8,1.73,1.64,
18/01/2016,3,B,36,d,B-36,17.8,1.54,1.65,
18/01/2016,3,B,37,d,B-37,21,1.51,1.6,
18/01/2016,3,B,38,d,B-38,20,1.57,1.62,
18/01/2016,3,B,39,d,B-39,19.4,1.6,1.57,
18/01/2016,3,B,40,d,B-40,12.7,1.26,1.16,
18/01/2016,3,B,41,d,B-41,14.5,0.98,1.01,
18/01/2016,3,B,42,d,B-42,19,1.55,1.58,
18/01/2016,3,B,43,d,B-43,11.4,0.89,0.92,
18/01/2016,3,B,44,d,B-44,15.7,1.37,1.37,
18/01/2016,3,B,45,d,B-45,13.2,1.18,1.18,
18/01/2016,3,C,31,w,C-31,23.2,1.54,1.54,
18/01/2016,3,C,32,w,C-32,17.9,1.4,1.34,
18/01/2016,3,C,33,w,C-33,20.5,1.59,1.61,
18/01/2016,3,C,34,w,C-34,12,0.9,0.72,
18/01/2016,3,C,35,w,C-35,16,1.35,1.37,
18/01/2016,3,C,36,w,C-36,16.5,1.15,1.17,
18/01/2016,3,C,37,w,C-37,14,1.28,1.27,
18/01/2016,3,C,38,w,C-38,16.2,1.2,1.24,
18/01/2016,3,C,39,w,C-39,11.5,1.12,1.13,some stem damage
18/01/2016,3,C,40,w,C-40,17,1.15,1.18,
18/01/2016,3,C,41,w,C-41,15,1.55,1.56,
18/01/2016,3,C,42,w,C-42,15.5,1.2,1.22,
18/01/2016,3,C,43,w,C-43,22.3,1.48,1.48,
18/01/2016,3,C,44,w,C-44,16.4,1.44,1.45,
18/01/2016,3,C,45,w,C-45,22,1.68,1.62,
18/01/2016,4,A,46,w,A-46,19.5,1.43,1.64,
18/01/2016,4,A,47,w,A-47,22.3,1.74,1.79,
18/01/2016,4,A,48,w,A-48,16.5,1.2,1.2,
18/01/2016,4,A,49,w,A-49,20.5,1.8,1.79,
18/01/2016,4,A,50,w,A-50,15.2,0.97,0.98,
18/01/2016,4,A,51,w,A-51,14,1.07,1.08,
18/01/2016,4,A,52,w,A-52,19,1.26,1.28,
18/01/2016,4,A,53,w,A-53,26.3,2.08,2.05,
18/01/2016,4,A,54,w,A-54,24,1.71,1.79,
18/01/2016,4,A,55,w,A-55,19,1.36,1.38,
18/01/2016,4,A,56,w,A-56,19.4,1.61,1.66,
18/01/2016,4,A,57,w,A-57,18.6,1.35,1.39,
18/01/2016,4,A,58,w,A-58,16,1.5,1.49,
18/01/2016,4,A,59,w,A-59,19,1.54,1.5,
18/01/2016,4,A,60,w,A-60,19.7,1.36,1.39,
18/01/2016,4,B,46,w,B-46,16,1.26,1.05,
18/01/2016,4,B,47,w,B-47,18.7,1.26,1.32,
18/01/2016,4,B,48,w,B-48,15.2,1.64,1.67,
18/01/2016,4,B,49,w,B-49,20,1.39,1.46,
18/01/2016,4,B,50,w,B-50,13.2,1.07,1.08,
18/01/2016,4,B,51,w,B-51,16.4,1.03,1.08,
18/01/2016,4,B,52,w,B-52,16.4,1.56,1.59,
18/01/2016,4,B,53,w,B-53,14.8,1.37,1.38,
18/01/2016,4,B,54,w,B-54,23,1.86,1.97,
18/01/2016,4,B,55,w,B-55,23.3,1.54,1.59,
18/01/2016,4,B,56,w,B-56,24.3,1.79,1.79,
18/01/2016,4,B,57,w,B-57,16.5,1.64,1.71,
18/01/2016,4,B,58,w,B-58,19.7,1.55,1.58,
18/01/2016,4,B,59,w,B-59,15,1.05,1.05,
18/01/2016,4,B,60,w,B-60,13.8,1.06,1.09,
18/01/2016,4,B,46,d,B-46,25.1,2.06,2.08,
18/01/2016,4,B,47,d,B-47,16.5,1.33,1.21,
18/01/2016,4,B,48,d,B-48,23,1.66,1.66,
18/01/2016,4,B,49,d,B-49,17.5,1.42,1.31,
18/01/2016,4,B,50,d,B-50,20,1.72,1.74,
18/01/2016,4,B,51,d,B-51,19.5,1.52,1.59,
18/01/2016,4,B,52,d,B-52,13.6,0.83,0.89,
18/01/2016,4,B,53,d,B-53,17.7,1.43,1.35,
18/01/2016,4,B,54,d,B-54,22,1.44,1.5,
18/01/2016,4,B,55,d,B-55,17,1.27,1.23,
18/01/2016,4,B,56,d,B-56,19.5,1.51,1.57,
18/01/2016,4,B,57,d,B-57,15,1.08,1.07,
18/01/2016,4,B,58,d,B-58,16.8,1.12,1.16,
18/01/2016,4,B,59,d,B-59,17.6,1.4,1.38,
18/01/2016,4,B,60,d,B-60,14.8,0.99,1.03,
18/01/2016,4,C,46,w,C-46,14.8,1,1.09,
18/01/2016,4,C,47,w,C-47,14.5,1.34,1.37,
18/01/2016,4,C,48,w,C-48,15.2,1.36,1.36,
18/01/2016,4,C,49,w,C-49,21.5,1.78,1.84,
18/01/2016,4,C,50,w,C-50,16.2,1.24,1.1,
18/01/2016,4,C,51,w,C-51,21.5,1.59,1.59,
18/01/2016,4,C,52,w,C-52,15.2,0.91,1,
18/01/2016,4,C,53,w,C-53,17.4,1.05,1.09,
18/01/2016,4,C,54,w,C-54,18.8,1.14,1.16,
18/01/2016,4,C,55,w,C-55,21,1.91,1.83,
18/01/2016,4,C,56,w,C-56,14,0.88,0.92,
18/01/2016,4,C,57,w,C-57,20,1.34,1.37,
18/01/2016,4,C,58,w,C-58,19.8,1.45,1.45,
18/01/2016,4,C,59,w,C-59,20,1.47,1.45,
18/01/2016,4,C,60,w,C-60,17.4,1.12,1.15,
18/01/2016,5,A,61,w,A-61,26.5,1.98,1.97,
18/01/2016,5,A,62,w,A-62,26,1.92,1.87,
18/01/2016,5,A,63,w,A-63,21.9,1.73,1.7,
18/01/2016,5,A,64,w,A-64,22.5,1.59,1.63,
18/01/2016,5,A,65,w,A-65,23.5,1.8,1.78,
18/01/2016,5,A,66,w,A-66,23.5,1.79,1.82,
18/01/2016,5,A,67,w,A-67,20.4,1.63,1.6,
18/01/2016,5,A,68,w,A-68,24.6,1.7,1.79,
18/01/2016,5,A,69,w,A-69,23,1.52,1.66,
18/01/2016,5,A,70,w,A-70,19,1.3,1.32,
18/01/2016,5,A,71,w,A-71,26.5,2.17,2.15,
18/01/2016,5,A,72,w,A-72,17.8,1.34,1.49,
18/01/2016,5,A,73,w,A-73,21.8,1.61,1.63,
18/01/2016,5,A,74,w,A-74,24,1.86,1.89,
18/01/2016,5,A,75,w,A-75,19,1.55,1.57,
18/01/2016,5,B,61,w,B-61,23.8,1.6,1.58,
18/01/2016,5,B,62,w,B-62,17.3,1.31,1.42,
18/01/2016,5,B,63,w,B-63,23.3,1.83,1.9,
18/01/2016,5,B,64,w,B-64,26,1.56,1.62,
18/01/2016,5,B,65,w,B-65,14.3,0.99,1.05,
18/01/2016,5,B,66,w,B-66,21.8,1.46,1.47,
18/01/2016,5,B,67,w,B-67,19,1.51,1.6,
18/01/2016,5,B,68,w,B-68,22,2.06,1.9,
18/01/2016,5,B,69,w,B-69,17,1.43,1.41,
18/01/2016,5,B,70,w,B-70,21.3,1.48,1.51,
18/01/2016,5,B,71,w,B-71,18.7,1.49,1.56,
18/01/2016,5,B,72,w,B-72,19.7,1.17,1.24,
18/01/2016,5,B,73,w,B-73,23.5,1.69,1.6,
18/01/2016,5,B,74,w,B-74,22.5,1.48,1.55,
18/01/2016,5,B,75,w,B-75,17.5,1.2,1.24,
18/01/2016,5,B,61,d,B-61,19,1.36,1.44,
18/01/2016,5,B,62,d,B-62,30.5,1.9,1.87,
18/01/2016,5,B,63,d,B-63,22.5,1.5,1.45,
18/01/2016,5,B,64,d,B-64,23.6,1.74,1.7,
18/01/2016,5,B,65,d,B-65,19.3,1.17,1.24,
18/01/2016,5,B,66,d,B-66,26,1.92,1.87,
18/01/2016,5,B,67,d,B-67,25.6,1.7,1.66,
18/01/2016,5,B,68,d,B-68,24.7,1.78,1.7,
18/01/2016,5,B,69,d,B-69,16.5,1.33,1.37,
18/01/2016,5,B,70,d,B-70,27.1,1.73,1.69,
18/01/2016,5,B,71,d,B-71,18.2,1.62,1.63,
18/01/2016,5,B,72,d,B-72,18.8,1.62,1.72,
18/01/2016,5,B,73,d,B-73,20,1.23,1.38,
18/01/2016,5,B,74,d,B-74,26,1.56,1.63,
18/01/2016,5,B,75,d,B-75,18.6,1.35,1.35,
18/01/2016,5,C,61,w,C-61,20,1.63,1.64,
18/01/2016,5,C,62,w,C-62,20.3,1.66,1.64,
18/01/2016,5,C,63,w,C-63,20.3,1.33,1.34,
18/01/2016,5,C,64,w,C-64,20,1.62,1.61,
18/01/2016,5,C,65,w,C-65,25,1.73,1.77,
18/01/2016,5,C,66,w,C-66,29.5,1.96,2.14,
18/01/2016,5,C,67,w,C-67,24.8,2.12,2.13,
18/01/2016,5,C,68,w,C-68,25.4,1.62,1.62,
18/01/2016,5,C,69,w,C-69,18.4,1.3,1.29,
18/01/2016,5,C,70,w,C-70,18.6,1.29,1.25,
18/01/2016,5,C,71,w,C-71,17.7,1.64,1.62,
18/01/2016,5,C,72,w,C-72,24.3,1.71,1.87,
18/01/2016,5,C,73,w,C-73,25.4,1.51,1.56,
18/01/2016,5,C,74,w,C-74,27,1.72,1.76,
18/01/2016,5,C,75,w,C-75,20.5,1.61,1.61,
18/01/2016,6,A,76,w,A-76,24.5,1.89,2,
18/01/2016,6,A,77,w,A-77,28.7,1.95,1.88,
18/01/2016,6,A,78,w,A-78,17.3,1.38,1.42,
18/01/2016,6,A,79,w,A-79,20.7,1.57,1.66,
18/01/2016,6,A,80,w,A-80,31,2.06,2.19,
18/01/2016,6,A,81,w,A-81,22.5,1.77,1.83,
18/01/2016,6,A,82,w,A-82,28.7,1.68,1.72,
18/01/2016,6,A,83,w,A-83,30,1.94,1.96,
18/01/2016,6,A,84,w,A-84,23.6,1.55,1.67,
18/01/2016,6,A,85,w,A-85,24,1.64,1.71,
18/01/2016,6,A,86,w,A-86,21.5,1.63,1.67,
18/01/2016,6,A,87,w,A-87,20.4,1.76,1.77,
18/01/2016,6,A,88,w,A-88,24.3,1.76,1.79,
18/01/2016,6,A,89,w,A-89,25.5,1.75,1.86,
18/01/2016,6,A,90,w,A-90,28.7,1.58,1.63,
18/01/2016,6,B,76,w,B-76,22,1.62,1.42,
18/01/2016,6,B,77,w,B-77,23.5,1.56,1.62,
18/01/2016,6,B,78,w,B-78,17.4,1.41,1.22,
18/01/2016,6,B,79,w,B-79,20.5,1.51,1.47,
18/01/2016,6,B,80,w,B-80,21.7,1.51,1.61,
18/01/2016,6,B,81,w,B-81,25,1.54,1.5,
18/01/2016,6,B,82,w,B-82,14.4,1.28,1.31,
18/01/2016,6,B,83,w,B-83,25.4,1.89,1.84,
18/01/2016,6,B,84,w,B-84,23.5,1.86,1.91,
18/01/2016,6,B,85,w,B-85,22.6,1.73,1.76,
18/01/2016,6,B,86,w,B-86,22,1.41,1.44,
18/01/2016,6,B,87,w,B-87,18.3,1.52,1.61,
18/01/2016,6,B,88,w,B-88,26.4,1.86,1.84,
18/01/2016,6,B,89,w,B-89,20,1.34,1.29,
18/01/2016,6,B,90,w,B-90,24,1.57,1.54,
18/01/2016,6,B,76,d,B-76,22.7,1.57,1.67,
18/01/2016,6,B,77,d,B-77,22.4,1.28,1.26,
18/01/2016,6,B,78,d,B-78,33.4,2.32,2.28,
18/01/2016,6,B,79,d,B-79,21.6,1.5,1.51,
18/01/2016,6,B,80,d,B-80,20,1.79,1.96,
18/01/2016,6,B,81,d,B-81,24.3,1.64,1.49,
18/01/2016,6,B,82,d,B-82,19.7,1.29,1.38,
18/01/2016,6,B,83,d,B-83,16.7,1.21,1.17,
18/01/2016,6,B,84,d,B-84,19.7,1.29,1.34,some burn damage
18/01/2016,6,B,85,d,B-85,28,1.87,1.82,
18/01/2016,6,B,86,d,B-86,28,1.96,1.96,
18/01/2016,6,B,87,d,B-87,19,1.18,1.17,
18/01/2016,6,B,88,d,B-88,23,1.55,1.49,
18/01/2016,6,B,89,d,B-89,22.5,1.96,2.11,
18/01/2016,6,B,90,d,B-90,24.4,1.7,1.5,
18/01/2016,6,C,76,w,C-76,16,1.41,1.49,
18/01/2016,6,C,77,w,C-77,22.5,1.33,1.36,
18/01/2016,6,C,78,w,C-78,25.5,1.7,1.86,
18/01/2016,6,C,79,w,C-79,16.5,1.21,1.12,
18/01/2016,6,C,80,w,C-80,19.7,1.42,1.46,
18/01/2016,6,C,81,w,C-81,24.5,1.94,2.05,
18/01/2016,6,C,82,w,C-82,13.1,1.02,1.08,
18/01/2016,6,C,83,w,C-83,25.5,1.91,1.8,
18/01/2016,6,C,84,w,C-84,21.9,1.68,1.74,
18/01/2016,6,C,85,w,C-85,18.8,1.58,1.56,
18/01/2016,6,C,86,w,C-86,18.5,1.55,1.64,
18/01/2016,6,C,87,w,C-87,31,1.63,1.66,
18/01/2016,6,C,88,w,C-88,22.3,1.48,1.53,
18/01/2016,6,C,89,w,C-89,16.5,1.96,1.75,
18/01/2016,6,C,90,w,C-90,29,1.5,1.54,
28/01/2016,1,A,1,w,A-01,17.5,1.94,1.94,
28/01/2016,1,A,2,w,A-02,16.6,1.66,1.68,
28/01/2016,1,A,3,w,A-03,19.3,1.61,1.63,
28/01/2016,1,A,4,w,A-04,18.6,2,1.99,
28/01/2016,1,A,5,w,A-05,16,1.66,1.63,
28/01/2016,1,A,6,w,A-06,18.8,1.72,1.76,
28/01/2016,1,A,7,w,A-07,12.7,1.35,1.36,
28/01/2016,1,A,8,w,A-08,15,1.13,1.14,
28/01/2016,1,A,9,w,A-09,21,1.48,1.47,
28/01/2016,1,A,10,w,A-10,20,1.95,1.94,
28/01/2016,1,A,11,w,A-11,18,1.88,1.9,
28/01/2016,1,A,12,w,A-12,17.7,1.64,1.64,
28/01/2016,1,A,13,w,A-13,21.7,1.77,1.77,
28/01/2016,1,A,14,w,A-14,21.5,1.98,1.98,
28/01/2016,1,A,15,w,A-15,16.6,2.04,2,
28/01/2016,1,B,1,w,B-01,16.8,1.49,1.52,
28/01/2016,1,B,2,w,B-02,13.7,1.24,1.26,
28/01/2016,1,B,3,w,B-03,15.5,1.35,1.39,
28/01/2016,1,B,4,w,B-04,21,1.73,1.69,
28/01/2016,1,B,5,w,B-05,18.3,1.62,1.55,
28/01/2016,1,B,6,w,B-06,17.2,1.61,1.66,
28/01/2016,1,B,7,w,B-07,14.8,1.5,1.56,
28/01/2016,1,B,8,w,B-08,17,2.18,2.02,
28/01/2016,1,B,9,w,B-09,22,2.43,2.43,
28/01/2016,1,B,10,w,B-10,18,1.71,1.62,
28/01/2016,1,B,11,w,B-11,18.3,2.46,2.35,
28/01/2016,1,B,12,w,B-12,16.8,1.54,1.48,
28/01/2016,1,B,13,w,B-13,13.8,1.18,1.1,
28/01/2016,1,B,14,w,B-14,19.2,1.83,1.85,
28/01/2016,1,B,15,w,B-15,15.6,1.35,1.45,
28/01/2016,1,B,1,d,B-01,15,1.44,1.47,
28/01/2016,1,B,2,d,B-02,16.4,1.3,1.3,
28/01/2016,1,B,3,d,B-03,17.5,2,2.01,
28/01/2016,1,B,4,d,B-04,17.1,1.6,1.62,
28/01/2016,1,B,5,d,B-05,16.2,1.24,1.22,
28/01/2016,1,B,6,d,B-06,9.8,0.91,0.93,
28/01/2016,1,B,7,d,B-07,16,1.8,1.77,
28/01/2016,1,B,8,d,B-08,20,2.11,2.09,
28/01/2016,1,B,9,d,B-09,18,1.82,1.85,
28/01/2016,1,B,10,d,B-10,17.2,1.77,1.77,
28/01/2016,1,B,11,d,B-11,21.4,2.61,2.54,
28/01/2016,1,B,12,d,B-12,15.4,1.64,1.6,
28/01/2016,1,B,13,d,B-13,17.5,1.8,1.76,
28/01/2016,1,B,14,d,B-14,20,2.14,2.17,
28/01/2016,1,B,15,d,B-15,15.2,1.32,1.35,
28/01/2016,1,C,1,w,C-01,17.1,1.35,1.35,
28/01/2016,1,C,2,w,C-02,17.2,1.48,1.41,
28/01/2016,1,C,3,w,C-03,14.5,1.44,1.4,
28/01/2016,1,C,4,w,C-04,12.4,1.13,1.14,
28/01/2016,1,C,5,w,C-05,21.6,1.45,1.44,
28/01/2016,1,C,6,w,C-06,19.5,1.61,1.6,
28/01/2016,1,C,7,w,C-07,13.4,1.53,1.53,
28/01/2016,1,C,8,w,C-08,16.2,1.31,1.3,
28/01/2016,1,C,9,w,C-09,13.7,1.34,1.35,
28/01/2016,1,C,10,w,C-10,15.5,1.58,1.51,
28/01/2016,1,C,11,w,C-11,11.5,1.4,1.43,
28/01/2016,1,C,12,w,C-12,10.5,1.34,1.38,
28/01/2016,1,C,13,w,C-13,23,1.63,1.68,
28/01/2016,1,C,14,w,C-14,19.8,2.19,2.17,
28/01/2016,1,C,15,w,C-15,10.1,1.46,1.44,
28/01/2016,2,A,16,w,A-16,22.7,2.13,1.94,
28/01/2016,2,A,17,w,A-17,27.1,1.89,1.89,
28/01/2016,2,A,18,w,A-18,23.5,1.79,1.76,
28/01/2016,2,A,19,w,A-19,23.5,2.21,2.19,
28/01/2016,2,A,20,w,A-20,15,1.7,1.66,
28/01/2016,2,A,21,w,A-21,21,2.03,2.02,
28/01/2016,2,A,22,w,A-22,22.3,2.01,1.98,
28/01/2016,2,A,23,w,A-23,17.3,1.73,1.77,
28/01/2016,2,A,24,w,A-24,17.1,1.73,1.64,
28/01/2016,2,A,25,w,A-25,19.7,1.56,1.65,
28/01/2016,2,A,26,w,A-26,15.3,1.75,1.62,
28/01/2016,2,A,27,w,A-27,20.5,1.91,1.87,
28/01/2016,2,A,28,w,A-28,24.3,1.95,1.94,
28/01/2016,2,A,29,w,A-29,14.7,1.45,1.46,
28/01/2016,2,A,30,w,A-30,16.5,1.31,1.34,
28/01/2016,2,B,16,w,B-16,26.5,1.64,1.58,
28/01/2016,2,B,17,w,B-17,22.5,1.62,1.65,
28/01/2016,2,B,18,w,B-18,23.4,2.66,2.75,
28/01/2016,2,B,19,w,B-19,19.2,1.61,1.65,
28/01/2016,2,B,20,w,B-20,32.6,1.87,1.89,
28/01/2016,2,B,21,w,B-21,20.6,1.73,1.76,
28/01/2016,2,B,22,w,B-22,26.2,2.27,2.2,
28/01/2016,2,B,23,w,B-23,17.4,1.71,1.67,
28/01/2016,2,B,24,w,B-24,25.6,2.12,2.14,
28/01/2016,2,B,25,w,B-25,15.4,1.4,1.37,
28/01/2016,2,B,26,w,B-26,22.1,2.19,2.17,
28/01/2016,2,B,27,w,B-27,22.6,1.85,1.82,
28/01/2016,2,B,28,w,B-28,21.3,1.71,1.74,
28/01/2016,2,B,29,w,B-29,26.8,2.09,2.08,
28/01/2016,2,B,30,w,B-30,21.6,1.47,1.49,
28/01/2016,2,B,16,d,B-16,21.3,1.95,1.9,
28/01/2016,2,B,17,d,B-17,21.3,2.06,2.05,
28/01/2016,2,B,18,d,B-18,22.6,1.8,1.78,
28/01/2016,2,B,19,d,B-19,24,2.29,1.96,
28/01/2016,2,B,20,d,B-20,18.2,1.85,1.78,
28/01/2016,2,B,21,d,B-21,20.4,1.67,1.68,
28/01/2016,2,B,22,d,B-22,16.4,1.47,1.44,
28/01/2016,2,B,23,d,B-23,20.6,1.93,1.93,
28/01/2016,2,B,24,d,B-24,18.7,1.42,1.43,
28/01/2016,2,B,25,d,B-25,19.5,2.02,2.08,
28/01/2016,2,B,26,d,B-26,21.4,2,1.97,
28/01/2016,2,B,27,d,B-27,23.8,2.12,2.1,
28/01/2016,2,B,28,d,B-28,20,2.11,2.06,
28/01/2016,2,B,29,d,B-29,17.2,1.65,1.67,
28/01/2016,2,B,30,d,B-30,21.3,1.93,1.96,
28/01/2016,2,C,16,w,C-16,16.4,1.56,1.57,
28/01/2016,2,C,17,w,C-17,15.5,1.56,1.5,
28/01/2016,2,C,18,w,C-18,22,1.73,1.71,
28/01/2016,2,C,19,w,C-19,23.2,1.99,1.97,
28/01/2016,2,C,20,w,C-20,22.7,1.87,1.91,
28/01/2016,2,C,21,w,C-21,14.5,1.42,1.45,
28/01/2016,2,C,22,w,C-22,23.1,2.05,1.86,
28/01/2016,2,C,23,w,C-23,17.6,1.52,1.56,
28/01/2016,2,C,24,w,C-24,21.8,1.63,1.66,
28/01/2016,2,C,25,w,C-25,22.4,1.67,1.64,
28/01/2016,2,C,26,w,C-26,28.4,2.23,2.1,
28/01/2016,2,C,27,w,C-27,22.5,1.61,1.61,
28/01/2016,2,C,28,w,C-28,23.3,1.69,1.64,
28/01/2016,2,C,29,w,C-29,23,2.25,2.24,
28/01/2016,2,C,30,w,C-30,18.5,1.73,1.72,
28/01/2016,3,A,31,w,A-31,23.7,1.59,1.55,
28/01/2016,3,A,32,w,A-32,19.4,1.7,1.67,
28/01/2016,3,A,33,w,A-33,29.4,2.28,2.29,
28/01/2016,3,A,34,w,A-34,30.6,2.19,2.28,
28/01/2016,3,A,35,w,A-35,37.2,2.45,2.52,
28/01/2016,3,A,36,w,A-36,26.4,2.01,2.06,
28/01/2016,3,A,37,w,A-37,29.8,2.04,2.09,
28/01/2016,3,A,38,w,A-38,24.2,1.74,1.77,
28/01/2016,3,A,39,w,A-39,18.7,1.85,1.82,
28/01/2016,3,A,40,w,A-40,31.3,2.34,2.35,
28/01/2016,3,A,41,w,A-41,25.7,2.11,2.25,
28/01/2016,3,A,42,w,A-42,30,1.81,1.82,
28/01/2016,3,A,43,w,A-43,31.5,2.02,2.05,
28/01/2016,3,A,44,w,A-44,20.4,1.88,1.89,
28/01/2016,3,A,45,w,A-45,34.3,2.56,2.53,
28/01/2016,3,B,31,w,B-31,22.5,1.41,1.39,
28/01/2016,3,B,32,w,B-32,28.2,2.06,2.07,
28/01/2016,3,B,33,w,B-33,30.6,2.27,2.37,
28/01/2016,3,B,34,w,B-34,33,2.5,2.64,
28/01/2016,3,B,35,w,B-35,23.5,1.75,1.76,
28/01/2016,3,B,36,w,B-36,28.3,2.28,2.45,
28/01/2016,3,B,37,w,B-37,36.1,2.65,2.67,
28/01/2016,3,B,38,w,B-38,28.3,2.62,2.36,
28/01/2016,3,B,39,w,B-39,26.3,2.18,2.11,
28/01/2016,3,B,40,w,B-40,21.3,1.67,1.69,
28/01/2016,3,B,41,w,B-41,22.5,1.88,1.78,
28/01/2016,3,B,42,w,B-42,25.7,2.06,2.06,
28/01/2016,3,B,43,w,B-43,32,2.05,2.06,
28/01/2016,3,B,44,w,B-44,39.5,2.45,2.46,
28/01/2016,3,B,45,w,B-45,22.8,1.56,1.56,
28/01/2016,3,B,31,d,B-31,26.7,1.88,1.83,
28/01/2016,3,B,32,d,B-32,25.2,1.78,1.81,
28/01/2016,3,B,33,d,B-33,28.2,2.63,2.65,
28/01/2016,3,B,34,d,B-34,20,1.83,1.81,
28/01/2016,3,B,35,d,B-35,29,2.32,2.21,
28/01/2016,3,B,36,d,B-36,27.8,1.83,1.83,
28/01/2016,3,B,37,d,B-37,34,2.23,2.24,
28/01/2016,3,B,38,d,B-38,28.8,2.38,2.31,
28/01/2016,3,B,39,d,B-39,28.1,2.51,2.47,
28/01/2016,3,B,40,d,B-40,17.9,1.45,1.47,
28/01/2016,3,B,41,d,B-41,18.7,1.59,1.54,
28/01/2016,3,B,42,d,B-42,27,1.8,1.89,
28/01/2016,3,B,43,d,B-43,16,1.38,1.31,
28/01/2016,3,B,44,d,B-44,24,2.25,2.21,
28/01/2016,3,B,45,d,B-45,18,1.65,1.61,
