"Date","Room","PARsum","PARmax","Tair","RH","VPD","PARsum_mol"
2016-02-02,4,32893.4601777778,1885.68888888889,29.5838958333333,65.5621111111111,1.48695373722898,118.41645664
2016-02-02,5,32893.4601777778,1885.68888888889,32.9841736111111,75.2899097222222,1.32678547955749,118.41645664
2016-02-02,6,32893.4601777778,1885.68888888889,35.8878680555556,73.0262291666667,1.63437272447834,118.41645664
2016-02-03,1,26054.0942,1547.63333333333,18.6632777777778,68.1354166666667,0.741764558147347,93.79473912
2016-02-03,2,26054.0942,1547.63333333333,22.3520555555556,73.1953680555556,0.796015109546265,93.79473912
2016-02-03,3,26054.0942,1547.63333333333,25.6255694444444,65.6739444444444,1.23905874028743,93.79473912
2016-02-03,4,26054.0942,1547.63333333333,29.5843125,65.5997777777778,1.4809805216467,93.79473912
2016-02-03,5,26054.0942,1547.63333333333,33.0508333333333,79.495625,1.08333610420529,93.79473912
2016-02-03,6,26054.0942,1547.63333333333,36.5152847222222,67.0496319444444,2.13650773750531,93.79473912
2016-02-04,1,10351.7113333333,519.448888888889,18.3961527777778,73.4951111111111,0.583388868288875,37.2661608
2016-02-04,2,10351.7113333333,519.448888888889,21.9919097222222,74.7646458333333,0.714143422489754,37.2661608
2016-02-04,3,10351.7113333333,519.448888888889,25.5174027777778,68.4214444444444,1.12768307562462,37.2661608
2016-02-04,4,10351.7113333333,519.448888888889,29.1642708333333,66.4471111111111,1.39656592053777,37.2661608
2016-02-04,5,10351.7113333333,519.448888888889,32.5375347222222,79.4760138888889,1.05521687551633,37.2661608
2016-02-04,6,10351.7113333333,519.448888888889,35.9225347222222,71.0746666666667,1.76053630664401,37.2661608
2016-02-05,1,14833.8853460317,949.008888888889,18.3492638888889,69.8790763888889,0.670109105336381,53.4019872457143
2016-02-05,2,14833.8853460317,949.008888888889,21.8865625,69.3192291666667,0.860864176329904,53.4019872457143
2016-02-05,3,14833.8853460317,949.008888888889,25.3957152777778,64.339125,1.22072524504094,53.4019872457143
2016-02-05,4,14833.8853460317,949.008888888889,29.2006041666667,66.1454583333333,1.41058112497307,53.4019872457143
2016-02-05,5,14833.8853460317,949.008888888889,32.8045208333333,65.1518333333333,1.9107285349793,53.4019872457143
2016-02-05,6,14833.8853460317,949.008888888889,36.3996736111111,60.2454097222222,2.64448489272261,53.4019872457143
2016-02-06,1,15400.5362888889,905.581111111111,18.4398263888889,72.2810902777778,0.618074062650726,55.44193064
2016-02-06,2,15400.5362888889,905.581111111111,22.1189305555556,75.3263055555555,0.699472541229687,55.44193064
2016-02-06,3,15400.5362888889,905.581111111111,25.5272083333333,66.5159236111111,1.17135016676817,55.44193064
2016-02-06,4,15400.5362888889,905.581111111111,29.3018611111111,67.2512361111111,1.37645003222021,55.44193064
2016-02-06,5,15400.5362888889,905.581111111111,32.6928888888889,78.991875,1.08074308628166,55.44193064
2016-02-06,6,15400.5362888889,905.581111111111,36.1998888888889,60.8414027777778,2.4214783142779,55.44193064
2016-02-07,1,22854.0243777778,1716.82111111111,18.5389027777778,70.2996875,0.681657446845714,82.27448776
2016-02-07,2,22854.0243777778,1716.82111111111,22.2555347222222,74.9386319444444,0.740190648203339,82.27448776
2016-02-07,3,22854.0243777778,1716.82111111111,25.4061944444444,68.8917916666667,1.10916251417981,82.27448776
2016-02-07,4,22854.0243777778,1716.82111111111,29.4537569444444,66.1117916666667,1.44229954204221,82.27448776
2016-02-07,5,22854.0243777778,1716.82111111111,32.9769027777778,78.6171041666667,1.11370235341538,82.27448776
2016-02-07,6,22854.0243777778,1716.82111111111,36.4629513888889,56.0395972222222,2.71787287828646,82.27448776
2016-02-08,1,32000.2343333333,1833.3,18.6941666666667,67.3983402777778,0.763872903364789,115.2008436
2016-02-08,2,32000.2343333333,1833.3,22.4544583333333,71.1456111111111,0.876982593513905,115.2008436
2016-02-08,3,32000.2343333333,1833.3,25.6611944444444,66.5976388888889,1.21510581946248,115.2008436
2016-02-08,4,32000.2343333333,1833.3,29.6661597222222,65.8492847222222,1.4866630084392,115.2008436
2016-02-08,5,32000.2343333333,1833.3,33.0272222222222,76.9673958333333,1.22881496839461,115.2008436
2016-02-08,6,32000.2343333333,1833.3,36.7406458333333,57.0790902777778,2.64377001909116,115.2008436
2016-02-09,1,19233.6982444444,1153.89111111111,18.5416527777778,70.6374444444444,0.664895243927599,69.24131368
2016-02-09,2,19233.6982444444,1153.89111111111,22.2273819444444,75.02025,0.727582701426823,69.24131368
2016-02-09,3,19233.6982444444,1153.89111111111,25.7795972222222,68.5516875,1.12884484675501,69.24131368
2016-02-09,4,19233.6982444444,1153.89111111111,29.4889513888889,66.6118611111111,1.42140380746007,69.24131368
2016-02-09,5,19233.6982444444,1153.89111111111,32.5973194444444,78.927,1.08163337255589,69.24131368
2016-02-09,6,19233.6982444444,1153.89111111111,36.2566736111111,61.5387222222222,2.32910233090478,69.24131368
2016-02-10,1,31433.2453111111,1778.38888888889,18.7205,67.6525069444444,0.756204590518328,113.15968312
2016-02-10,2,31433.2453111111,1778.38888888889,22.4495972222222,71.5065347222222,0.859072539083654,113.15968312
2016-02-10,3,31433.2453111111,1778.38888888889,25.9073472222222,64.8697708333333,1.27979267284613,113.15968312
2016-02-10,4,31433.2453111111,1778.38888888889,29.666,65.5749652777778,1.49240229441077,113.15968312
2016-02-10,5,31433.2453111111,1778.38888888889,32.9523125,78.6421319444444,1.12357305003873,113.15968312
2016-02-10,6,31433.2453111111,1778.38888888889,36.6173263888889,65.4061875,2.1450675099267,113.15968312
2016-02-11,1,22643.2300555556,1417.03333333333,17.9707569444444,69.4858958333333,0.678805894557692,81.5156282
2016-02-11,2,22643.2300555556,1417.03333333333,22.1661458333333,74.6280555555556,0.746826084518091,81.5156282
2016-02-11,3,22643.2300555556,1417.03333333333,25.8711180555556,68.1212916666667,1.1648326868192,81.5156282
2016-02-11,4,22643.2300555556,1417.03333333333,29.1926180555556,68.5197291666667,1.34595004256524,81.5156282
2016-02-11,5,22643.2300555556,1417.03333333333,32.6035694444444,77.5375,1.13369172867996,81.5156282
2016-02-11,6,22643.2300555556,1417.03333333333,36.3313194444444,56.901875,2.62451930769366,81.5156282
2016-02-12,1,26932.504,1438.32111111111,18.2514027777778,67.7580277777778,0.742048761488976,96.9570144
2016-02-12,2,26932.504,1438.32111111111,22.2902777777778,71.6848125,0.852531723263659,96.9570144
2016-02-12,3,26932.504,1438.32111111111,26.4579027777778,67.2851458333333,1.24766510756252,96.9570144
2016-02-12,4,26932.504,1438.32111111111,29.4358194444444,66.1105486111111,1.46041458929479,96.9570144
2016-02-12,5,26932.504,1438.32111111111,32.7367152777778,71.2183194444444,1.42670886249564,96.9570144
2016-02-12,6,26932.504,1438.32111111111,36.5003333333333,66.3193888888889,2.06709662350409,96.9570144
2016-02-13,1,27129.7629111111,1524.85555555556,18.4228125,67.5707222222222,0.752490744476575,97.66714648
2016-02-13,2,27129.7629111111,1524.85555555556,22.5070416666667,70.945875,0.884168848817501,97.66714648
2016-02-13,3,27129.7629111111,1524.85555555556,26.6165902777778,66.1115694444444,1.28474473162487,97.66714648
2016-02-13,4,27129.7629111111,1524.85555555556,29.6267013888889,66.2289097222222,1.46600067595999,97.66714648
2016-02-13,5,27129.7629111111,1524.85555555556,32.9058611111111,78.6026388888889,1.12557370456091,97.66714648
2016-02-13,6,27129.7629111111,1524.85555555556,36.5720833333333,68.2053263888889,1.98813344508882,97.66714648
2016-02-14,1,24362.2682555556,1501.69,18.4157569444444,67.7875625,0.748602304940169,87.70416572
2016-02-14,2,24362.2682555556,1501.69,22.5539861111111,71.0399930555556,0.889485149671171,87.70416572
2016-02-14,3,24362.2682555556,1501.69,26.7562569444444,66.3432361111111,1.29059888704744,87.70416572
2016-02-14,4,24362.2682555556,1501.69,29.5669097222222,66.5755763888889,1.44924995077393,87.70416572
2016-02-14,5,24362.2682555556,1501.69,32.8516111111111,78.6598402777778,1.11529339756821,87.70416572
2016-02-14,6,24362.2682555556,1501.69,36.4317291666667,63.9792222222222,2.33994816502059,87.70416572
2016-02-15,1,28293.2064222222,1661.85555555556,18.4178402777778,68.3098472222222,0.729339458458312,101.85554312
2016-02-15,2,28293.2064222222,1661.85555555556,22.4787152777778,72.2802777777778,0.831783976594246,101.85554312
2016-02-15,3,28293.2064222222,1661.85555555556,27.1766180555556,65.2901111111111,1.33452240183043,101.85554312
2016-02-15,4,28293.2064222222,1661.85555555556,29.4658888888889,67.4905833333333,1.4026539888586,101.85554312
2016-02-15,5,28293.2064222222,1661.85555555556,32.7883402777778,78.7294375,1.10617561303842,101.85554312
