"Date","Room","R_leaf.sum","R_stem.sum","R_root.sum","Rdtair_leaf.sum","Rdtair_stem.sum","Rdtair_root.sum"
2016-02-20,3,0.042249826,0.028971383,0.029416676,0.064685412310594,0.0604360444846566,0.0612611099383721
2016-02-20,4,0.041825076,0.041108579,0.035582335,0.0759052338398254,0.0856021489060817,0.0742054131049762
2016-02-20,5,0.042103408,0.038495787,0.04720771,0.0997205363436563,0.0802293425608732,0.098272889482194
2016-02-20,6,0.042103946,0.041099437,0.058763325,0.112990946900106,0.0856709201576068,0.122387028796581
2016-02-21,1,0.058188044,0.033567739,0.032177791,0.0632087119844606,0.0698844639211836,0.0670436320544688
2016-02-21,2,0.053210194,0.037344534,0.032309353,0.0661419604965679,0.0777545566776198,0.0672759152503624
2016-02-21,3,0.041588858,0.029028145,0.029474307,0.0645679616837025,0.0605544537839835,0.0613811357469048
2016-02-21,4,0.041432461,0.041891518,0.036260025,0.0770866029918659,0.0872325013463364,0.0756187067883922
2016-02-21,5,0.042280333,0.039122986,0.047976857,0.101165703486139,0.0815365033165406,0.0998740301668469
2016-02-21,6,0.041983337,0.0416425,0.05953977,0.114179079211968,0.086802910520487,0.12400415788641
2016-02-22,1,0.058324297,0.034114162,0.032701594,0.0639173475993739,0.0710220661293158,0.0681349902704005
2016-02-22,2,0.052700018,0.039587365,0.03424978,0.0694199912413344,0.0824243274688296,0.0713163614622881
2016-02-22,3,0.040924115,0.029729034,0.030185966,0.0655450185160569,0.0620165468666477,0.0628631891446907
2016-02-22,4,0.041269966,0.042441014,0.036735646,0.0776770796170164,0.0883767326355335,0.0766105995923412
2016-02-22,5,0.042346842,0.040065752,0.049132978,0.103091353681537,0.0835013221670531,0.102280735987756
2016-02-22,6,0.041161663,0.043976662,0.06287713,0.119256702623722,0.0916684299950564,0.130954899992938
2016-02-23,1,0.058118595,0.034200672,0.032784516,0.0640476412222591,0.0712021604284589,0.0683077636630744
2016-02-23,2,0.054930473,0.036520612,0.031596524,0.0647096073446569,0.0760390883441265,0.065791633079
2016-02-23,3,0.04072271,0.02967951,0.030135683,0.0653837306914748,0.0619132403487609,0.0627584722989146
2016-02-23,4,0.041240514,0.042459229,0.036751417,0.0776872505463358,0.0884146675882238,0.0766434840335786
2016-02-23,5,0.042521998,0.040148463,0.049234406,0.103277934642695,0.0836736981309817,0.102491879236745
2016-02-23,6,0.041147601,0.04356121,0.062283118,0.118101799656949,0.0908024310347325,0.129717758621046
2016-02-24,1,0.059995336,0.033087363,0.031717306,0.0622370346988649,0.0688843667252973,0.0660841892161389
2016-02-24,2,0.053872241,0.038001528,0.032877763,0.0669831740375407,0.0791224729011318,0.0684594833890652
2016-02-24,3,0.040590966,0.02974914,0.030206392,0.0654787653126943,0.0620584956635393,0.0629057106214033
2016-02-24,4,0.04116729,0.042609489,0.036881467,0.0779503157321006,0.0887275467880985,0.0769147077186771
2016-02-24,5,0.042285578,0.040223368,0.049326259,0.103459614048811,0.0838298041955876,0.102683093492587
2016-02-24,6,0.041574428,0.044570542,0.063726242,0.120934640874896,0.0929063545853623,0.132723363693375
