Record ID,Catalog Number,Match Taxon Concept GUID,Scientific Name,Vernacular Name,Matched Scientific Name,Taxon Rank - matched,Vernacular Name - matched,Kingdom - matched,Phylum - matched,Class - matched,Order - matched,Family - matched,Genus - matched,Species - matched,Subspecies - matched,Institution Code,Collection Code,locality,Latitude - processed,Longitude - processed,Coordinate Precision,Coordinate Uncertainty in Metres - parsed,Country - parsed,IBRA Region - parsed,IMCRA Region - parsed,State - parsed,Local Government Area - parsed,Minimum Elevation In Metres,Maximum Elevation In Metres,Minimum Depth In Meters,Maximum Depth In Meters,individual Count,Collector,Year - parsed,Month - parsed,Day - parsed,Event Date - parsed,Event Time - parsed,Basis Of Record,Sex,Preparations,Information withheld during processing,Data Generalised during processing,Species habitats,Outlier for layer,Taxon identification issue,Location Quality,coordinate Uncertainty In Meters,Data Resource ID,Data Resource Name,Precipitation - annual,Temperature - annual mean (Bio01),el 1007,missing Coordinate Precision,decimal Lat Long Converted,geodetic Datum Assumed Wgs 84,inferred Duplicate Record,Altitude value non-numeric,Invalid collection date,Collection date missing,Coordinate uncertainty not specified,Habitat incorrect for species,Basis of record not supplied,Suspected outlier,Type status not recognised,Basis of record badly formed,Collection code not recognised,Coordinates dont match supplied state,Coordinate accuracy not valid,unrecognized Geodetic Datum
e4c0814d-b301-4659-8670-33c66e0c3810,CANB 401535,urn:lsid:biodiversity.org.au:apni.taxon:306679,Eucalyptus tereticornis Sm.,,Eucalyptus tereticornis,species,Forest  Red Gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,,CANB,CANB,Port Mackay.,-21.15,149.1833,,1000,Australia,Central Mackay Coast,,Queensland,Mackay - Pt A,,,,,,"Dietrich, A.",1866,,,,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1000,dr376,Australia's Virtual Herbarium,1613,22.8,31.73,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5df1a0e7-4665-467e-a150-8e31788887a1,CANB 402663,urn:lsid:biodiversity.org.au:apni.taxon:291437,Eucalyptus tereticornis subsp. mediana,,Eucalyptus tereticornis subsp. mediana,subspecies,Gippsland red gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. mediana,CANB,CANB,"The Lakes NP, Rotamah Island.",-37.9667,147.7167,,1000,Australia,South East Coastal Plain,,Victoria,Wellington - Rosedale,9,,,,,"Crawford, I.",1986,12,23,23/12/1986,,PreservedSpecimen,,,,,,0,"[""noIssue""]",Spatially valid,1000,dr376,Australia's Virtual Herbarium,657,14.6,26.24,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8b8164fb-0386-4f71-abcb-00cec62f4068,CANB 400903,urn:lsid:biodiversity.org.au:apni.taxon:306679,Eucalyptus tereticornis Sm.,,Eucalyptus tereticornis,species,Forest  Red Gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,,CANB,CANB,"New England Hwy, 6.4km from Branxton towards Singleton.",-32.6667,151.2667,,1000,Australia,Sydney Basin,,New South Wales,Singleton,61,,,,,"Brooker, M.I.H.",1976,6,28,28/06/1976,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1000,dr376,Australia's Virtual Herbarium,718,17.8,32.22,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
d5f45475-b0d4-40d1-9553-b0830ebc2904,CANB 409088,urn:lsid:biodiversity.org.au:apni.taxon:306679,Eucalyptus tereticornis Sm.,,Eucalyptus tereticornis,species,Forest  Red Gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,,CANB,CANB,"10.2km W of Ulan, in or near Cope State Forest.",-32.2833,149.5833,,1000,Australia,NSW South Western Slopes,,New South Wales,Mid-Western Regional - Pt A,500,,,,,"Brooker, M.I.H.",1991,9,24,24/09/1991,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1000,dr376,Australia's Virtual Herbarium,624,16.1,32.27,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
f5e92bfa-7d4d-412e-a20e-ea896efa9945,CANB 388955,urn:lsid:biodiversity.org.au:apni.taxon:306679,Eucalyptus tereticornis Sm.,,Eucalyptus tereticornis,species,Forest  Red Gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,,CANB,CANB,Between Chinchilla and Boonarga.,-26.7667,150.6667,,10000,Australia,Brigalow Belt South,,Queensland,Chinchilla,,,,,,"Blake, S.T.",1953,3,27,27/03/1953,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,10000,dr376,Australia's Virtual Herbarium,644,19.9,34.55,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14bb1500-55a7-46b2-8acd-2093a5ab0abb,CANB 388963,urn:lsid:biodiversity.org.au:apni.taxon:306679,Eucalyptus tereticornis Sm.,,Eucalyptus tereticornis,species,Forest  Red Gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,,CANB,CANB,Cooyar.,-26.9167,151.9167,,1000,Australia,South Eastern Queensland,,Queensland,Rosalie - Pt B,428,,,,,"Blake, S.T.",1952,7,31,31/07/1952,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1000,dr376,Australia's Virtual Herbarium,842,18.1,31.09,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
cdb09685-6445-4ba7-983d-b294e78868a8,CANB 388969,urn:lsid:biodiversity.org.au:apni.taxon:306679,Eucalyptus tereticornis Sm.,,Eucalyptus tereticornis,species,Forest  Red Gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,,CANB,CANB,"The Bentley, ca 20km W of Taroom, Leichhardt District..",-25.75,149.5833,,10000,Australia,Brigalow Belt South,,Queensland,Taroom,,,,,,"Johnson, R.W.",1960,5,6,6/05/1960,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,10000,dr376,Australia's Virtual Herbarium,648,21,35.75,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3d2bef84-ab9b-4bf3-a11c-9c4950103c6c,CANB 388990,urn:lsid:biodiversity.org.au:apni.taxon:306679,Eucalyptus tereticornis Sm.,,Eucalyptus tereticornis,species,Forest  Red Gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,,CANB,CANB,Southern Tablelands: Bungonia Gorge.,-34.8,150.0167,,1000,Australia,South Eastern Highlands,,New South Wales,Goulburn Mulwaree Bal,,,,,,"Brooker, M.I.H.",1989,11,6,6/11/1989,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1000,dr376,Australia's Virtual Herbarium,731,14.9,29.27,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7506d4ee-3103-4afb-851e-b986347e8c4d,CANB 388170,urn:lsid:biodiversity.org.au:apni.taxon:306679,Eucalyptus tereticornis Sm.,,Eucalyptus tereticornis,species,Forest  Red Gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,,CANB,CANB,Ca 28km from Bauhinia Downs towards Duaringa.,-24.3333,149.4167,,1000,Australia,Brigalow Belt South,,Queensland,Duaringa,,,,,,"Brooker, M.I.H.",1990,3,12,12/03/1990,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1000,dr376,Australia's Virtual Herbarium,676,22.1,35.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
358f5d0e-73d1-4e17-928b-c66cce27f154,CANB 388602,urn:lsid:biodiversity.org.au:apni.taxon:306679,Eucalyptus tereticornis Sm.,,Eucalyptus tereticornis,species,Forest  Red Gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,,CANB,CANB,"Allambie, near Springsure, Leichhardt District.",-24.5833,147.5833,,10000,Australia,Brigalow Belt South,,Queensland,Bauhinia,,,,,,"Johnson, R.W.",1960,2,14,14/02/1960,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,10000,dr376,Australia's Virtual Herbarium,596,21,35.95,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
a9f702de-fb44-40a1-92d1-2cc8e2630149,CANB 425795,urn:lsid:biodiversity.org.au:apni.taxon:306679,Eucalyptus tereticornis Sm.,,Eucalyptus tereticornis,species,Forest  Red Gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,,CANB,CANB,"Port Curtis. Mount Wheeler, 12 km SW of Yeppoon.",-23.2,150.6833,,1000,Australia,Brigalow Belt North,,Queensland,Livingstone - Pt B,,,,,,"Batianoff, G.N.; Robins, P.A.",1991,8,30,30/08/1991,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1000,dr376,Australia's Virtual Herbarium,1109,22,31.09,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
07db4a71-5b89-44de-ac01-c3227511fd60,BRI AQ0007871,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,PENRITH IS GREAT BARRIER REEF CA 64KM E OF MACKAY,-21.00676,149.90939,,1600,Australia,,Northeast Shelf Province,Queensland,,,,,,,"Heatwole, H.",1969,8,3,3/08/1969,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially suspect,1600,dr376,Australia's Virtual Herbarium,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
c64e5e55-22c9-487c-b5d4-8db03ce2d89a,BRI AQ0009799,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,BILOELA,-24.4234,150.5094,,1600,,,,,,,,,,,"Smith, L.S.",1947,10,23,23/10/1947,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1600,dr376,Australia's Virtual Herbarium,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
831327c9-ef19-47d9-9b2d-e811f12d1986,BRI AQ0003728,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,Swan Creek roadside approx. 34km ENE of Warwick.,-28.14007,152.35941,,1600,Australia,South Eastern Queensland,,Queensland,Warwick - East,,,,,,"Gordon, G.",1972,2,18,18/02/1972,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1600,dr376,Australia's Virtual Herbarium,1019,15.5,27.45,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
b48b61d1-e540-47a8-989b-8cc167f3fa26,BRI AQ0003730,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,"Swan Creek roadside, approx 35 km ENE of Warwick.",-28.14007,152.35941,,1600,Australia,South Eastern Queensland,,Queensland,Warwick - East,,,,,,"Gordon, G.",1972,2,18,18/02/1972,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1600,dr376,Australia's Virtual Herbarium,1019,15.5,27.45,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ad7fdbae-50ca-4922-ac42-86449d6f2151,BRI AQ0003732,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,"Swan Creek, approx, 35 km ENE of Warwick.",-28.14007,152.35941,,1600,Australia,South Eastern Queensland,,Queensland,Warwick - East,,,,,,"Gordon, G.",1972,2,18,18/02/1972,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1600,dr376,Australia's Virtual Herbarium,1019,15.5,27.45,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5ebc9a4b-3b2a-4c60-99cb-25f0bfdf2cb3,BRI AQ0003733,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,Swan Creek approx 35 km ENE of Warwick.,-28.14007,152.35941,,1600,Australia,South Eastern Queensland,,Queensland,Warwick - East,,,,,,"Gordon, G.",1972,2,18,18/02/1972,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1600,dr376,Australia's Virtual Herbarium,1019,15.5,27.45,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7931e945-179f-4b0b-92a3-46a9082b1e35,BRI AQ0004270,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,"Mackenzie River, 75km north of Dingo, on floodplain in sandy clay.",-23.05676,149.19279,,1600,Australia,Brigalow Belt North,,Queensland,Duaringa,,,,,,"McDonald, T.J.",1972,6,7,7/06/1972,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1600,dr376,Australia's Virtual Herbarium,583,23,35.03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
c9a8840a-d16c-4dcf-80f3-ba3171a96013,BRI AQ0012939,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,COOLOOLA AREA,-26.2484,153.0844,,16000,Australia,,Central Eastern Shelf Transition,Queensland,,,,,,,"Harrold, A.G.",1973,8,31,31/08/1973,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially suspect,16000,dr376,Australia's Virtual Herbarium,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
b6ecdfd9-9c0e-4bec-8962-cd956aaebd81,BRI AQ0013238,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,Cunningham Highway 15km SW Ipswich Roadside.,-27.8401,152.5094,,1600,,,,,,,,,,,"Bell, C.",1970,9,10,10/09/1970,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1600,dr376,Australia's Virtual Herbarium,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ca74d7f0-becb-4ab9-aaef-bbd8a996a21b,BRI AQ0013541,urn:lsid:biodiversity.org.au:apni.taxon:306680,Eucalyptus tereticornis subsp. Bunya Mountains (P.V.Holzworth AQ397993),,Eucalyptus tereticornis subsp. Bunya Mountains (P.V.Holzworth AQ397993),subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. Bunya Mountains (P.V.Holzworth AQ397993),BRI,BRI,SHIPS STERN RA LAMINGTON PLATEAU,-28.2484,153.0844,,16000,Australia,South Eastern Queensland,,Queensland,Beaudesert  - Pt C,,,,,,"Bell, C.",1971,4,16,16/04/1971,,PreservedSpecimen,,,,,,1,"[""noIssue""]",Spatially valid,16000,dr376,Australia's Virtual Herbarium,1001,18.1,29.32,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1b3f7f18-be04-48be-9015-29c76d5c09ba,BRI AQ0095527,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,BUILYAN NR MANY PEAKS,-24.58175,151.41769,,16000,Australia,South Eastern Queensland,,Queensland,Calliope - Pt B,,,,,,"Carr, J.",1951,1,31,31/01/1951,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,16000,dr376,Australia's Virtual Herbarium,958,20.1,31.46,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
892d5852-675f-4729-9bbf-492770503d33,BRI AQ0096355,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,Main Range east of Hodgson-Vale,-27.5817,151.9178,,16000,,,,,,,,,,,"Everist, S.L.",1951,3,1,1/03/1951,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,16000,dr376,Australia's Virtual Herbarium,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
e1c37f62-6e19-4aa2-9ee9-6ddb59304bb0,BRI AQ0096572,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,11.2km south of Miriam Vale.,-24.4151,151.5844,,16000,,,,,,,,,,,"Boyland, D.E.",1970,4,15,15/04/1970,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,16000,dr376,Australia's Virtual Herbarium,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
e32514cd-c303-4dab-baab-1a4eb23bfcfb,BRI AQ0096591,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,RUBYVALE,-23.4151,147.7511,,16000,,,,,,,,,,,Quinlan,1952,9,30,30/09/1952,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,16000,dr376,Australia's Virtual Herbarium,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4cdd7339-c0e5-45f1-8d8e-a712a569de86,BRI AQ0096593,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,MINERVA CK N OF SPRINGSURE,-23.9151,148.2511,,16000,Australia,Brigalow Belt North,,Queensland,Bauhinia,,,,,,"Johnston, R.D.",1966,9,15,15/09/1966,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,16000,dr376,Australia's Virtual Herbarium,607,22.5,36.4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3230beeb-25e8-4af9-a30f-68309cc7a4fd,BRI AQ0096596,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,Nundubbermere.,-28.7401,151.7594,,1600,,,,,,,,,,,"Olley, K.J.",1952,10,31,31/10/1952,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,1600,dr376,Australia's Virtual Herbarium,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
fd7172c0-9786-4399-9f41-4a9150949c1a,BRI AQ0096632,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,"Condamine River on road from Warra to Kogan, grey silty loam.",-26.9151,150.9178,,16000,,,,,,,,,,,"Everist, S.L.",1949,9,14,14/09/1949,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,16000,dr376,Australia's Virtual Herbarium,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
d6cf77c2-120f-43bf-a555-edf01f6731fe,BRI AQ0096742,urn:lsid:biodiversity.org.au:apni.taxon:306682,Eucalyptus tereticornis Sm. subsp. tereticornis,,Eucalyptus tereticornis subsp. tereticornis,subspecies,Blue gum,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. tereticornis,BRI,BRI,Numbusimere.,-28.7484,151.7511,,16000,,,,,,,,,,,"Olley, K.J.",1952,10,31,31/10/1952,,PreservedSpecimen,,,,,"[""Non-marine""]",0,"[""noIssue""]",Spatially valid,16000,dr376,Australia's Virtual Herbarium,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3da3a635-62a5-42e4-b523-2e22ac890e8c,BRI AQ0142780,urn:lsid:biodiversity.org.au:apni.taxon:306681,Eucalyptus tereticornis subsp. Consuelo Tableland (M.I.Brooker B4880),,Eucalyptus tereticornis subsp. Consuelo Tableland (M.I.Brooker B4880),subspecies,,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Eucalyptus tereticornis,Eucalyptus tereticornis subsp. Consuelo Tableland (M.I.Brooker B4880),BRI,BRI,"Consuelo Tableland, Carnarvon National Park.",-24.9901,148.1261,,1600,Australia,Brigalow Belt South,,Queensland,Bauhinia,1150,,,,,"Brooker, M.I.",1975,4,29,29/04/1975,,PreservedSpecimen,,,,,,0,"[""noIssue""]",Spatially valid,1600,dr376,Australia's Virtual Herbarium,799,18.4,33.35,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
