Date,Curve,Room,Povanance,Replicate,Unit,Photo,Cond,Ci,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi
23/02/2016,76,4,A,3,HIE2,0.509766406,1.156157462,102.2155799,35.52521896,36.79934311,33.66691589,108.7053223,105.330658,27.36343575,48.63110733,47.73385239,84.83401489,299.8574829,1499.669067
23/02/2016,76,4,A,3,HIE2,4.425838182,0.77598465,152.655026,36.92189789,36.2856369,36.87170029,179.9403076,167.8459778,26.35991478,44.78603745,42.58848572,72.35871124,299.834137,1501.094238
23/02/2016,76,4,A,3,HIE2,11.84129876,0.967492014,278.9665608,36.70835114,35.83257675,36.89627838,340.4603577,310.5543213,26.08040237,45.17605591,42.62966156,73.84242249,299.84021,1499.19043
23/02/2016,76,4,A,3,HIE2,16.18351439,0.874756875,355.952741,36.17219543,35.88646317,35.90355301,441.8609924,401.7644348,26.53890419,44.87908554,44.66858673,75.53761292,299.8622437,1499.422119
23/02/2016,76,4,A,3,HIE2,19.69241495,0.901339354,445.9477495,36.21326065,36.01210785,35.90673828,550.0708618,500.862854,26.64499283,45.33780289,44.74379349,76.13382721,299.8781128,1498.806274
23/02/2016,76,4,A,3,HIE2,22.22161196,0.942865255,532.3623094,36.37965012,36.33577728,35.91305923,650.2526245,593.4963989,26.33374214,46.09867859,43.81809616,76.70600891,299.894104,1499.46521
23/02/2016,76,4,A,3,HIE2,24.61644668,1.001350485,667.7113896,36.70616531,37.03031921,35.91018677,801.206543,735.369812,26.42219543,47.89517593,43.18112564,78.27387238,299.8847656,1499.666016
23/02/2016,76,4,A,3,HIE2,25.25810687,1.034751727,854.7421285,36.88882065,37.42087555,35.87617493,998.7637939,926.8296509,27.32627869,49.27240753,44.2132225,79.72150421,299.8608093,1499.9823
23/02/2016,76,4,A,3,HIE2,24.88591653,0.744245704,1133.999019,36.21203232,36.12565994,35.88453674,1298.714478,1227.10376,28.02745628,45.00121307,47.05842972,75.55757141,299.8262329,1499.928101
23/02/2016,76,4,A,3,HIE2,24.15184064,0.558969781,1409.493742,36.45168686,35.50807953,36.87215424,1598.379395,1527.125122,27.64751625,42.02964783,45.81370926,69.64582062,299.8530884,1500.733521
23/02/2016,75,6,B,3,HIE2,14.15679338,0.511872263,304.056991,35.9813118,35.58033371,35.90910721,400.1528015,365.5331421,22.11733055,38.67058945,37.58649826,65.71733093,299.8738708,1500.869263
23/02/2016,75,6,B,3,HIE2,9.353114862,0.457059523,212.0191679,36.77262878,35.51399994,37.47076797,279.5597229,256.7381287,22.61550331,38.0072403,36.80007553,61.84559631,299.8782654,1499.69397
23/02/2016,75,6,B,3,HIE2,2.922330062,0.460713741,116.2501791,35.52761459,35.46349716,34.89382553,139.6019135,131.6771545,23.06157112,38.2419281,40.17846298,66.62606812,299.9122009,1498.657593
23/02/2016,75,6,B,3,HIE2,1.226759882,0.540629345,108.7245651,35.36727905,35.43715286,34.94146347,120.600914,116.1961288,23.39991188,39.52650452,41.12775421,69.47190094,299.9629517,1499.502319
23/02/2016,75,6,B,3,HIE2,1.908095375,0.560935697,109.7582132,35.39861679,35.49785614,34.94270706,125.3063202,119.4235229,23.15266037,39.75603485,40.62148666,69.75221252,299.8680115,1499.242065
23/02/2016,75,6,B,3,HIE2,4.478972636,0.569364276,148.058822,35.46900177,35.62187195,34.95109558,179.40271,167.4490356,22.609478,39.77919006,39.51095581,69.51570129,299.9473572,1498.931396
23/02/2016,75,6,B,3,HIE2,12.49933957,0.624781826,263.3663301,35.04537964,35.73916626,33.96953201,340.5715332,309.6813354,22.24733543,40.46891022,39.79480743,72.38855743,299.8723145,1499.867065
23/02/2016,75,6,B,3,HIE2,16.00795981,0.650270581,343.735176,35.10996246,35.84887695,33.97656631,441.2709045,401.4678345,22.46095657,41.04483795,40.03185272,73.15364838,299.9345703,1499.556396
23/02/2016,75,6,B,3,HIE2,18.95283076,0.633708657,432.1754878,36.26332474,36.13288116,35.90819168,550.4361572,502.7795715,23.06071281,41.62230301,38.56948471,69.6140976,299.8953247,1500.387817
23/02/2016,75,6,B,3,HIE2,19.69801009,0.546367999,516.4436346,35.95057678,35.49866104,35.90251541,649.196228,599.6767578,23.63026619,39.82357788,40.20587921,67.75810242,299.9243164,1500.046387
23/02/2016,75,6,B,3,HIE2,19.59782948,0.442168312,647.8543194,36.28266907,35.14842606,36.89486694,799.4046021,749.2168579,23.87724495,37.98047638,39.88961792,63.45064545,299.9346008,1500.759888
23/02/2016,75,6,B,3,HIE2,19.56704009,0.496371064,848.4139589,35.82099533,35.27795792,35.91385269,1000.700745,946.8141479,24.14071655,39.10194397,41.36345673,66.99848938,299.9189453,1499.696411
23/02/2016,75,6,B,3,HIE2,19.57125306,0.528345983,1140.503527,35.27248383,35.28481293,34.93789673,1301.456909,1242.516968,24.35891914,39.65415192,43.01611328,70.02639771,299.9377747,1499.736206
23/02/2016,75,6,B,3,HIE2,19.22871865,0.539865953,1429.047175,35.3834877,35.528862,34.95054626,1601.911377,1537.845947,24.01145172,39.99104309,42.13996124,70.18405151,299.9207764,1499.847412
23/02/2016,76,1,B,4,HIE2,21.76387775,0.721909437,282.2655848,35.27556229,35.02471161,34.95173264,400.1624756,349.5844421,19.87398529,39.22413635,35.07316208,69.22187805,299.9338379,1498.794189
23/02/2016,76,1,B,4,HIE2,22.08067969,0.722066784,281.3137416,35.28222275,35.03729248,34.95176697,400.6944275,349.4698181,19.87615013,39.24893951,35.06420517,69.24040985,299.8881836,1498.721191
23/02/2016,76,1,B,4,HIE2,22.39146339,0.627917112,272.1751583,34.66498947,33.7973671,34.94786835,399.3431091,348.3700562,18.60556221,35.71045303,33.9642067,65.18896484,299.9288635,1500.087524
23/02/2016,76,1,B,4,HIE2,14.62864879,0.656268601,197.2288067,34.74684906,33.94493484,34.95407867,279.825531,245.9768982,17.97496033,35.93465805,32.66381454,65.29989624,299.9077454,1500.036743
23/02/2016,76,1,B,4,HIE2,4.08337892,0.69897602,109.739724,35.6939888,34.7762413,35.92702484,135.1203613,124.3926315,17.84723282,37.64290619,30.77511597,64.91004944,299.9185791,1499.425659
23/02/2016,76,1,B,4,HIE2,4.169260426,0.714211378,112.2925585,35.92426682,35.22141266,35.91424942,138.2148285,127.1436005,17.93091583,38.58094406,30.52928352,65.68814087,299.9342346,1499.240723
23/02/2016,76,1,B,4,HIE2,3.917085523,0.72509863,113.0769502,36.1242485,35.66182327,35.92144394,137.9072876,127.2238388,17.9760704,39.4705658,30.27059174,66.46598816,299.9122009,1499.884033
23/02/2016,76,1,B,4,HIE2,6.653898462,0.78060636,141.2510809,35.14577866,35.64139175,33.93177795,179.5012207,162.4828796,18.2328186,40.12490845,32.4028244,71.30879211,299.8927307,1499.742676
23/02/2016,76,1,B,4,HIE2,17.56077657,0.7392897,243.1704247,36.63345337,35.62000656,36.89230347,339.4537354,297.6551819,18.11902618,39.61876297,29.66862106,64.87291718,299.8847961,1499.611938
23/02/2016,76,1,B,4,HIE2,24.17420654,0.651981822,302.0955593,36.4283905,35.15243149,36.89847565,439.7527161,383.4701538,17.87809753,37.74662399,29.60337448,62.50259399,299.8989563,1500.506714
23/02/2016,76,1,B,4,HIE2,29.86879901,0.654845839,380.575477,36.57065201,35.42996597,36.89964294,551.0290527,481.1788635,18.23901176,38.40751266,29.96567345,63.10139084,299.8980103,1500.090942
23/02/2016,76,1,B,4,HIE2,34.43127139,0.70119637,459.6027647,35.60002136,35.55181885,34.9167099,650.9511108,569.9260254,19.08566856,39.54234314,33.07324219,68.52227783,299.8965454,1500.002319
23/02/2016,76,1,B,4,HIE2,39.07935946,0.729823891,584.7690879,35.51250839,35.4630127,34.9372406,800.5116577,707.4530029,19.87950516,40.05939484,34.61395645,69.75094604,299.893158,1500.263672
23/02/2016,76,1,B,4,HIE2,42.0757979,0.737064457,762.3461974,35.59874344,35.63124084,34.94938278,1000.521729,897.3156128,20.24671364,40.59057236,35.08491135,70.33815765,299.9025879,1500.358032
23/02/2016,76,1,B,4,HIE2,43.69693122,0.75930813,1044.705304,35.05823135,35.56321335,33.95375443,1300.751953,1188.299072,20.69350433,40.89426041,36.94268036,73.00569916,299.8937073,1500.155396
23/02/2016,77,6,A,1,HIE3,12.99215571,0.377934698,295.6934311,35.81617355,35.56935501,35.59614944,399.9403381,368.5352478,21.98439217,36.21453094,37.82972717,62.31629181,300.237854,1498.486816
23/02/2016,77,6,A,1,HIE3,8.452117527,0.388561899,212.2711793,35.56590652,35.15449142,35.57500458,279.5679626,258.9518433,22.07954025,35.94469452,38.52073288,62.71036148,300.2200623,1499.462891
23/02/2016,77,6,A,1,HIE3,2.521634639,0.434352473,119.9915285,35.89999008,34.06750107,36.9682045,142.0298615,134.8038788,16.42316055,32.12099075,28.13029861,55.01821899,300.2168579,1499.820435
23/02/2016,77,6,A,1,HIE3,0.139692464,0.419930467,82.9718689,36.04821777,34.22202301,36.95959091,88.40561676,86.65826416,14.59040165,31.00751877,24.78682709,52.67695999,300.2542419,1499.291992
23/02/2016,77,6,A,1,HIE3,0.73177495,0.458739105,99.8083676,36.81131744,35.70636749,36.97431946,109.8397446,106.4410858,18.25674438,35.79758453,29.74299812,58.31967926,300.2615967,1500.642334
23/02/2016,77,6,A,1,HIE3,10.85834356,0.467436017,261.3347717,34.52087021,35.61367798,33.04598236,338.4828796,312.1168518,25.38995743,39.74586868,46.927742,73.46147919,300.2328491,1499.52063
23/02/2016,77,6,A,1,HIE3,14.71919212,0.417703121,329.7850283,36.44935226,35.59121704,36.96763229,439.1034241,404.1408691,26.26471329,39.4528656,43.64368439,65.55825043,300.2510681,1499.515015
23/02/2016,77,6,A,1,HIE3,18.46180285,0.546444968,429.1208173,36.24505615,34.67580032,36.96904373,552.0044556,506.1757813,19.14917946,36.16746902,32.17709351,60.77357101,300.2636719,1498.751465
23/02/2016,77,6,A,1,HIE3,20.33187746,0.531187514,510.5890328,35.50859451,34.5394249,35.59627533,650.9556885,599.37323,16.99493599,34.63526535,29.73835564,60.60604477,300.2494202,1499.592041
23/02/2016,77,6,A,1,HIE3,22.08561129,0.498934742,638.5867762,35.70853806,34.88684082,35.59843445,801.3029785,743.5101318,16.78157425,34.52232742,29.04176903,59.74346924,300.2749939,1498.818237
23/02/2016,77,6,A,1,HIE3,22.95156274,0.480079998,820.4448729,35.51255035,34.59605789,35.58039856,999.5150757,937.2944946,17.14811134,34.00712204,29.99833107,59.49092102,300.2662048,1500.637695
23/02/2016,77,6,A,1,HIE3,21.57445551,0.404646966,1101.275878,35.79693222,33.65808868,36.95430756,1301.164551,1238.341919,14.54588223,29.98897171,25.0505352,51.64622116,300.2876892,1500.226074
23/02/2016,77,6,A,1,HIE3,22.71268151,0.505824192,1396.848081,35.79618073,33.58320999,36.97117233,1602.725342,1529.047363,12.7268343,30.66595268,21.9180069,52.81254578,300.296936,1499.84314
23/02/2016,78,1,A,2,HIE3,23.08114413,0.459343232,247.8397964,36.03936768,34.40629578,36.55366516,401.9266357,349.7046814,15.82329655,32.68355179,26.87806702,55.51755142,300.2319336,1499.1604
23/02/2016,78,1,A,2,HIE3,14.35905943,0.455477065,179.990932,36.194664,34.70278168,36.57786942,277.4781494,244.6071167,17.37433052,33.87420654,29.26104736,57.04938126,300.257019,1500.291138
23/02/2016,78,1,A,2,HIE3,4.729344932,0.463780711,104.9591183,34.97980881,35.35879898,34.02122879,138.3415375,126.9842529,24.3179512,38.75564957,43.789505,69.78757477,300.2756653,1500.785645
23/02/2016,78,1,A,2,HIE3,0.765530739,0.435385984,85.89276884,34.91497421,35.49895477,34.03358459,94.01688385,91.35668945,29.69892693,41.55836105,53.67106247,75.10309601,300.2518005,1500.649292
23/02/2016,78,1,A,2,HIE3,2.208098599,0.428492274,92.47331805,34.92649078,35.71804428,34.01494217,109.6555557,104.0873642,33.05002594,43.67311859,59.68734741,78.87232971,300.2877197,1500.138428
23/02/2016,78,1,A,2,HIE3,18.54457473,0.407545678,210.2074223,36.33414459,35.13508606,36.95119476,340.5961609,299.5150452,25.10209846,38.03110123,41.94816589,63.55384827,300.271698,1499.691772
23/02/2016,78,1,A,2,HIE3,25.65291878,0.595070879,291.1525739,35.97803116,33.94130325,36.96471786,440.3878784,382.1947327,17.26630974,34.77667236,29.42110634,59.2580719,300.2702942,1498.777954
23/02/2016,78,1,A,2,HIE3,31.68020499,0.474280725,344.172237,36.31162262,34.42915726,36.97803879,552.0088501,480.2825928,16.25424767,33.21275711,27.19225121,55.56268311,300.2788391,1499.113159
23/02/2016,78,1,A,2,HIE3,36.63634489,0.486231994,412.7149799,35.91415787,35.95619965,35.00791931,650.314209,567.1571655,21.67155647,38.52429962,37.05218887,65.8655777,300.2326355,1499.017212
23/02/2016,78,1,A,2,HIE3,42.31965198,0.468467681,521.0833761,35.2574234,35.96305847,34.01752472,798.7418213,703.7416382,26.91250801,41.1251564,47.70719528,72.90164185,300.2487793,1501.184937
23/02/2016,78,1,A,2,HIE3,47.16268867,0.444123585,680.3065985,35.17930984,35.97256851,34.03097534,998.2449341,892.9223633,31.46564102,43.33782578,56.01682663,77.15232849,300.267334,1499.102051
23/02/2016,78,1,A,2,HIE3,50.47268535,0.460599353,958.7786379,35.11711121,36.0215416,34.00953293,1298.124878,1183.364502,33.55635071,44.77751541,59.94458389,79.98991394,300.2563477,1499.938232
23/02/2016,78,1,A,2,HIE3,49.21568136,0.477311151,1260.924333,34.21848297,34.02618027,34.01825333,1602.762451,1484.643921,24.34741592,37.14596939,45.71861649,69.75123596,300.1438599,1500.419922
23/02/2016,79,1,B,1,HIE3,23.96908017,0.430226614,238.1538049,34.87665558,36.4741745,33.02698517,397.9312439,346.0042114,34.47234726,45.58163834,62.38207626,82.48574829,300.2415466,1500.59436
23/02/2016,79,1,B,1,HIE3,15.43196571,0.560848589,189.2692903,36.19050598,35.92954254,35.96254349,281.7316284,246.7876892,25.76358795,41.69630814,43.36257172,70.17886353,300.2244568,1499.278931
23/02/2016,79,1,B,1,HIE3,5.654813815,0.569325895,105.145377,36.08016968,35.18218994,35.98582077,141.0354004,127.3515854,19.35487175,37.37726593,32.77074051,63.28540039,300.2684631,1499.414185
23/02/2016,79,1,B,1,HIE3,3.182849653,0.585274157,87.94800372,36.39014435,35.5978775,35.98196411,109.709816,101.2857437,17.90929985,37.51291656,29.81065559,62.44155884,300.2160645,1500.401123
23/02/2016,79,1,B,1,HIE3,2.953242542,0.599846958,90.23795546,36.72847748,36.21057129,35.98060608,110.9834518,102.8471375,17.71180153,38.60536957,28.94014168,63.07912064,300.2695618,1500.673828
23/02/2016,79,1,B,1,HIE3,19.58319821,0.60540418,224.8398987,37.00066757,36.75826645,35.97769928,341.0431213,295.2346191,18.08027267,39.78474808,29.10431862,64.0426178,300.2399902,1498.670288
23/02/2016,79,1,B,1,HIE3,25.46192513,0.597395241,287.5056857,36.97474289,36.81152725,35.94477463,439.0337524,379.7128296,18.7527504,40.09116745,30.229002,64.6260376,300.2582703,1498.592896
23/02/2016,79,1,B,1,HIE3,32.60555119,0.559437165,354.5209733,36.175354,35.14661407,35.98461914,551.968811,477.3285828,16.64224815,35.80460358,28.02684212,60.29774094,300.2637024,1500.868774
23/02/2016,79,1,B,1,HIE3,37.13953633,0.56742954,426.2583611,36.25251007,35.132164,35.98069,651.6188354,565.7615967,15.44091702,35.2896347,25.89208794,59.17538834,300.2516785,1499.384399
23/02/2016,79,1,B,1,HIE3,42.19760423,0.580362918,542.258429,36.33113861,35.70561981,35.5855217,800.0566406,700.6380615,15.82314873,36.5683403,26.41781425,61.05331421,300.2247925,1500.02417
23/02/2016,79,1,B,1,HIE3,46.56307255,0.580626957,709.7339006,35.43653488,35.6488533,34.00508118,998.524231,887.1782837,17.46393776,37.31118393,30.62643051,65.43245697,300.2278748,1500.256226
23/02/2016,79,1,B,1,HIE3,48.87947307,0.570334126,984.8217939,35.36414337,35.68610764,34.02249146,1298.099487,1178.541992,21.39022446,39.2169838,37.66054916,69.04711151,300.2106628,1499.991577
23/02/2016,79,1,B,1,HIE3,50.06614135,0.570733898,1272.990054,35.59209061,36.35525894,34.02434158,1599.323242,1474.869751,27.64035797,43.46497345,48.05476379,75.56700897,300.2355957,1499.738403
23/02/2016,80,1,B,3,HIE3,21.76122868,0.957414889,298.3442426,33.39302826,34.791996,32.04515457,402.3515015,352.0145874,23.52204323,42.13087463,46.19820404,82.74667358,300.1672058,1498.806396
23/02/2016,80,1,B,3,HIE3,16.86401947,0.676264777,188.7021594,36.52448654,34.63106155,37.55356598,281.3816528,242.8470306,18.05543518,37.18955231,29.8132019,61.40752792,300.1741028,1499.623779
23/02/2016,80,1,B,3,HIE3,5.889341485,0.494470864,101.6885758,37.21950531,35.76844025,37.52932739,142.0520782,127.7743378,16.9697361,35.8874321,26.97413254,57.04463196,300.2068176,1499.031616
23/02/2016,80,1,B,3,HIE3,3.592754221,0.479777925,95.43163879,36.01869202,36.26045227,35.01249695,121.7887115,112.631958,22.51978111,39.37292862,38.22593307,66.83310699,300.198822,1499.5271
23/02/2016,80,1,B,3,HIE3,2.70112563,0.484467878,95.2729805,35.43239594,37.19524384,33.16218185,115.7584534,108.6095657,28.98017502,44.38670731,50.80375671,77.81221008,300.2435608,1500.696411
23/02/2016,80,1,B,3,HIE3,20.01696421,0.508606504,215.7138713,36.80064774,36.32271194,36.54405212,342.2697144,296.8389587,22.23510551,39.77657318,36.15591431,64.67963409,300.1939087,1499.327271
23/02/2016,80,1,B,3,HIE3,27.38040031,0.499719516,267.8796445,36.73714066,35.86754608,36.56639481,442.4025879,380.3167419,18.08816147,36.73161316,29.51241302,59.93083191,300.1959534,1499.808594
23/02/2016,80,1,B,3,HIE3,33.5252315,0.499372212,335.7633967,35.97400665,35.95440292,34.97906113,550.2067261,473.9403687,17.98268127,36.80125427,30.5920639,62.60614395,300.1958923,1499.830444
23/02/2016,80,1,B,3,HIE3,38.14456524,0.481363852,401.7319532,36.08419418,36.41941452,35.00483322,648.1536865,562.4232178,24.55467987,40.75130081,41.51774979,68.90345764,300.2164612,1499.14917
23/02/2016,80,1,B,3,HIE3,43.45636775,0.514697382,525.0004955,36.44834137,37.26721954,34.99969864,798.3462524,699.6640015,28.56910133,44.72738647,47.34431839,74.12160492,300.2251892,1498.52417
23/02/2016,80,1,B,3,HIE3,46.94208218,0.543690144,704.1717624,36.69947052,37.74267197,34.99986267,999.4563599,889.6003418,28.86638451,46.07512283,47.18099213,75.30800629,300.2445679,1499.351318
23/02/2016,80,1,B,3,HIE3,48.10165215,0.533590821,982.6131526,36.04039001,36.49015808,34.97782898,1302.199097,1184.459595,23.73037148,41.21223068,40.21190643,69.83550262,300.1884766,1499.432617
23/02/2016,80,1,B,3,HIE3,48.06836578,0.502560749,1257.074631,36.06428146,35.16508484,35.97563553,1603.808105,1480.132813,17.37943649,35.37438965,29.4109211,59.86347198,300.228302,1500.872559
23/02/2016,81,1,A,3,HIE3,23.49072341,0.666513468,271.8587944,34.4756546,35.69132996,33.02171326,399.4303894,346.8404236,28.05205536,43.6100235,51.80064392,80.52983093,300.2151489,1499.301025
23/02/2016,81,1,A,3,HIE3,16.96020472,0.576686356,183.7363937,35.70245743,34.68019104,35.96727371,283.5321045,245.239502,19.65663528,36.92171478,33.91287994,63.6996994,300.2142639,1499.673706
23/02/2016,81,1,A,3,HIE3,8.377440784,0.595339652,125.0675489,36.56193161,34.96132278,36.95533371,176.1303711,156.1909485,16.0332222,35.77588272,26.38361931,58.87133789,300.2418518,1500.37439
23/02/2016,81,1,A,3,HIE3,6.480197612,0.571587217,123.2793804,36.87241364,35.70444489,36.95026016,164.7987366,148.9284363,19.48430061,38.34459305,31.52073669,62.03198242,300.2531433,1500.090942
23/02/2016,81,1,A,3,HIE3,4.954607282,0.553972075,111.3943589,35.85793686,36.08205795,34.99721527,143.3856201,131.3782959,27.42041206,42.77199936,46.89004898,73.14189911,300.2689514,1499.277466
23/02/2016,81,1,A,3,HIE3,18.92490029,0.568699534,226.6415295,35.27817535,36.14105606,34.0173645,337.5551758,295.3724976,30.50099182,44.61180115,53.84967422,78.76239014,300.2355042,1499.211182
23/02/2016,81,1,A,3,HIE3,26.24996107,0.56138611,284.9014295,34.99233246,36.1208725,33.60372543,437.7224731,380.024231,32.22057343,45.384655,57.78974152,81.40039063,300.241272,1500.183228
23/02/2016,81,1,A,3,HIE3,33.38548489,0.553171478,358.5464855,35.77423096,34.9693222,35.96514893,557.6265869,482.9289551,22.86030006,38.71111298,39.26644897,66.49291229,300.1636963,1499.852539
23/02/2016,81,1,A,3,HIE3,38.9155617,0.676129211,442.721989,36.95950699,34.64795303,38.12837982,657.3898926,568.135498,17.6023941,37.05165863,28.33068085,59.63385773,300.1994629,1498.581055
23/02/2016,81,1,A,3,HIE3,43.78522511,0.590875377,543.1037457,35.15773773,34.27779007,34.99029922,803.0585938,701.9867554,16.05924797,34.7076683,28.53471565,61.6699791,300.206543,1498.796753
23/02/2016,81,1,A,3,HIE3,46.92981828,0.583739685,710.2266057,35.17495346,34.40238571,35.00516891,995.385376,885.2456055,17.95730591,35.75645828,31.87478447,63.46884537,300.194397,1499.055298
23/02/2016,81,1,A,3,HIE3,50.61721499,0.594405753,986.5245158,35.53460312,35.28504562,35.00808716,1298.830444,1177.142334,23.05918884,39.79798508,40.12168121,69.24623871,300.1985168,1499.500854
23/02/2016,81,1,A,3,HIE3,51.83829318,0.597657551,1268.801079,35.53093338,35.49320602,34.98196411,1598.581787,1469.745605,24.33493042,40.80180359,42.34794235,71.00379181,300.2085266,1499.881592
23/02/2016,82,1,A,1,HIE3,28.80820061,0.619897028,245.9382918,36.34971237,34.43338013,36.96487427,406.9537964,342.8217163,17.71306801,36.14792633,29.4499054,60.09986877,300.2147217,1500.326294
23/02/2016,82,1,A,1,HIE3,18.40329969,0.60985365,176.4237315,36.6611557,34.95170593,36.96103287,281.9749451,240.2519073,16.25660133,36.10499573,26.57017136,59.01085281,300.2512207,1500.230591
23/02/2016,82,1,A,1,HIE3,11.80094966,0.612588427,137.1801532,35.58587265,35.08459473,34.99741364,205.9753265,178.7189789,16.85814285,36.64799118,29.22920036,63.54149246,300.2152405,1499.64209
23/02/2016,82,1,A,1,HIE3,8.490298732,0.585937255,119.6187647,35.68940353,35.57912445,35.00917053,170.7010498,150.9328003,21.65802956,39.47544479,37.33663177,68.05236816,300.2139587,1499.84021
23/02/2016,82,1,A,1,HIE3,6.566552681,0.570188182,114.2332912,34.83067703,35.68012619,33.63570404,154.6562347,139.249527,25.8255043,41.55164719,46.68116379,75.1071167,300.2558899,1500.703857
23/02/2016,82,1,A,1,HIE3,21.7027016,0.560081202,212.90069,34.93809509,36.00894547,33.63826752,339.6602478,291.8219299,28.87677765,43.51533127,51.88314819,78.18435669,300.2302246,1498.502197
23/02/2016,82,1,A,1,HIE3,28.75414632,0.582286246,274.2084447,35.11860657,36.44939041,33.63239288,438.6334534,375.3001099,30.21538925,45.15056992,53.74657822,80.31300354,300.2358093,1499.52478
23/02/2016,82,1,A,1,HIE3,35.71553776,0.621788028,352.4811403,36.22779083,36.05884933,35.96229553,551.9329834,472.4395752,26.80833435,43.23331833,44.8591156,72.3434906,300.20224,1500.075317
23/02/2016,82,1,A,1,HIE3,43.01502408,0.749114731,431.5943118,36.91852951,34.95993423,37.53611755,655.0991821,557.6036987,19.26596451,39.11737061,31.04071999,63.02468491,300.1898499,1498.412354
23/02/2016,82,1,A,1,HIE3,49.09639061,0.621768593,522.4434858,35.95127487,34.98334122,35.57736969,803.4265747,691.2931519,17.28462601,36.82426834,29.36223793,62.55518341,300.2550354,1499.421265
23/02/2016,82,1,A,1,HIE3,55.08346898,0.634348792,680.977039,36.09299088,35.35659409,35.58917236,999.6680298,871.1612549,17.17253685,37.52783966,28.94359398,63.25160599,300.2298279,1498.514771
23/02/2016,82,1,A,1,HIE3,60.29861173,0.628494826,938.2631636,36.88673401,35.54927063,36.93987656,1299.359741,1154.416016,17.62155342,37.98485565,28.43584061,61.29603195,300.2225952,1499.227783
23/02/2016,82,1,A,1,HIE3,61.66933526,0.590457295,1214.471416,36.26900482,34.1295166,36.94298935,1603.519775,1452.323242,15.80139828,34.38668442,26.37496376,57.39665985,300.23172,1500.418701
23/02/2016,83,6,B,1,UWS4,19.11856675,1.554476845,319.7017036,36.00782013,34.47756577,36.11667633,400.3563843,354.2348022,22.32841873,43.5026741,38.01475143,74.06450653,299.665741,1498.778442
23/02/2016,83,6,B,1,UWS4,13.14548046,1.614287805,225.2617401,36.05794525,34.66148758,36.08529663,280.3551941,248.5050049,23.04392242,44.28139114,39.12324142,75.17953491,299.5774536,1501.51123
23/02/2016,83,6,B,1,UWS4,5.047526935,0.861401233,113.6878963,35.4486351,33.01025009,36.10120773,139.903717,127.7532501,22.80058479,38.17724609,40.03115082,67.02806854,299.6135254,1500.349731
23/02/2016,83,6,B,1,UWS4,1.177366611,1.729945564,73.5571118,36.52912521,32.87964249,37.93466949,80.17018127,76.2749176,21.08458519,40.42396545,34.88132477,66.87546539,299.5828247,1499.633911
23/02/2016,83,6,B,1,UWS4,2.881239418,3.455568198,97.76212971,37.19454575,33.9338913,38.08776855,110.1579437,101.7213898,19.31014252,44.37416077,30.80286407,70.78410339,299.6806335,1499.366943
23/02/2016,83,6,B,1,UWS4,7.178274838,1.689937459,149.9847263,34.41402054,34.28046417,33.25679016,181.1366425,162.8938751,20.02056313,42.74434662,37.21812439,79.46152496,299.5958557,1500.110596
23/02/2016,83,6,B,1,UWS4,16.32428269,1.927721835,275.3038557,33.89538193,34.28886795,32.98559189,340.469635,300.9889526,22.51368713,44.08370209,43.08048248,84.35521698,299.6294556,1498.559937
23/02/2016,83,6,B,1,UWS4,20.88203652,1.654470489,355.1868308,36.85178375,34.47210312,37.89347839,440.5292053,390.8730469,25.68915176,44.85461426,41.751091,72.89961243,299.6482544,1500.401245
23/02/2016,83,6,B,1,UWS4,23.87550908,0.78155268,426.3717257,37.10507965,34.07062531,38.0788765,551.276062,495.7846069,25.89904404,40.7514267,41.5122757,65.31841278,299.5982666,1500.600342
23/02/2016,83,6,B,1,UWS4,24.12229316,2.719224576,556.7070119,35.3721962,33.73809433,35.50640488,649.8433228,589.0383911,24.26666832,44.54393387,42.77652359,78.52065277,299.6309814,1499.436035
23/02/2016,83,6,B,1,UWS4,23.04305689,3.220088987,703.5921217,36.64545822,34.43782043,37.09336853,799.2848511,734.8908081,22.37557983,46.06253815,36.77504349,75.7053833,299.6095581,1499.589966
23/02/2016,83,6,B,1,UWS4,21.80494044,1.82587775,890.2606386,35.13116455,34.05603409,34.90594864,998.9055786,933.9702759,21.21716881,43.00121307,37.8997612,76.81211853,299.5495911,1500.839966
23/02/2016,83,6,B,1,UWS4,21.08409109,0.975179987,1166.420834,37.02394867,33.33712387,38.22674561,1301.542236,1235.618164,19.58910561,38.04549026,31.53512192,61.24675751,299.6524963,1499.84729
23/02/2016,83,6,B,1,UWS4,21.44658783,1.012690429,1454.905664,36.95613098,32.84262848,38.29051208,1601.81958,1529.077026,18.03230476,36.80099869,29.13522911,59.4602623,299.6220703,1500.887329
23/02/2016,84,1,B,2,UWS4,24.54412064,0.823183824,278.4886476,37.63724899,34.635746,38.47714996,400.4420166,344.9629211,23.21834564,40.81580734,36.13608551,63.5240593,299.6211548,1500.172241
23/02/2016,84,1,B,2,UWS4,16.13418092,1.091302598,205.5160926,36.68087006,34.58285904,37.08541107,278.8217163,241.4833832,21.8134861,41.77044296,35.76573181,68.48747253,299.6228333,1499.367432
23/02/2016,84,1,B,2,UWS4,5.219564397,0.915346417,110.9825791,36.9420929,35.0622406,37.10722351,139.1683197,125.741806,16.83240509,39.5473938,27.20637894,63.92083359,299.6109924,1499.3927
