Room,Prov,Pot,W_treatment,Code,Unit,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
1,C,19,w,C-19,UWS1,33,13:15:52,7524,0,24.28654599,0.719757929,328.0362449,2.908613485,0.506037996,19.30058289,6,1.420000017,1,2.840000033,17.80753899,19.30058289,16.95887566,427.1256409,396.5911865,13.65287018,17.08429146,67.98444366,85.07120514,499.895813,1498.93042,0.958396852,101.8975372,0.32017231,1.146176815,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833159688,0.002908613,292.4505829,290.957539,239.8288618,1.141140246,2.246885221,22.05043696,4.966145501,18.55406094,2.14455846,0.574227957,1.740847225,0.403711235,0.369636031,33.42608548,0.827139523,81.67338082,385.0465257,0.051514926
1,C,19,w,C-19,UWS1,34,13:17:34,7626,0,25.25407341,0.648510677,318.4062667,2.950592613,0.558113536,19.76945305,6,1.420000017,1,2.840000033,18.05027962,19.76945305,16.95713043,427.6562805,396.0040894,13.75139141,17.22509575,67.43757629,84.47281647,500.8661804,1499.320923,1.119066715,101.8982086,0.170453072,1.03828764,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834776967,0.002950593,292.919453,291.2002796,239.8913423,1.089431103,2.313319936,22.70226305,5.4771673,18.90986633,2.19280777,0.527953186,1.7552064,0.43760137,0.339030652,32.44502819,0.804047926,79.95883478,383.9995123,0.052585647
1,C,19,w,C-19,UWS1,35,13:19:05,7717,0,5.892754517,0.72549806,399.7926588,2.495260862,0.431742018,18.46439552,6,1.420000017,1,2.840000033,17.73902512,18.46439552,16.9442749,426.7049561,418.3746643,13.74380684,16.69035149,68.73730469,83.47394562,499.6253662,101.3097687,0.730888784,101.9034958,-1.648608208,0.727063656,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832708944,0.002495261,291.6143955,290.8890251,16.20956263,-1.213683751,2.13254718,20.92712486,4.236773378,18.10171032,2.084562882,0.577875646,1.700805162,0.38375772,0.372054833,40.74026952,0.955585251,83.56498391,415.573531,0.011849358
1,B,29,w,Bw-29,UWS1,36,13:23:49,8001.5,0,20.83166949,0.655370821,336.8133266,2.80910799,0.526934133,19.53547096,6,1.420000017,1,2.840000033,17.92391777,19.53547096,16.95919609,427.0907898,400.7489929,13.89105225,17.2030983,68.66820526,85.04077148,500.1348267,1500.784546,1.238509774,101.9014435,-0.00706768,1.085902691,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833558044,0.002809108,292.685471,291.0739178,240.125522,1.181196724,2.279954682,22.37411565,5.171017355,18.72969437,2.168257751,0.532490894,1.753020549,0.415237202,0.342025302,34.32176416,0.840459571,80.84264905,390.8466149,0.043088191
1,B,29,w,Bw-29,UWS1,37,13:26:13,8144.5,0,20.49378889,0.723827136,343.0222892,2.841008538,0.491982123,19.32465935,6,1.420000017,1,2.840000033,17.79401207,19.32465935,16.95704651,427.0312805,401.055603,13.90377331,17.25619888,69.28923798,85.9960022,499.6949463,1500.223022,1.266937494,101.8922729,3.257092476,1.683234692,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83282491,0.002841009,292.4746593,290.9440121,240.0356782,1.17435122,2.25025545,22.08465259,4.828453707,18.55933571,2.145266895,0.576815034,1.758273327,0.386993568,0.371351441,34.95132072,0.855298584,82.22755797,391.3138373,0.043064008
1,B,29,w,Bw-29,UWS1,38,13:27:56,8248,0,5.661553208,0.708172588,400.7133741,2.454840824,0.432901867,18.57731056,6,1.420000017,1,2.840000033,17.82398987,18.57731056,16.9431076,427.0197754,418.9943542,13.93455315,16.82980347,69.30978394,83.71061707,500.1694641,99.73774719,0.49910742,101.8895264,-2.066454887,0.64823103,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833615774,0.002454841,291.7273106,290.9739899,15.95803919,-1.198862688,2.147682571,21.07854112,4.248737652,18.20065022,2.097558038,0.566829855,1.714780704,0.382777334,0.364733134,40.82849589,0.956369388,83.55462899,416.303123,0.01136309
1,A,20,w,A-20,UWS1,39,13:32:26,8518,0,22.65548909,0.488659681,310.2073856,2.424276226,0.580822919,19.5965786,6,1.420000017,1,2.840000033,17.84726906,19.5965786,16.93922806,426.9111938,398.5436401,13.89919376,16.76173782,69.0309906,83.24794769,499.6201477,1501.576782,1.166006684,101.887085,-1.212145805,0.820092678,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832700246,0.002424276,292.7465786,290.9972691,240.2522798,1.367537378,2.288627525,22.46239085,5.700653026,18.72192383,2.16720439,0.416922615,1.707804606,0.459399784,0.266194139,31.60612625,0.778352367,77.91387045,387.7743057,0.045520727
1,A,20,w,A-20,UWS1,40,13:34:11,8623,0,22.09117255,0.549073838,321.1751208,2.657416467,0.576737018,19.77366447,6,1.420000017,1,2.840000033,17.93070602,19.77366447,16.96065521,427.2348938,399.457489,13.91671371,17.05058289,68.7541275,84.23669434,500.1049805,1499.599487,1.173097968,101.8843384,-0.745593071,0.884290218,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833508301,0.002657416,292.9236645,291.080706,239.9359126,1.228492392,2.313924374,22.71128626,5.660703373,18.85218525,2.184921826,0.460116769,1.737187356,0.44773447,0.294430069,32.72271469,0.804028287,78.68981896,388.9564036,0.044692679
1,A,20,w,A-20,UWS1,41,13:35:42,8714,0,5.974509733,0.593190651,396.5908218,2.235924772,0.455531194,18.51598167,6,1.420000017,1,2.840000033,17.74426079,18.51598167,16.93824768,426.7818909,418.485199,13.887784,16.52795982,69.42053986,82.61792755,499.7325134,101.0647736,0.491987795,101.8830566,-2.29500103,0.597970486,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832887522,0.002235925,291.6659817,290.8942608,16.17036341,-1.083323446,2.139450261,20.99907808,4.471118252,18.13012123,2.088287236,0.490698486,1.683919067,0.404368169,0.314497828,40.40588516,0.947681836,82.05007405,415.6452032,0.011793928
1,C,22,w,C-22,UWS1,42,13:41:45,9077,0,25.20570928,0.648578108,318.4315293,2.939387816,0.5558039,19.81406403,6,1.420000017,1,2.840000033,17.98684883,19.81406403,16.95828819,427.4623718,395.8676758,13.85286522,17.31374931,68.19455719,85.23171234,500.7673035,1500.015747,1.205802321,101.8800583,2.802136421,1.567937374,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834612172,0.002939388,292.964064,291.1368488,240.0025142,1.082773285,2.319729689,22.76922224,5.455472926,18.90045643,2.191519582,0.527997876,1.763925789,0.427593793,0.339060137,32.44182277,0.804388812,80.09572295,383.8860888,0.052590327
1,C,22,w,C-22,UWS1,43,13:43:50,9202,0,24.21886404,0.742400416,329.7782586,3.029838009,0.514019814,19.58247185,6,1.420000017,1,2.840000033,17.85939026,19.58247185,16.95511055,427.0766296,396.5593262,13.82514954,17.39920044,68.6050415,86.34068298,499.7893982,1500.615356,1.096330523,101.878418,7.885174751,2.376664639,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83298233,0.003029838,292.7324718,291.0093903,240.0984517,1.050395227,2.286622829,22.44462443,5.045423989,18.72093105,2.167069843,0.588548722,1.772603015,0.394466829,0.379137494,33.59728726,0.831598797,81.81686094,385.0468381,0.051461569
1,C,22,w,C-22,UWS1,44,13:46:15,9346.5,0,6.255311602,0.768463845,399.5728342,2.556515112,0.422494521,18.50347519,6,1.420000017,1,2.840000033,17.780653,18.50347519,16.93445969,427.0854187,418.2954102,13.82020283,16.83650017,68.92155457,83.96387482,499.978363,100.1700439,0.608594537,101.8786774,-1.41697979,0.770312786,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833297272,0.002556515,291.6534752,290.930653,16.02720667,-1.247796731,2.137774889,20.98353595,4.147035785,18.14206409,2.089854554,0.604810639,1.715280369,0.374574185,0.389944092,40.70795186,0.955240781,84.14572995,415.3219346,0.012673488
1,A,25,w,A-25,UWS1,45,13:51:39,9672,0,22.82244685,0.60081022,323.7800037,2.642572256,0.532326022,19.36546898,6,1.420000017,1,2.840000033,17.83929634,19.36546898,16.95961952,427.2134094,398.5693359,13.80087376,16.91757774,68.57587433,84.0626297,500.1180115,1499.070923,1.056510448,101.8852768,-1.071368217,0.829816341,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833530019,0.002642572,292.515469,290.9892963,239.8513423,1.277033245,2.255978113,22.14233679,5.22475905,18.60238266,2.151056044,0.495900942,1.723652091,0.427403953,0.317918028,32.9884153,0.812355529,80.13602741,387.7206377,0.047170567
1,A,25,w,A-25,UWS1,46,13:54:05,9816.5,0,23.25837253,0.584133704,319.9427983,2.620185653,0.540222725,19.39548111,6,1.420000017,1,2.840000033,17.83981895,19.39548111,16.94316292,427.0855103,397.8991089,13.78855038,16.88237,68.50868988,83.88039398,499.5670776,1500.745361,1.171683073,101.879776,0.09348774,1.016910076,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832611796,0.002620186,292.5454811,290.989819,240.1192524,1.288166631,2.260194798,22.18492116,5.302551164,18.61765003,2.153112558,0.484484505,1.719972073,0.433140485,0.31041505,32.59570063,0.804080208,79.78089585,386.8431925,0.047967079
1,A,25,w,A-25,UWS1,47,13:55:36,9907.5,0,5.497433539,0.609923654,399.6256545,2.266785884,0.451337089,18.43524933,6,1.420000017,1,2.840000033,17.72638893,18.43524933,16.95878792,427.3195801,419.5824585,13.78964043,16.46460915,69.00160217,82.3868103,500.0725708,99.64633942,0.474923164,101.874176,-2.677233696,0.507394314,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833454285,0.002266786,291.5852493,290.8763889,15.94341395,-1.094369944,2.12865558,20.8949477,4.43033855,18.08081913,2.081827999,0.502093192,1.67731849,0.404509509,0.321991349,40.71153427,0.952436515,82.21336739,416.9692419,0.010839229
1,B,17,w,Bw-17,UWS1,48,14:00:53,10225,0,22.74780553,0.6169187,325.8622742,2.593239529,0.511186347,19.14031601,6,1.420000017,1,2.840000033,17.80891228,19.14031601,16.93789291,427.2826538,398.7227783,13.75646973,16.81834984,68.47956085,83.72156525,499.6195984,1500.597778,1.120505452,101.8754654,2.605023384,1.53024435,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832699331,0.00259324,292.290316,290.9589123,240.0956392,1.331418522,2.224563564,21.83610701,5.017757174,18.47461414,2.133913047,0.506823927,1.713377217,0.42053583,0.325105036,33.19737084,0.817265258,80.74961213,387.909561,0.047353215
1,B,17,w,Bw-17,UWS1,49,14:02:39,10330.5,0,21.23526591,0.798804569,345.2028649,2.970650454,0.475924417,19.20798302,6,1.420000017,1,2.840000033,17.84067917,19.20798302,16.96077156,427.637146,400.734436,13.75414371,17.25634956,68.33275604,85.73226929,500.1512756,1499.210327,1.083510041,101.8778534,2.733410835,1.542993069,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833585459,0.00297065,292.357983,290.9906792,239.873647,1.12526146,2.233964268,21.92786944,4.671519873,18.52433109,2.140569392,0.623447877,1.758039851,0.382529541,0.40235176,35.16852686,0.861425507,83.04044018,390.6402076,0.04514092
1,B,17,w,Bw-17,UWS1,50,14:04:21,10433,0,6.19241946,0.855485148,401.4092169,2.571930399,0.391097637,18.19868279,6,1.420000017,1,2.840000033,17.62233543,18.19868279,16.93632317,427.1877441,418.4584656,13.71090984,16.74793053,69.05998993,84.35705566,499.6059265,101.1613693,0.530386031,101.875351,-1.0763731,0.882308483,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832676544,0.00257193,291.3486828,290.7723354,16.18581873,-1.235701225,2.097298937,20.58691251,3.838981986,17.91050911,2.059649726,0.65744489,1.7062013,0.353448426,0.425047515,40.89370485,0.959257011,85.3965483,415.5148859,0.01272665
1,C,30,w,C-30,UWS1,51,14:10:07,10779,0,23.79375859,0.70623293,329.6204126,2.938644437,0.518867716,19.43868256,6,1.420000017,1,2.840000033,17.90920448,19.43868256,16.95983315,427.8850098,397.9417419,13.6887579,17.15319252,67.71048737,84.84706879,500.2092896,1499.757568,1.05934751,101.8707733,0.907422066,1.184215069,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833682149,0.002938644,292.5886826,291.0592045,239.9612056,1.121812127,2.266276703,22.24658388,5.093391355,18.67394352,2.160710194,0.565586516,1.747408987,0.413301207,0.363909515,33.57868633,0.828313238,81.29594607,386.6313287,0.050030506
1,C,30,w,C-30,UWS1,52,14:12:06,10898,0,23.33408155,0.784387113,335.6633941,3.003674547,0.488096107,19.24027252,6,1.420000017,1,2.840000033,17.78315353,19.24027252,16.956707,426.7453003,397.2930908,13.63726616,17.18206787,67.9938736,85.66786194,499.6722717,1500.796021,0.965483487,101.8716888,3.520672798,1.685431957,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83278712,0.003003675,292.3902725,290.9331535,240.1273579,1.099413279,2.238462378,21.97335103,4.791283154,18.51171303,2.138878303,0.61463065,1.750366272,0.388512031,0.396478714,34.19459684,0.844875992,82.57285957,386.201186,0.049890107
1,C,30,w,C-30,UWS1,53,14:13:58,11009.5,0,5.784646808,0.774181248,401.1282727,2.642812706,0.43415605,18.53180122,6,1.420000017,1,2.840000033,17.79418945,18.53180122,16.94858551,426.9009399,418.6351624,13.64504814,16.7619648,67.97924042,83.50762939,500.2085571,99.56014252,0.551712811,101.8624649,-2.008379936,0.645038128,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833680929,0.002642813,291.6818012,290.9441895,15.92962245,-1.296297663,2.141571101,21.02414371,4.262178911,18.16299534,2.092603947,0.608346565,1.707415051,0.385188896,0.392296264,40.8599146,0.958181034,83.76301378,415.8854183,0.011650792
1,B,28,w,Bw-28,UWS1,54,14:20:24,11396,0,26.08889086,0.988911435,336.8596802,3.377940339,0.459804295,19.30556679,6,1.420000017,1,2.840000033,17.87746429,19.30556679,16.95897865,427.1489258,394.2486267,13.56921387,17.55105782,67.24730682,86.98082733,500.0679016,1498.849976,1.103433728,101.8615646,8.238446236,2.55097723,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833446503,0.00337794,292.4555668,291.0274643,239.8159907,0.902119142,2.247582505,22.06506952,4.514011707,18.59151554,2.149593294,0.733500508,1.78777821,0.361815084,0.476114524,34.31305409,0.854434632,84.519347,381.8472175,0.057746028
1,B,28,w,Bw-28,UWS1,55,14:23:07,11558.5,0,26.23037172,0.919786608,333.0742917,3.252919977,0.467531397,19.23453331,6,1.420000017,1,2.840000033,17.83299446,19.23453331,16.95280457,427.0195923,393.9837952,13.53972054,17.3778801,67.28898621,86.36367035,499.6755981,1499.994751,1.047968149,101.8611526,19.26807785,3.803069592,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832792664,0.00325292,292.3845333,290.9829945,239.9991548,0.97371484,2.237662294,21.96776922,4.589889125,18.53376389,2.141834352,0.694771871,1.770130897,0.371703455,0.450059532,33.92733127,0.845400993,83.90094663,381.5151327,0.057684554
1,B,28,w,Bw-28,UWS1,56,14:25:39,11710.5,0,6.761632383,1.072905074,401.8797345,2.991613474,0.383880315,18.37761688,6,1.420000017,1,2.840000033,17.77009392,18.37761688,16.93619347,427.250946,417.6444092,13.52867985,17.05491638,67.49576569,85.08847046,500.3507385,99.56479645,0.581582189,101.853241,-0.264087677,0.98189497,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833917898,0.002991613,291.5276169,290.9200939,15.93036708,-1.463770334,2.120978823,20.82387171,3.768955324,18.0738554,2.080917071,0.778718206,1.737098508,0.343818563,0.506669645,40.93275344,0.962253356,86.60993448,414.430253,0.014130835
1,B,26,w,Bw-26,UWS1,57,14:31:29,12061.5,0,20.58431191,0.636934154,336.2810396,2.973155543,0.570540881,19.67720413,6,1.420000017,1,2.840000033,17.85234261,19.67720413,16.95977211,427.328949,401.2021484,13.47507572,16.98150063,66.87917328,84.28218079,500.1105652,1499.394165,1.111978054,101.8504715,-0.465473175,0.941804409,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833517609,0.002973156,292.8272041,291.0023426,239.903061,1.064641136,2.300114726,22.58325065,5.601750023,18.76477337,2.173018591,0.520255179,1.729573845,0.443444746,0.3339536,34.25038244,0.838183546,79.33018271,391.4173524,0.041719081
1,B,26,w,Bw-26,UWS1,58,14:33:15,12167,0,21.60005547,0.578381071,326.4096629,3.022817695,0.627823328,20.1280098,6,1.420000017,1,2.840000033,18.05030441,20.1280098,16.93723297,427.5029907,400.1500854,13.49540424,17.0584774,66.15270996,83.61843109,500.3410645,1499.875366,1.177374363,101.852951,-0.192249298,0.926520824,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833901774,0.003022818,293.2780098,291.2003044,239.9800532,1.005599611,2.365279592,23.22249447,6.164017064,19.0891571,2.217479303,0.480520519,1.737456264,0.48002304,0.307811964,33.24578742,0.815718089,77.49448184,389.8824536,0.042933071
1,B,26,w,Bw-26,UWS1,59,14:35:07,12279,0,5.813875367,0.662053301,399.3307317,2.403832274,0.447591698,18.27254677,6,1.420000017,1,2.840000033,17.64997292,18.27254677,16.95773697,427.2267456,419.0374451,13.45376778,16.29271889,67.63162231,81.90292358,499.7621765,100.6263885,0.43084833,101.8524933,-2.454792023,0.479035854,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832936961,0.002403832,291.4225468,290.7999729,16.10022181,-1.153900222,2.107045739,20.68722788,4.394508993,17.96125984,2.066236854,0.536893993,1.659454041,0.406782813,0.344932469,40.67283067,0.952971474,82.44871543,416.2738072,0.011515175
1,B,24,w,Bw-24,UWS1,60,14:39:51,12563,0,22.64786831,0.772064224,338.1232665,3.14835146,0.517759162,19.47913361,6,1.420000017,1,2.840000033,17.93420601,19.47913361,16.95870399,427.6149597,398.9473877,13.51405621,17.22478867,66.72310638,85.04414368,500.2982788,1498.911743,0.873062909,101.8430634,0.992595673,1.232760906,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833830465,0.003148351,292.6291336,291.084206,239.8258735,1.007718595,2.271984406,22.30868093,5.083892267,18.70666981,2.165137886,0.607038598,1.754225243,0.410912642,0.391426075,34.43550925,0.84753849,81.72085459,388.1816758,0.047678787
1,B,24,w,Bw-24,UWS1,61,14:42:27,12718.5,0,22.13243292,0.849666617,343.3733615,3.174256882,0.484595748,19.25683212,6,1.420000017,1,2.840000033,17.80650711,19.25683212,16.95590782,426.606842,398.5126038,13.4984951,17.24423027,67.18306732,85.82588959,499.6913757,1500.135864,1.221447229,101.8414001,4.241100311,1.80299902,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83281896,0.003174257,292.4068321,290.9565071,240.0217329,1.009146779,2.240772303,22.00256772,4.758337446,18.53166962,2.141553449,0.654003044,1.756176555,0.385376894,0.42274613,34.96962391,0.861637394,83.02068567,387.9919051,0.047357941
1,B,24,w,Bw-24,UWS1,62,14:44:17,12829,0,5.838244273,0.854888016,401.8678316,2.759438706,0.419638478,18.41946411,6,1.420000017,1,2.840000033,17.78087807,18.41946411,16.95787048,426.6569214,418.2746582,13.50772285,16.76018524,67.3388443,83.55305481,500.517395,100.1801834,0.632763922,101.8432693,-1.979633331,0.633765697,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834195658,0.002759439,291.5694641,290.9308781,16.02882899,-1.344112997,2.126550538,20.88061932,4.120434082,18.10017109,2.084361273,0.657092167,1.70691206,0.377449213,0.424811629,40.92753382,0.960774993,84.54147165,415.4994365,0.011879048
1,A,17,w,A-17,UWS1,63,14:50:20,13192.5,0,19.88171061,0.603158461,335.8201793,2.808090594,0.563568722,19.47764015,6,1.420000017,1,2.840000033,17.84430885,19.47764015,16.95788002,426.618927,401.3963623,13.45940685,16.77415848,66.82538605,83.28298187,499.7636414,1500.954712,1.109126329,101.835495,-1.273639679,0.735505581,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832939402,0.002808091,292.6276402,290.9943089,240.1527485,1.179509683,2.271773453,22.3082674,5.534108923,18.6609745,2.158957753,0.497499622,1.708204732,0.450753021,0.318969404,34.19841419,0.836629852,79.13041329,391.9455493,0.040139453
1,A,17,w,A-17,UWS1,64,14:52:02,13294,0,20.19848314,0.596138914,333.9581217,2.94876312,0.597351324,19.84400749,6,1.420000017,1,2.840000033,18.02557373,19.84400749,16.95722008,426.9663086,401.3459167,13.48190117,16.95527458,66.1795578,83.22954559,500.7407532,1499.718994,1.247028708,101.8378906,-1.293323517,0.684190273,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834567922,0.002948763,292.9940075,291.1755737,239.9550337,1.07827412,2.324040722,22.82098252,5.865707943,18.93479061,2.196223039,0.492714224,1.726689398,0.46953364,0.315822796,34.00959067,0.832095476,78.32505144,391.7445252,0.040384667
1,A,17,w,A-17,UWS1,65,14:53:33,13385,0,5.462706877,0.605524007,398.4900712,2.385316156,0.477631476,18.47351074,6,1.420000017,1,2.840000033,17.76293373,18.47351074,16.94041824,426.3770447,418.6046753,13.44014931,16.2628479,67.07260132,81.15917969,498.7831421,100.8065643,0.563089371,101.8354263,-2.414661407,0.475043774,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.831305237,0.002385316,291.6235107,290.9129337,16.12904993,-1.154819539,2.133765525,20.95307696,4.690229057,18.11822224,2.086726701,0.49910788,1.656134049,0.430592652,0.320027255,40.58040629,0.951948449,81.1996136,416.0079661,0.010662529
1,C,23,w,C-23,UWS1,66,14:58:58,13710,0,21.19576413,0.660653721,336.0123864,2.957572958,0.550901677,19.48269844,6,1.420000017,1,2.840000033,17.85202408,19.48269844,16.95806694,427.5907288,400.7340698,13.41715813,16.90617943,66.58083344,83.89463806,500.0092773,1499.117798,1.220046759,101.8317795,-1.170093536,0.800061703,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833348796,0.002957573,292.6326984,291.0020241,239.8588423,1.097641707,2.272488013,22.31609841,5.409918986,18.66736126,2.159820609,0.535973199,1.721586335,0.438234273,0.3443244,34.21673923,0.838492186,79.93942796,390.6586187,0.043372325
1,C,23,w,C-23,UWS1,67,15:00:40,13812,0,21.92006751,0.62516963,329.3675022,3.08420792,0.600688465,19.95628166,6,1.420000017,1,2.840000033,18.07401466,19.95628166,16.9580555,427.1738892,399.4604187,13.45399857,17.08278465,65.83818054,83.59592438,501.2454834,1499.421875,1.167411566,101.8322983,-0.883686066,0.754386425,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.835409139,0.003084208,293.1062817,291.2240147,239.9074946,0.997926799,2.340267687,22.98158567,5.898801016,19.01514816,2.207265872,0.512379463,1.739579222,0.46768665,0.328763548,33.54024973,0.824531009,78.53327539,389.0406684,0.044248708
1,C,23,w,C-23,UWS1,68,15:02:11,13903,0,5.118616658,0.662876921,401.3414734,2.484728439,0.462032868,18.42811775,6,1.420000017,1,2.840000033,17.72972107,18.42811775,16.94854164,426.5271912,419.1176147,13.41713238,16.35700417,67.09594727,81.79755402,498.8147583,100.6636276,0.445070356,101.8323059,-2.190113068,0.521861553,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.831357931,0.002484728,291.5781178,290.8797211,16.10618006,-1.205972803,2.12770432,20.89419759,4.53719342,18.07891941,2.081579461,0.537435514,1.665671452,0.415908009,0.345290103,40.86952769,0.957586747,82.06008691,416.6844695,0.010080388
1,A,16,w,A-16,UWS1,69,15:06:22,14154,0,18.19161063,0.450175333,326.7977376,2.450825676,0.629774243,19.62130547,6,1.420000017,1,2.840000033,17.84873962,19.62130547,16.95568466,426.9115601,403.8434448,13.42587948,16.32520294,66.63574982,81.02576447,498.9057922,1501.078857,0.945598006,101.8284988,-2.27199173,0.469497204,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.831509654,0.002450826,292.7713055,290.9987396,240.1726118,1.349566544,2.292145152,22.50985901,6.184656067,18.73502254,2.168980289,0.388580491,1.662370909,0.506609381,0.247735382,33.27732305,0.809218874,75.81433949,395.1960244,0.034898756
1,A,16,w,A-16,UWS1,70,15:08:07,14258.5,0,18.46292345,0.443069717,324.3068269,2.53874068,0.661200275,19.92579842,6,1.420000017,1,2.840000033,17.9913578,19.92579842,16.95923996,427.0573425,403.6687317,13.44924355,16.44605637,66.15434265,80.89511108,499.9288025,1499.342896,1.144669771,101.8269577,-2.408313751,0.393725872,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833214671,0.002538741,293.0757984,291.1413578,239.8948579,1.278203665,2.335852161,22.93942796,6.493371593,18.95857811,2.199486888,0.383274833,1.674651886,0.524835002,0.244285896,33.02317755,0.803398434,75.02165323,394.8923421,0.035075865
1,A,16,w,A-16,UWS1,71,15:09:53,14365,0,5.386970405,0.395724314,391.3302259,1.879051991,0.540785317,18.480793,6,1.420000017,1,2.840000033,17.75576019,18.480793,16.93842125,426.5818176,419.1557007,13.42943668,15.65397835,67.04204559,78.14733887,498.8813782,101.3865433,0.610016227,101.8242111,-2.670063019,0.283400059,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.831468964,0.001879052,291.630793,290.9057602,16.22184656,-0.888721312,2.134739313,20.96494822,5.310969869,18.1182766,2.086733828,0.347327815,1.593953996,0.492779831,0.220964532,39.84689154,0.933615421,77.35083127,416.594993,0.0100022
2,A,19,w,A-19,UWS1,1,15:26:28,536.5,0,19.6953237,2.995811667,372.9852724,10.98650028,0.74733659,24.17632294,6,1.420000017,1,2.840000033,23.19899368,24.17632294,22.01670456,426.124176,397.3061523,9.522118568,22.38650894,33.97465515,79.87445068,500.9433289,1498.410034,1.239853024,101.8250351,-10.63823318,-0.250836849,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834905548,0.0109865,297.3263229,296.3489937,239.7456001,-3.033573881,3.026843649,29.72592787,7.33941893,23.68765831,2.939240513,1.457912913,2.279507059,0.659733455,0.983793645,37.97923845,0.938785544,87.66300344,387.9439387,0.044505173
2,A,19,w,A-19,UWS1,2,15:28:12,640.5,0,19.90499838,2.904517359,372.7089701,11.01241162,0.760364913,24.36418915,6,1.420000017,1,2.840000033,23.27853775,24.36418915,22.00492668,426.8441162,397.658905,9.658748627,22.59464455,34.29781723,80.23265076,499.2428894,1500.857788,1.06637466,101.8276749,-10.61491776,-0.266301632,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832071482,0.011012412,297.5141891,296.4285378,240.1372407,-3.056379138,3.061125032,30.06181803,7.46717348,23.82136345,2.96298671,1.435948198,2.300760119,0.662226591,0.967810236,37.95208782,0.93725795,87.3877312,388.1970221,0.044808501
2,A,19,w,A-19,UWS1,3,15:29:43,731.5,0,3.256017792,2.452258354,409.600395,9.233307205,0.69734484,22.86803055,6,1.420000017,1,2.840000033,22.96888733,22.86803055,22.01566887,426.1807861,417.6295471,9.74789238,20.6206131,35.27168274,74.61344147,499.0238037,99.46640015,0.35688141,101.8365784,-11.10130692,-0.215623379,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83170634,0.009233307,296.0180305,296.1188873,15.91462367,-4.635456675,2.797277522,27.46829839,6.847685296,22.91845894,2.805835418,1.315962543,2.099932682,0.705902736,0.881170491,41.71230273,0.980774464,86.29246681,416.0817922,0.006752754
