Room_meas,Prov,Pot,W_treatment,Code,Unit,Obs,HHMMSS,FTime,Ebal,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
2,C,22,w,C-22,HIE4,113,1:02:39,14953,1,-0.450177668,0.186859291,402.1756629,0.678002518,0.368409753,17.88888256,17.70000076,4,1,8,17.90701485,18.03331757,17.63158607,399.5680847,400.6207886,12.77184105,16.70234871,62.69939041,81.99500275,300.2209167,0.05146496,0.054173645,101.0898895,-3.842338085,0.055387989,1,0,4,0,1,0.189999998,111115,0.16961633,0.000678003,291.1833176,291.0570148,0.010292992,-0.144435004,2.056848338,20.34672654,3.644377833,18.03331757,2.07562124,0.182594359,1.688438586,0.387182654,0.114497139,40.65589333,1.003881162,82.16709637,400.6967561,-0.000923137
2,C,22,w,C-22,HIE4,114,1:02:51,14964.5,1,-0.457732772,0.186000219,402.2097402,0.675354796,0.368663838,17.87507141,17.70000076,4,1,8,17.90090942,18.01843262,17.63670731,399.4683838,400.5721741,12.76525974,16.68084717,62.69608307,81.92733765,300.1945801,0.162395403,0.17094253,101.0978165,-3.842338085,0.055387989,1,0,4,0,1,0.189999998,111115,0.16960145,0.000675355,291.1684326,291.0509094,0.03247908,-0.143361212,2.055061064,20.32745252,3.646605349,18.01843262,2.073679651,0.18177397,1.686397226,0.387282426,0.113981022,40.6625265,1.004088068,82.13777413,400.6494165,-0.000938405
2,C,22,w,C-22,HIE4,115,1:03:03,14977,1,-0.455101137,0.18363656,402.2571119,0.671142026,0.370986436,17.87102555,17.70000076,4,1,8,17.89940834,18.0134697,17.6438961,399.5095825,400.6074829,12.76174164,16.65236664,62.68597794,81.79682159,300.244751,0.041171361,0.043338276,101.099823,-3.842338085,0.055387989,1,0,4,0,1,0.189999998,111115,0.169629795,0.000671142,291.1634697,291.0494083,0.008234272,-0.142444148,2.054537756,20.32187292,3.669506285,18.0134697,2.073032643,0.179515851,1.68355132,0.389481324,0.11256049,40.66812282,1.004117819,82.01578215,400.6842812,-0.000931543
2,C,22,w,C-22,HIE4,116,1:03:09,14983,1,-0.463085695,0.182179702,402.3357829,0.668488459,0.372411241,17.86976697,17.70000076,4,1,8,17.89910698,18.01158142,17.64670372,399.44104,400.5923767,12.76124191,16.6366787,62.68465424,81.72122955,300.2344666,0.052608553,0.055377424,101.0997314,-3.842338085,0.055387989,1,0,4,0,1,0.189999998,111115,0.169623985,0.000668488,291.1615814,291.049107,0.01052171,-0.141814451,2.05437499,20.32028137,3.683602676,18.01158142,2.072786518,0.178123393,1.681963748,0.39082277,0.111684585,40.6760396,1.00435207,81.94222614,400.6705224,-0.000947069
2,C,22,w,C-22,HIE4,117,1:03:23,14997,1,-0.442571673,0.179803456,402.1556359,0.663360249,0.374335865,17.86392064,17.70000076,4,1,8,17.89509964,18.0045414,17.64704514,399.5136719,400.556366,12.76420021,16.61017227,62.71496582,81.61156464,300.2218628,0.051463749,0.054172367,101.0996857,-3.842338085,0.055387989,1,0,4,0,1,0.189999998,111115,0.169616864,0.00066336,291.1545414,291.0450996,0.01029275,-0.140620752,2.05361906,20.3128135,3.702641231,18.0045414,2.071869122,0.175851126,1.679283196,0.392585926,0.110255341,40.65780838,1.003992622,81.83726159,400.6310499,-0.000904045
2,A,23,w,A-23,HIE4,118,1:16:51,15804.5,1,-0.652493557,0.022618499,445.1453451,0.154167513,0.679161476,18.05413189,19.60000038,4,1,8,17.91518784,18.09437561,17.63612556,399.6622009,403.5159302,12.84694672,13.83951473,63.04209518,67.91278839,300.2176819,0.01029296,0.010834695,101.1001816,-2.796470165,0.088850513,1,0,4,0,1,0.189999998,111115,0.153172284,0.000154168,291.2443756,291.0651878,0.002058592,-0.040243721,2.078338928,20.55722251,6.717707774,18.09437561,2.083602331,0.02255473,1.399177452,0.684424878,0.014102422,45.00427522,1.10316672,66.84380778,403.6260385,-0.001080583
2,A,23,w,A-23,HIE4,119,1:17:05,15818.5,1,-0.681678957,0.022281906,447.9664782,0.151985253,0.679653917,18.03878367,19.60000038,4,1,8,17.90898514,18.07808113,17.64132118,399.5078735,403.5580139,12.83613873,13.81472111,63.01409531,67.81806946,300.2055054,0.01486777,0.015650284,101.1008987,-2.796470165,0.088850513,1,0,4,0,1,0.189999998,111115,0.153166071,0.000151985,291.2280811,291.0589851,0.002973554,-0.03929746,2.076334637,20.53725202,6.722530914,18.07808113,2.081469799,0.022220018,1.39668072,0.684789079,0.013893058,45.28981355,1.11004233,66.78710105,403.6730472,-0.001127828
2,A,23,w,A-23,HIE4,120,1:17:16,15829.5,1,-0.675003232,0.02206718,447.8946626,0.150580941,0.679910555,18.032537,19.60000038,4,1,8,17.90501976,18.07129478,17.64435577,399.4866638,403.4960938,12.83486366,13.80420017,63.02319336,67.7829361,300.2718811,0.138383374,0.145666718,101.1003036,-2.796470165,0.088850513,1,0,4,0,1,0.189999998,111115,0.153199936,0.000150581,291.2212948,291.0550198,0.027676676,-0.038757782,2.075519384,20.5293091,6.725108926,18.07129478,2.080582204,0.022006477,1.395608829,0.684973375,0.013759489,45.28228639,1.110034693,66.7609316,403.6100005,-0.00111652
2,A,23,w,A-23,HIE4,121,1:17:34,15847.5,1,-0.673203239,0.021418003,449.25577,0.146608879,0.682002105,18.02887131,19.60000038,4,1,8,17.90163612,18.06684685,17.65074158,399.5221558,403.5304871,12.83480358,13.77864742,63.03692627,67.6725235,300.255249,0.051464688,0.054173358,101.1012878,-2.796470165,0.088850513,1,0,4,0,1,0.189999998,111115,0.153191451,0.000146609,291.2168468,291.0516361,0.010292938,-0.037975541,2.075041104,20.52437855,6.745731131,18.06684685,2.080000632,0.021360815,1.393038999,0.686961633,0.013355636,45.42033692,1.113313081,66.64881448,403.6440901,-0.001111578
2,A,23,w,A-23,HIE4,122,1:17:55,15869,1,-0.670202657,0.020850898,450.3973823,0.143036097,0.683433303,18.02399964,19.60000038,4,1,8,17.90080261,18.06091309,17.65076828,399.5519409,403.5513,12.83719826,13.75834179,63.05137253,67.57567596,300.1634216,0.140671238,0.148074985,101.1002884,-2.796470165,0.088850513,1,0,4,0,1,0.189999998,111115,0.1531446,0.000143036,291.2109131,291.0508026,0.028134247,-0.036913447,2.074405625,20.51829583,6.759954037,18.06091309,2.079225011,0.020796694,1.390972323,0.688252688,0.013002793,45.53530524,1.116084578,66.56667298,403.6643967,-0.001105204
2,A,19,w,A-19,HIE4,123,1:26:35,16388.5,1,-0.51254532,0.012446329,467.1736129,0.083062194,0.664095647,18.02872022,39,4,1,8,17.90794373,18.05260277,17.65066338,399.6433716,405.8644104,12.891819,13.95590878,63.29026794,68.51424408,300.1829834,0.184133872,0.193825126,101.0988083,-3.047751904,0.093117252,1,0,4,0,1,0.189999998,111115,0.076969996,8.31E-05,291.2026028,291.0579437,0.036826773,-0.023882548,2.075021393,20.52468697,6.568778193,18.05260277,2.078139167,0.012426995,1.410925746,0.667213422,0.007768607,47.23069553,1.151058336,67.48486446,405.9509024,-0.00085205
2,A,19,w,A-19,HIE4,124,1:26:47,16400,1,-0.516805057,0.012351934,468.2144485,0.08259356,0.665388197,18.03468424,39,4,1,8,17.90825272,18.05887794,17.64937401,399.5864258,405.8638611,12.89293575,13.9507885,63.2946701,68.48793793,300.2507935,0.061757937,0.065008357,101.0990448,-3.047751904,0.093117252,1,0,4,0,1,0.189999998,111115,0.076987383,8.26E-05,291.2088779,291.0582527,0.012351588,-0.024193706,2.075799588,20.53233631,6.581547808,18.05887794,2.078959049,0.012332892,1.410411391,0.668547657,0.007709766,47.3360335,1.153624388,67.433367,405.9510719,-0.000858476
2,A,19,w,A-19,HIE4,125,1:26:57,16411,1,-0.51402096,0.012324363,468.0366863,0.082382847,0.665166251,18.03036095,39,4,1,8,17.91110229,18.05406952,17.648592,399.6534119,405.8959656,12.892416,13.94760799,63.27984238,68.45903778,300.2409363,0.132663608,0.139645904,101.0975647,-3.047751904,0.093117252,1,0,4,0,1,0.189999998,111115,0.076984855,8.24E-05,291.2040695,291.0611023,0.026532721,-0.023708567,2.075235453,20.5270568,6.579448807,18.05406952,2.07833078,0.012305406,1.410069202,0.668261578,0.007692579,47.31736918,1.153095192,67.43540794,405.9827066,-0.00085381
2,A,19,w,A-19,HIE4,126,1:27:09,16422.5,1,-0.504915722,0.012210097,467.4597248,0.081769671,0.666381429,18.03839225,39,4,1,8,17.91336823,18.06221771,17.64958763,399.7668762,405.8946838,12.89856529,13.94595528,63.30099869,68.44116974,300.226593,0.184132636,0.193823829,101.0975647,-3.047751904,0.093117252,1,0,4,0,1,0.189999998,111115,0.076981178,8.18E-05,291.2122177,291.0633682,0.036826527,-0.023825458,2.076283545,20.53742394,6.591468659,18.06221771,2.079395521,0.01219149,1.409902116,0.669493405,0.007621351,47.25903977,1.151677377,67.39177518,405.9798884,-0.000838149
2,A,19,w,A-19,HIE4,127,1:27:20,16433.5,1,-0.514083051,0.012100299,469.1950088,0.081178636,0.667559655,18.04379456,39,4,1,8,17.91447449,18.06765556,17.65013504,399.583313,405.8331299,12.90145969,13.94124126,63.31096268,68.41345215,300.2389526,0.245894507,0.258836329,101.0978241,-3.047751904,0.093117252,1,0,4,0,1,0.189999998,111115,0.076984347,8.12E-05,291.2176556,291.0644745,0.049178902,-0.023860999,2.076988812,20.54434733,6.603106065,18.06765556,2.080106362,0.012082025,1.409429157,0.670677205,0.007552905,47.43459447,1.156127911,67.34472861,405.9198814,-0.000852897
1,A,17,w,A-17,HIE4,128,1:51:44,17897,1,-0.459425188,0.084740628,409.4672018,0.235026386,0.279264156,13.67263931,21.29999924,4,1,8,13.43832111,13.73454857,12.96528912,399.9438477,402.5320435,11.13031197,12.77639294,72.72659302,83.48225403,300.2344666,0.077768415,0.081861489,101.0664063,-4.53456831,0.122057453,1,0,4,0,1,0.189999998,111115,0.140955154,0.000235026,286.8845486,286.5883211,0.015553683,-0.061909256,1.570528275,15.53956782,2.763174888,13.73454857,1.57686345,0.083852415,1.291264119,0.285599331,0.052486842,41.38337857,1.017228836,82.15214589,402.6095715,-0.000937453
1,A,17,w,A-17,HIE4,129,1:51:56,17909,1,-0.437440901,0.084779177,408.9569595,0.235832024,0.280101664,13.66499629,21.29999924,4,1,8,13.4350462,13.72676849,12.96701431,400.0187378,402.4484863,11.10871792,12.76025105,72.60174561,83.39544678,300.2739868,0.173832387,0.182981461,101.0674515,-4.53456831,0.122057453,1,0,4,0,1,0.189999998,111115,0.140973708,0.000235832,286.8767685,286.5850462,0.034766477,-0.061772207,1.569747718,15.53168399,2.771432942,13.72676849,1.576066082,0.08389016,1.289646053,0.286420029,0.052510504,41.33223766,1.016172189,82.09002265,402.5223045,-0.000892113
1,A,17,w,A-17,HIE4,130,1:52:08,17921,1,-0.425925185,0.08394831,408.8206346,0.234910381,0.281738233,13.66121954,21.29999924,4,1,8,13.42516994,13.72324467,12.97199821,400.1117554,402.4623108,11.09541893,12.74045086,72.56033325,83.31829834,300.2885742,0.019441526,0.020464765,101.0658035,-4.53456831,0.122057453,1,0,4,0,1,0.189999998,111115,0.140980556,0.00023491,286.8732447,286.5751699,0.003888305,-0.062025132,1.569362137,15.52812209,2.787671234,13.72324467,1.575705048,0.083076543,1.287623903,0.288081144,0.052000465,41.31778593,1.015798557,81.97931428,402.5341857,-0.000867431
1,A,17,w,A-17,HIE4,131,1:52:22,17935.5,1,-0.424878417,0.082927514,408.8505081,0.233715292,0.283724168,13.66167185,21.29999924,4,1,8,13.4276762,13.72327709,12.97751427,400.0788574,402.4255371,11.08442211,12.72117043,72.47707367,83.17919159,300.2787781,0.083486088,0.08788009,101.0664978,-4.53456831,0.122057453,1,0,4,0,1,0.189999998,111115,0.140975957,0.000233715,286.8732771,286.5776762,0.016697217,-0.061605243,1.56940831,15.52847229,2.807301863,13.72327709,1.575708369,0.082076712,1.285684143,0.290024227,0.051373712,41.32108898,1.015965615,81.85070529,402.4972353,-0.000864021
1,A,17,w,A-17,HIE4,132,1:52:35,17948,1,-0.415961637,0.082345948,408.7483452,0.233435069,0.285366649,13.66548308,21.29999924,4,1,8,13.42646694,13.72731304,12.98034573,400.1662903,402.4507751,11.07372475,12.70874405,72.4129715,83.10464478,300.2396851,0.045745537,0.048153196,101.0666962,-4.53456831,0.122057453,1,0,4,0,1,0.189999998,111115,0.140957604,0.000233435,286.877313,286.5764669,0.009149107,-0.061829962,1.569797422,15.53229186,2.823547812,13.72731304,1.576121881,0.081506977,1.284430773,0.291691107,0.051016578,41.31084481,1.015648051,81.74893017,402.5209687,-0.000844786
1,A,17,w,A-17,HIE4,133,1:52:48,17961.5,1,-0.427884034,0.081046626,409.1802654,0.231402665,0.287374211,13.66687988,21.29999924,4,1,8,13.42778111,13.72829151,12.9836874,400.1553955,402.5299683,11.0695591,12.69025993,72.37971497,82.97687531,300.2607117,0.032022286,0.033707671,101.0669479,-4.53456831,0.122057453,1,0,4,0,1,0.189999998,111115,0.140967475,0.000231403,286.8782915,286.5777811,0.006404457,-0.061411634,1.569940051,15.5336644,2.843404465,13.72829151,1.576222146,0.080233791,1.28256584,0.293656306,0.050218519,41.35460058,1.016521247,81.61940778,402.6021737,-0.000867448
1,C,19,w,C-19,HIE4,134,2:05:46,18738.5,1,-0.534128267,0.028975354,430.3932166,0.125905432,0.434795151,13.7489832,18.79999924,4,1,8,13.41422653,13.79247284,12.97072029,400.6896973,403.7160645,10.53585434,11.315341,68.9473877,74.04839325,300.2281494,0.057182219,0.06019181,101.0617905,-3.495963573,0.09849979,1,0,4,0,1,0.189999998,111115,0.159695831,0.000125905,286.9424728,286.5642265,0.011436444,-0.043489642,1.578343772,15.61761141,4.302270413,13.79247284,1.582811176,0.028870786,1.143548621,0.439262555,0.018053607,43.49630907,1.066078996,72.1771826,403.8061986,-0.000954712
1,C,19,w,C-19,HIE4,135,2:05:56,18749,1,-0.523785423,0.02900537,429.7807035,0.125890044,0.434302321,13.74227234,18.79999924,4,1,8,13.41117954,13.78557682,12.96622467,400.7390747,403.7008362,10.53381348,11.31323528,68.94876099,74.05044556,300.2170715,0.057182506,0.060192112,101.0633163,-3.495963573,0.09849979,1,0,4,0,1,0.189999998,111115,0.159689938,0.00012589,286.9355768,286.5611795,0.011436501,-0.043304484,1.577655398,15.61056429,4.29732901,13.78557682,1.582102052,0.028900586,1.143353076,0.438748976,0.018072251,43.4350632,1.064601965,72.1968259,403.789225,-0.000936519
1,C,19,w,C-19,HIE4,136,2:06:14,18767,1,-0.525433318,0.029346861,429.5416893,0.127077719,0.433317343,13.72397386,18.79999924,4,1,8,13.40943813,13.76673794,12.9636898,400.7319336,403.70047,10.51792145,11.30455971,68.85172272,74.00115204,300.2719116,0.032021541,0.033706885,101.062088,-3.495963573,0.09849979,1,0,4,0,1,0.189999998,111115,0.159719108,0.000127078,286.9167379,286.5594381,0.006404308,-0.042764076,1.575779752,15.59219469,4.287634978,13.76673794,1.580166258,0.0292396,1.142462408,0.43770385,0.018284356,43.41038,1.064010872,72.22842512,403.7891368,-0.000939877
1,C,19,w,C-19,HIE4,137,2:06:26,18778.5,1,-0.519445497,0.02963119,428.8707245,0.128043817,0.432450548,13.71031695,18.79999924,4,1,8,13.40384865,13.75282478,12.96166611,400.6914978,403.6202393,10.506423,11.29906559,68.80291748,73.99365997,300.2644958,0.097210005,0.102326319,101.0641632,-3.495963573,0.09849979,1,0,4,0,1,0.189999998,111115,0.159715164,0.000128044,286.9028248,286.5538486,0.019442,-0.042507831,1.574381157,15.57803585,4.278970257,13.75282478,1.578737946,0.029521844,1.141930609,0.436807337,0.018460946,43.3434609,1.062560008,72.26061574,403.7078957,-0.000929768
1,C,19,w,C-19,HIE4,138,2:06:43,18795.5,1,-0.517422851,0.029850365,428.5381399,0.128661362,0.431372198,13.68495271,18.79999924,4,1,8,13.40861702,13.72606754,12.96286106,400.6792603,403.593811,10.48742962,11.28391075,68.6581192,73.87245178,300.2631836,0.133806631,0.140849084,101.0655212,-3.495963573,0.09849979,1,0,4,0,1,0.189999998,111115,0.159714466,0.000128661,286.8760675,286.558617,0.026761326,-0.041114829,1.57178652,15.55215369,4.268242943,13.72606754,1.575994261,0.029739399,1.140414322,0.435579939,0.018597062,43.31043048,1.061805529,72.28544226,403.6811261,-0.000926527
1,B,29,w,B-29,HIE4,139,2:18:47,19520.5,1,-0.426573303,0.024004621,431.0756514,0.098575666,0.410702121,13.62025931,36.20000076,4,1,8,13.35746479,13.65408421,12.96422005,400.6636963,405.3246765,10.24748516,11.42231655,67.31608582,75.03359985,300.2711182,0.298493922,0.314204127,101.0726318,-3.406302929,0.10998489,1,0,4,0,1,0.189999998,111115,0.082947821,9.86E-05,286.8040842,286.5074648,0.059698783,-0.033824893,1.565185716,15.48575206,4.063435507,13.65408421,1.568633894,0.023932809,1.154483595,0.414150299,0.014964441,43.5699506,1.063531722,73.48189038,405.3966608,-0.000773204
1,B,29,w,B-29,HIE4,140,2:18:56,19529,1,-0.414568164,0.02407982,430.1571872,0.098759414,0.410187745,13.60979611,36.20000076,4,1,8,13.35624409,13.64339924,12.96525478,400.772522,405.288147,10.23983669,11.41692448,67.27085876,75.00376129,300.2557983,0.097209394,0.102325678,101.072113,-3.406302929,0.10998489,1,0,4,0,1,0.189999998,111115,0.082943589,9.88E-05,286.7933992,286.5062441,0.019441879,-0.033603133,1.564120427,15.47529165,4.05836717,13.64339924,1.567543926,0.024007558,1.153932681,0.413611245,0.015011199,43.47689585,1.061361381,73.49752544,405.3581054,-0.000751674
1,B,29,w,B-29,HIE4,141,2:19:05,19538,1,-0.389545314,0.024169033,428.3115019,0.099023007,0.409775493,13.59968129,36.20000076,4,1,8,13.3520031,13.63309574,12.96652699,400.9821777,405.1957703,10.23026466,11.41073418,67.22706604,74.98439789,300.1966248,0.050320521,0.052968971,101.072876,-3.406302929,0.10998489,1,0,4,0,1,0.189999998,111115,0.082927243,9.90E-05,286.7830957,286.5020031,0.010064104,-0.033414452,1.563091214,15.46499195,4.054257775,13.63309574,1.566493502,0.024096235,1.15331572,0.413177782,0.015066671,43.29067532,1.057048305,73.50724432,405.261506,-0.000706566
1,B,29,w,B-29,HIE4,142,2:19:13,19546.5,1,-0.378744605,0.024073604,427.642327,0.098820647,0.410555621,13.59928204,36.20000076,4,1,8,13.34941673,13.63271523,12.971035,401.063324,405.1469116,10.22479153,11.40262508,67.20236206,74.94366455,300.256073,0.097208381,0.102324612,101.0727768,-3.406302929,0.10998489,1,0,4,0,1,0.189999998,111115,0.082943665,9.88E-05,286.7827152,286.4994167,0.019441676,-0.033433185,1.563050601,15.46460531,4.061980228,13.63271523,1.566454721,0.024001379,1.15249498,0.413959741,0.015007334,43.22299746,1.055524094,73.45591654,405.2108248,-0.000686582
1,B,29,w,B-29,HIE4,143,2:19:22,19555,1,-0.39672749,0.024169807,428.7780153,0.09917853,0.410409053,13.59574884,36.20000076,4,1,8,13.35120869,13.62870884,12.97497082,400.8934937,405.1921692,10.21838093,11.40050507,67.15248108,74.92108154,300.2503662,0.392278522,0.412924767,101.0729065,-3.406302929,0.10998489,1,0,4,0,1,0.189999998,111115,0.082942088,9.92E-05,286.7787088,286.5012087,0.078455705,-0.032960002,1.562691235,15.46102996,4.060524894,13.62870884,1.566046453,0.024097004,1.152282183,0.413764271,0.015067152,43.33784024,1.058209037,73.45968551,405.259117,-0.000719132
5,C,22,w,C-22,ROS1,1,22:35:03,4031,1,-1.125971863,0.009454928,577.8745287,0.20120181,2.081918742,31.00599415,17.70000076,4,1,8,30.26126862,30.07787132,30.06937218,399.2443237,403.8705444,23.15443993,24.02400208,54.17607498,56.2106514,399.7087708,1304.003296,0.33711344,101.1905365,0.428095728,0.385009974,1,0,4,1,0,0.159999996,111115,0.225824155,0.000201202,303.2278713,303.4112686,208.6405227,0.928122825,4.512920401,44.59824561,20.57424354,30.07787132,4.279543371,0.009443766,2.431001659,1.848541713,0.005903356,58.47543359,1.430840988,52.28489347,404.0605522,-0.001456992
5,C,22,w,C-22,ROS1,2,22:35:09,4037,1,-1.085158377,0.009552077,569.1785151,0.203289998,2.082153358,31.00937379,17.70000076,4,1,8,30.26216888,30.0819416,30.06906509,399.3656616,403.8084106,23.15137863,24.03014565,54.16641617,56.222435,399.6243591,1303.880249,0.059359763,101.1910934,0.428095728,0.385009974,1,0,4,1,0,0.159999996,111115,0.225776464,0.00020329,303.2319416,303.4121689,208.6208352,0.927432188,4.513790071,44.60659449,20.57644884,30.0819416,4.280543429,0.009540685,2.431636713,1.848906715,0.005963951,57.59579631,1.409526152,52.28893133,403.9915311,-0.001404529
5,C,22,w,C-22,ROS1,3,22:35:16,4044,1,-1.106422704,0.009607217,571.679051,0.204409552,2.08161852,31.00931617,17.70000076,4,1,8,30.26203156,30.08212471,30.06951904,399.3124084,403.8461304,23.15184784,24.0352211,54.16807938,56.2348938,399.7278137,1303.88562,0.152317107,101.1913605,0.428095728,0.385009974,1,0,4,1,0,0.159999996,111115,0.225834913,0.00020441,303.2321247,303.4120316,208.6216946,0.927191459,4.513775242,44.60633023,20.57110913,30.08212471,4.280588422,0.009595693,2.432156722,1.8484317,0.005998343,57.84898092,1.415586304,52.30123961,404.0328392,-0.001432242
5,C,22,w,C-22,ROS1,4,22:35:21,4049.5,1,-1.10204561,0.009651215,570.1140182,0.205276682,2.080936134,31.00776671,17.70000076,4,1,8,30.26070976,30.08112335,30.06900215,399.3008118,403.8148193,23.15062332,24.03797531,54.16943359,56.24571991,399.622467,1303.40271,0.187033206,101.1915665,0.428095728,0.385009974,1,0,4,1,0,0.159999996,111115,0.225775395,0.000205277,303.2311234,303.4107098,208.5444289,0.926643363,4.51337651,44.60229906,20.56432375,30.08112335,4.28034237,0.009639586,2.432440376,1.847901993,0.006025785,57.69073057,1.411820446,52.31295692,404.0007895,-0.001427009
5,C,22,w,C-22,ROS1,5,22:35:28,4056,1,-1.095293741,0.009803669,566.2264635,0.208462894,2.080420353,31.00930957,17.70000076,4,1,8,30.26195335,30.08313751,30.06867409,399.3230286,403.8008118,23.1457653,24.04675484,54.15474701,56.26281357,399.6789856,1303.698975,0.254229009,101.1925812,0.428095728,0.385009974,1,0,4,1,0,0.159999996,111115,0.225807327,0.000208463,303.2331375,303.4119534,208.5918313,0.926172057,4.513773543,44.60577535,20.55902052,30.08313751,4.280837299,0.00979167,2.433353191,1.847484108,0.006120871,57.29791737,1.402242014,52.32957502,403.9856426,-0.00141877
5,A,17,w,A-17,ROS1,6,22:42:09,4457,1,-1.119505115,0.029067251,453.562431,0.516932104,1.744444304,30.36683797,21.29999924,4,1,8,29.46679497,29.51716995,29.09465599,399.1327515,403.9862976,23.06921005,25.75331688,56.51278305,63.08805466,399.6522217,1301.512207,0.38302651,101.2143555,0.608454585,0.513332605,1,0,4,1,0,0.159999996,111115,0.187630158,0.000516932,302.66717,302.616795,208.2419485,0.849668015,4.351049673,42.98846397,17.23514709,29.51716995,4.143711433,0.028962021,2.606605369,1.537106064,0.018110688,45.90702912,1.122717364,58.6307537,404.1752141,-0.001623985
5,A,17,w,A-17,ROS1,7,22:42:16,4464.5,1,-1.11022297,0.030166824,450.8573865,0.533136876,1.733725412,30.3566884,21.29999924,4,1,8,29.46591568,29.5102005,29.09559631,399.1379089,403.9067993,23.0667057,25.83442116,56.50910187,63.28948212,399.6958618,1301.195557,0.417749345,101.2136154,0.608454585,0.513332605,1,0,4,1,0,0.159999996,111115,0.187650646,0.000533137,302.6602005,302.6159157,208.1912844,0.846487895,4.34852058,42.96379061,17.12936945,29.5102005,4.142046989,0.030053496,2.614795168,1.527251821,0.018793584,45.63290613,1.116241141,58.86546945,404.0941494,-0.001617291
5,A,17,w,A-17,ROS1,8,22:42:24,4472.5,1,-1.103168906,0.031392502,448.2668015,0.55083009,1.721562465,30.34400151,21.29999924,4,1,8,29.46112251,29.50079918,29.09481239,399.1590881,403.8536377,23.06297112,25.92299652,56.51639938,63.52496338,399.5955505,1301.254883,0.169114262,101.2150955,0.608454585,0.513332605,1,0,4,1,0,0.159999996,111115,0.187603552,0.00055083,302.6507992,302.6111225,208.2007766,0.843202333,4.345361034,42.93194619,17.00894967,29.50079918,4.139802688,0.031269797,2.623798569,1.516004119,0.01955461,45.37136713,1.109973415,59.12938671,404.0397974,-0.001614438
5,A,17,w,A-17,ROS1,9,22:42:33,4481.5,1,-1.093254799,0.032914965,445.2690915,0.572648128,1.70721868,30.33156641,21.29999924,4,1,8,29.4583416,29.49247169,29.09578705,399.2037964,403.7977905,23.06178665,26.03416634,56.52249527,63.80754471,399.6748962,1301.26416,0.258715212,101.2149734,0.608454585,0.513332605,1,0,4,1,0,0.159999996,111115,0.187640803,0.000572648,302.6424717,302.6083416,208.202261,0.839094719,4.342266135,42.90142048,16.86725414,29.49247169,4.137815621,0.032780096,2.635047454,1.502768167,0.020499635,45.06789928,1.10270314,59.44702041,403.9822773,-0.001608752
5,A,17,w,A-17,ROS1,10,22:42:42,4490.5,1,-1.102301639,0.034520571,443.3165566,0.594981322,1.691556555,30.31591733,21.29999924,4,1,8,29.45454407,29.48081017,29.09642601,399.1656799,403.7600403,23.06262398,26.15061951,56.53656387,64.10659027,399.6667786,1301.403687,0.012319666,101.2143326,0.608454585,0.513332605,1,0,4,1,0,0.159999996,111115,0.187636992,0.000594981,302.6308102,302.6045441,208.2245852,0.835107162,4.338374054,42.86323828,16.71261877,29.48081017,4.135034397,0.034372252,2.6468175,1.488216897,0.021495934,44.8699894,1.097970359,59.78941543,403.9460537,-0.001631554
5,B,18,w,B-18,ROS1,11,22:50:23,4951.5,1,-1.126097492,0.222890401,405.7679252,1.668622528,0.749207781,29.90215478,21.39999962,4,1,8,29.37230492,29.27290726,29.0962429,399.2072754,402.4473877,22.96690941,34.45100403,56.57649612,84.86632538,300.2267761,1307.964111,0.206069216,101.2265472,1.367915034,0.789390802,1,0,4,1,0,0.159999996,111115,0.140292889,0.001668623,302.4229073,302.5223049,209.2742531,0.629247522,4.236563967,41.85230143,7.401297397,29.27290726,4.085723231,0.216848714,3.487356187,0.598367044,0.136060606,41.07448605,1.008250861,82.11259283,402.6374166,-0.002296527
5,B,18,w,B-18,ROS1,12,22:50:32,4960,1,-1.127999687,0.220590824,405.8961621,1.662801053,0.754190732,29.90413407,21.39999962,4,1,8,29.37154961,29.27404404,29.096838,399.2423401,402.5114136,22.96345901,34.40613556,56.57112503,84.76048279,300.2762146,1307.646484,0.176953539,101.2277374,1.367915034,0.789390802,1,0,4,1,0,0.159999996,111115,0.140315991,0.001662801,302.424044,302.5215496,209.2234328,0.630090029,4.237045988,41.85657109,7.450435535,29.27404404,4.085991456,0.214671504,3.482855256,0.6031362,0.134689237,41.08795012,1.008409075,81.99101651,402.7017635,-0.002296634
5,B,18,w,B-18,ROS1,13,22:50:41,4969,1,-1.129279389,0.218019605,406.0008372,1.656375302,0.759915299,29.9099549,21.39999962,4,1,8,29.37135696,29.27898407,29.09821701,399.2522583,402.5488586,22.96295738,34.36335754,56.57090378,84.65661621,300.2383423,1307.45752,0.098556735,101.2284241,1.367915034,0.789390802,1,0,4,1,0,0.159999996,111115,0.140298293,0.001656375,302.4289841,302.521357,209.1931984,0.630970833,4.238463829,41.87029353,7.506935986,29.27898407,4.087157245,0.212235663,3.47854853,0.608608715,0.133155091,41.09882492,1.008575303,81.85499079,402.7394245,-0.00229521
